Url,Song,Band
/lyric/5764938/Johnny+Philko/What+About+Me%3F+%28Mr.+President%29,What About Me? (Mr. President),Johnny Philko
/lyric/2748128/Johnny+Powers/Rattled,Rattled,Johnny Powers
/lyric/6681305/Johnny+Powers/It%27ll+Be+Me,It'll Be Me,Johnny Powers
/lyric/1069219/Johnny+Preston/%28I+Want+A%29+Rock+and+Roll+Guitar,(I Want A) Rock and Roll Guitar,Johnny Preston
/lyric/1069210/Johnny+Preston/Charming+Billy,Charming Billy,Johnny Preston
/lyric/1069212/Johnny+Preston/Cradle+of+Love,Cradle of Love,Johnny Preston
/lyric/1069235/Johnny+Preston/Danny+Boy,Danny Boy,Johnny Preston
/lyric/1069220/Johnny+Preston/Hearts+of+Stone,Hearts of Stone,Johnny Preston
/lyric/1069217/Johnny+Preston/Leave+My+Kitten+Alone,Leave My Kitten Alone,Johnny Preston
/lyric/1069229/Johnny+Preston/A+New+Baby+for+Christmas,A New Baby for Christmas,Johnny Preston
/lyric/1069234/Johnny+Preston/You%27ll+Never+Walk+Alone,You'll Never Walk Alone,Johnny Preston
/lyric/5993471/Johnny+Preston/Feel+So+Fine,Feel So Fine,Johnny Preston
/lyric/5834425/Johnny+Q+Public/As+I+Pray,As I Pray,Johnny Q Public
/lyric/5834431/Johnny+Q+Public/Big+Top,Big Top,Johnny Q Public
/lyric/5834424/Johnny+Q+Public/Black+Ice,Black Ice,Johnny Q Public
/lyric/5834426/Johnny+Q+Public/Know,Know,Johnny Q Public
/lyric/5834428/Johnny+Q+Public/Reader%27s+Digest,Reader's Digest,Johnny Q Public
/lyric/5834433/Johnny+Q+Public/Scream,Scream,Johnny Q Public
/lyric/5834429/Johnny+Q+Public/Secret+Trees,Secret Trees,Johnny Q Public
/lyric/5834430/Johnny+Q+Public/Violet,Violet,Johnny Q Public
/lyric/5834432/Johnny+Q+Public/Why,Why,Johnny Q Public
/lyric/5834427/Johnny+Q+Public/Women+of+Zion,Women of Zion,Johnny Q Public
/lyric/5443209/Pete+Astudillo/Si+Una+Vez,Si Una Vez,Johnny Quintana
artist/Pete%20Astudillo/28964,Pete Astudillo,Johnny Quintana
artist/A.B.%20Quintanilla%20III/365890,A.B. Quintanilla III,Johnny Quintana
artist/Grupo%20Super%20Bailongo/371329,Grupo Super Bailongo,Johnny Quintana
/lyric/15079990/Johnny+Reid/Born+To+Roll,Born To Roll,Johnny Reid
/lyric/15079985/Johnny+Reid/Gypsy+In+My+Soul,Gypsy In My Soul,Johnny Reid
/lyric/15079984/Johnny+Reid/Here+I+Am,Here I Am,Johnny Reid
/lyric/15079983/Johnny+Reid/I+Promise+You,I Promise You,Johnny Reid
/lyric/15079982/Johnny+Reid/Missing+An+Angel,Missing An Angel,Johnny Reid
/lyric/15079979/Johnny+Reid/She+Calls+Me+Home,She Calls Me Home,Johnny Reid
/lyric/15079981/Johnny+Reid/Sixty+To+Zero,Sixty To Zero,Johnny Reid
/lyric/15079988/Johnny+Reid/Still+Talkin%27+Bout+You,Still Talkin' Bout You,Johnny Reid
/lyric/15079987/Johnny+Reid/Wish+It+Was,Wish It Was,Johnny Reid
/lyric/15079986/Johnny+Reid/You+Turned+It+Up,You Turned It Up,Johnny Reid
/lyric/10610184/Johnny+Reid/Darlin%27,Darlin',Johnny Reid
/lyric/10610190/Johnny+Reid/Kicking+Stones,Kicking Stones,Johnny Reid
/lyric/10610182/Johnny+Reid/Love+Sweet+Love,Love Sweet Love,Johnny Reid
/lyric/10610181/Johnny+Reid/Out+of+the+Blue,Out of the Blue,Johnny Reid
/lyric/10610183/Johnny+Reid/Thank+You,Thank You,Johnny Reid
/lyric/10610188/Johnny+Reid/That+Kind+of+Lonely,That Kind of Lonely,Johnny Reid
/lyric/10610189/Johnny+Reid/To+the+End+of+the+Road,To the End of the Road,Johnny Reid
/lyric/10610187/Johnny+Reid/What+I+Did+for+Love,What I Did for Love,Johnny Reid
/lyric/10610186/Johnny+Reid/Which+Way+Is+Home,Which Way Is Home,Johnny Reid
/lyric/16585361/Johnny+Reid/Brings+Me+Home,Brings Me Home,Johnny Reid
/lyric/16585358/Johnny+Reid/Dance+with+Me,Dance with Me,Johnny Reid
/lyric/16585360/Johnny+Reid/Hey-O,Hey-O,Johnny Reid
/lyric/16585362/Johnny+Reid/Keep+Working+on+Me,Keep Working on Me,Johnny Reid
/lyric/16585359/Johnny+Reid/Let%27s+Take+It+Outside,Let's Take It Outside,Johnny Reid
/lyric/16585363/Johnny+Reid/A+Moon+to+Remember,A Moon to Remember,Johnny Reid
/lyric/16585365/Johnny+Reid/My+Old+Friend,My Old Friend,Johnny Reid
/lyric/16585357/Johnny+Reid/Old+Flame,Old Flame,Johnny Reid
/lyric/16585364/Johnny+Reid/Slow+Down,Slow Down,Johnny Reid
/lyric/16585356/Johnny+Reid/A+Woman+Like+You,A Woman Like You,Johnny Reid
/lyric/25963402/Johnny+Reid/Dedicated+To+You,Dedicated To You,Johnny Reid
/lyric/25963407/Johnny+Reid/Fire+It+Up,Fire It Up,Johnny Reid
/lyric/25963395/Johnny+Reid/What+Used+To+Be+%5B%2A%5D,What Used To Be [*],Johnny Reid
/lyric/25963404/Johnny+Reid/Yeah+It%27s+Alright,Yeah It's Alright,Johnny Reid
/lyric/30002559/Johnny+Reid/Have+Yourself+a+Merry+Little+Christmas,Have Yourself a Merry Little Christmas,Johnny Reid
/lyric/30002561/Johnny+Reid/Little+Drummer+Boy,Little Drummer Boy,Johnny Reid
/lyric/30002566/Johnny+Reid/Mary+Did+You+Know,Mary Did You Know,Johnny Reid
