Url,Song,Band
/lyric/13916960/Cyril+Cinelu/L%27+Autre+C%C3%B4t%C3%A9+de+Toi,L' Autre C么t茅 de Toi,Cyril Cinelu
/lyric/13916967/Princess+Lover/Une+Vie+Sans+Toi,Une Vie Sans Toi,Cyril Cinelu
artist/Princess%20Lover/812379,Princess Lover,Cyril Cinelu
/lyric/5646952/Cyril+Mockridge/Through+Long+and+Sleepless+Nights+%5BMale+Vocal%5D,Through Long and Sleepless Nights [Male Vocal],Cyril Mockridge
/lyric/4386111/Cyril+Neville/All+by+Myself,All by Myself,Cyril Neville
/lyric/4386106/Cyril+Neville/Fortune+Teller,Fortune Teller,Cyril Neville
/lyric/4386112/Cyril+Neville/I%27m+Ready,I'm Ready,Cyril Neville
/lyric/4386107/Cyril+Neville/Sick+and+Tired,Sick and Tired,Cyril Neville
/lyric/10212362/Cyril+Paulus/C%27est+Si+Beau,C'est Si Beau,Cyril Paulus
/lyric/10212364/Cyril+Paulus/J%27Aimerais+Dormir,J'Aimerais Dormir,Cyril Paulus
/lyric/10212369/Cyril+Paulus/Tout+Doux%2C+Dors,"Tout Doux, Dors",Cyril Paulus
/lyric/10212358/Cyril+Paulus/Tout+Nous+Appartient,Tout Nous Appartient,Cyril Paulus
/lyric/9338111/Cyril+Stapleton/They+Say+It%27s+Wonderful,They Say It's Wonderful,Cyril Stapleton
/lyric/5418585/Cyril+Stapleton/Ain%27t+She+Sweet%3F,Ain't She Sweet?,Cyril Stapleton
/lyric/5418582/Cyril+Stapleton/Bye+Bye+Blackbird,Bye Bye Blackbird,Cyril Stapleton
/lyric/5418590/Cyril+Stapleton/If+You+Were+The+Only+Girl+In+The+World,If You Were The Only Girl In The World,Cyril Stapleton
/lyric/5418589/Cyril+Stapleton/Me+And+My+Shadow+%28for+%22Harry+Delmar%27s+Revels%22%29,"Me And My Shadow (for ""Harry Delmar's Revels"")",Cyril Stapleton
/lyric/6140286/Cyril+Stapleton/Volare,Volare,Cyril Stapleton
/lyric/14922161/Cyril+Stapleton/Begin+the+Beguine,Begin the Beguine,Cyril Stapleton
/lyric/15588720/Cyril+Stapleton/September+Song+%5BFrom+Knickerbocker+Holiday%5D,September Song [From Knickerbocker Holiday],Cyril Stapleton
/lyric/1877734/Cyrus+Chestnut/Caravan,Caravan,Cyrus Chestnut
/lyric/1877763/Cyrus+Chestnut/All+or+Nothing+at+All,All or Nothing at All,Cyrus Chestnut
/lyric/1877760/Cyrus+Chestnut/The+More+I+See+You,The More I See You,Cyrus Chestnut
/lyric/1323538/Cyrus+Chestnut/East+of+the+Sun+%28And+West+of+the+Moon%29,East of the Sun (And West of the Moon),Cyrus Chestnut
/lyric/28827902/Cyrus+Chestnut/East+of+the+Sun+and+West+of+the+Moon,East of the Sun and West of the Moon,Cyrus Chestnut
/lyric/2311183/Anita+Baker/My+Favorite+Things,My Favorite Things,Cyrus Chestnut
artist/Anita%20Baker/3616,Anita Baker,Cyrus Chestnut
/lyric/15798724/Cyrus+Chestnut/Come+Sunday,Come Sunday,Cyrus Chestnut
/lyric/6375377/Cyrus+Chestnut/Total+Praise,Total Praise,Cyrus Chestnut
/lyric/8644040/Cyrus+Chestnut/I%27m+Walkin%27,I'm Walkin',Cyrus Chestnut
/lyric/18801566/Eric+Reed/I%27ll+Remember+April,I'll Remember April,Cyrus Chestnut
artist/Eric%20Reed/11508,Eric Reed,Cyrus Chestnut
/lyric/9975642/Cyssero/Intro,Intro,Cyssero
/lyric/1286730/C%C3%A6cilie+Norby/Life+on+Mars%3F,Life on Mars?,Cæcilie Norby
/lyric/1286725/C%C3%A6cilie+Norby/The+Look+of+Love,The Look of Love,Cæcilie Norby
/lyric/1286731/C%C3%A6cilie+Norby/Spinning+Wheel,Spinning Wheel,Cæcilie Norby
/lyric/9468715/C%C3%A6cilie+Norby/Here%27s+to+Life,Here's to Life,Cæcilie Norby
/lyric/9468719/C%C3%A6cilie+Norby/You+Must+Believe+in+Spring,You Must Believe in Spring,Cæcilie Norby
/lyric/14663343/D/I%27m+Coming+Down,I'm Coming Down,D
/lyric/7351301/D/California,California,D
artist/D/414099,D,D
/lyric/7351305/D/Every+Day,Every Day,D
artist/D/414099,D,D
/lyric/7351300/D/Gone,Gone,D
artist/D/414099,D,D
/lyric/7351299/D/Hate+Me+Now,Hate Me Now,D
artist/D/414099,D,D
/lyric/18010291/D/Dangerous,Dangerous,D
/lyric/18010295/D/Ghost,Ghost,D
/lyric/16897865/D/Awake,Awake,D
/lyric/10868554/D/Faith,Faith,D
/lyric/10868556/D/Let+It+Go,Let It Go,D
/lyric/32431289/D+Double+E/Street+Fighter+Riddim,Street Fighter Riddim,D Double E
/lyric/32431288/D+Double+E/Street+Fighter+Riddim+%5BInstrumental%5D+%5BInstrumental%5D,Street Fighter Riddim [Instrumental] [Instrumental],D Double E
/lyric/1100333/D+Generation/1981,1981,D Generation
/lyric/1100326/D+Generation/Capital+Offender,Capital Offender,D Generation
/lyric/1100334/D+Generation/Degenerated,Degenerated,D Generation
/lyric/1100325/D+Generation/Frankie,Frankie,D Generation
/lyric/1100328/D+Generation/Major,Major,D Generation
/lyric/1100324/D+Generation/She+Stands+There,She Stands There,D Generation
/lyric/1100332/D+Generation/Too+Loose,Too Loose,D Generation
/lyric/4443392/D+Train/You%27re+the+One+for+Me+%28Reprise%29,You're the One for Me (Reprise),D Train
/lyric/4295823/D+Train/The+Shadow+of+Your+Smile,The Shadow of Your Smile,D Train
/lyric/1077969/D+Train/So+Far+Away,So Far Away,D Train
/lyric/1077965/D+Train/You%27re+the+Reason,You're the Reason,D Train
/lyric/1649958/D+Train/You%27re+the+One+for+Me+%5BOriginal+12%22+Mix%5D,"You're the One for Me [Original 12"" Mix]",D Train
/lyric/14106414/D%27Atra+Hicks/If+Only+You+Knew,If Only You Knew,D'Atra Hicks
/lyric/10863870/D%27Amato/Take+You+Down,Take You Down,D'Amato
