Url,Song,Band
/lyric/6196523/A/Bad+Idea,Bad Idea,A
/lyric/6196521/A/Cheeky+Monkey,Cheeky Monkey,A
/lyric/6196529/A/Five+in+the+Morning,Five in the Morning,A
/lyric/6196522/A/No1,No1,A
/lyric/6196519/A/Turn+It+Up,Turn It Up,A
/lyric/5849982/A/Number+One,Number One,A
/lyric/5849983/A/Ouch,Ouch,A
/lyric/18652524/A/Don%27t+Be+Punks,Don't Be Punks,A
/lyric/18652537/A/Down+on+the+Floor,Down on the Floor,A
/lyric/18652529/A/Getting+Around,Getting Around,A
/lyric/18652530/A/Jason%27s+Addiction,Jason's Addiction,A
/lyric/18652533/A/Miles+Away,Miles Away,A
/lyric/18652525/A/Summer+on+the+Underground,Summer on the Underground,A
/lyric/18652532/A/Warning,Warning,A
/lyric/5019278/A/A,A,A
/lyric/4536348/A/If+It+Ain%27t+Broke%2C+Fix+It+Anyway,"If It Ain't Broke, Fix It Anyway",A
/lyric/4536349/A/Monkey+Kong,Monkey Kong,A
/lyric/4536351/A/Old+Folks,Old Folks,A
/lyric/4536353/A/Over+It,Over It,A
/lyric/5504297/A/6+O%27Clock+on+a+Tube+Stop,6 O'Clock on a Tube Stop,A
/lyric/5619919/A/Champions+of+Endings+%5B%2A%5D,Champions of Endings [*],A
/lyric/5504304/A/The+Distance,The Distance,A
/lyric/5504298/A/Going+Down,Going Down,A
/lyric/5504306/A/Hi-Fi+Serious,Hi-Fi Serious,A
/lyric/5504295/A/Nothing,Nothing,A
/lyric/5619920/A/Nothing+%5BCD-ROM+Video%5D%5B%2A%5D,Nothing [CD-ROM Video][*],A
/lyric/5504303/A/Pacific+Ocean+Blue,Pacific Ocean Blue,A
/lyric/5504302/A/Shut+Yer+Face,Shut Yer Face,A
/lyric/5504296/A/Something%27s+Going+On,Something's Going On,A
/lyric/5504301/A/The+Springs,The Springs,A
/lyric/5504300/A/Starbucks,Starbucks,A
/lyric/5504299/A/Took+It+Away,Took It Away,A
/lyric/5504305/A/W.D.Y.C.A.I.,W.D.Y.C.A.I.,A
/lyric/10365367/A/Everybody+In,Everybody In,A
/lyric/10365368/A/Getting+Me+Off,Getting Me Off,A
/lyric/10296126/A/Better+off+with+Him+%5BSampler+Version%5D,Better off with Him [Sampler Version],A
/lyric/10296127/A/I+Wonder+%5BB+Side%5D,I Wonder [B Side],A
/lyric/30241138/A/Wisdom,Wisdom,A
/lyric/9613131/A/2nd+Coming,2nd Coming,A
/lyric/9613136/A/Afterburner,Afterburner,A
/lyric/9613127/A/Better+off+with+Him,Better off with Him,A
/lyric/9613133/A/Black+Hole,Black Hole,A
/lyric/9613134/A/Hey,Hey,A
/lyric/9613126/A/Rush+Song,Rush Song,A
/lyric/9613132/A/Wake+Up,Wake Up,A
/lyric/9613135/A/Worst+Thing+That+Can+Happen,Worst Thing That Can Happen,A
/lyric/10299132/A/Human+Condition,Human Condition,A
/lyric/637199/A+Band+Called+%22O%22/Sleeping,Sleeping,"A Band Called ""O"""
/lyric/637202/A+Band+Called+%22O%22/Take+Your+Time,Take Your Time,"A Band Called ""O"""
/lyric/5725789/A+Band+of+Bees/A+Minha+Menina,A Minha Menina,A Band of Bees
/lyric/5725786/A+Band+of+Bees/No+Trophy,No Trophy,A Band of Bees
/lyric/5725788/A+Band+of+Bees/Sunshine,Sunshine,A Band of Bees
/lyric/5725791/A+Band+of+Bees/Sweet+Like+a+Champion,Sweet Like a Champion,A Band of Bees
/lyric/5725790/A+Band+of+Bees/This+Town,This Town,A Band of Bees
/lyric/7545048/A+Band+of+Bees/Chicken+Payback,Chicken Payback,A Band of Bees
/lyric/7545053/A+Band+of+Bees/Go+Karts,Go Karts,A Band of Bees
/lyric/7545047/A+Band+of+Bees/Horsemen,Horsemen,A Band of Bees
/lyric/7545052/A+Band+of+Bees/Hourglass,Hourglass,A Band of Bees
/lyric/7545050/A+Band+of+Bees/I+Love+You,I Love You,A Band of Bees
/lyric/7545046/A+Band+of+Bees/No+Atmosphere,No Atmosphere,A Band of Bees
/lyric/7545054/A+Band+of+Bees/One+Glass+of+Water,One Glass of Water,A Band of Bees
/lyric/7545051/A+Band+of+Bees/The+Start,The Start,A Band of Bees
/lyric/8136707/A+Band+of+Bees/These+Are+the+Ghosts,These Are the Ghosts,A Band of Bees
/lyric/7545055/A+Band+of+Bees/This+Is+the+Land,This Is the Land,A Band of Bees
/lyric/7545045/A+Band+of+Bees/Wash+in+the+Rain,Wash in the Rain,A Band of Bees
/lyric/10339904/The+Bee%27s/End+of+the+Street,End of the Street,A Band of Bees
artist/The%20Bee%27s/55403,The Bee's,A Band of Bees
/lyric/10339898/The+Bee%27s/Got+to+Let+Go,Got to Let Go,A Band of Bees
artist/The%20Bee%27s/55403,The Bee's,A Band of Bees
/lyric/10339897/The+Bee%27s/Left+Foot+Stepdown,Left Foot Stepdown,A Band of Bees
artist/The%20Bee%27s/55403,The Bee's,A Band of Bees
/lyric/10339899/The+Bee%27s/Listening+Man,Listening Man,A Band of Bees
artist/The%20Bee%27s/55403,The Bee's,A Band of Bees
/lyric/10339900/The+Bee%27s/Stand,Stand,A Band of Bees
artist/The%20Bee%27s/55403,The Bee's,A Band of Bees
/lyric/28174034/A+Band+of+Bitches/A+Band+of+Bitches,A Band of Bitches,A Band of Bitches
/lyric/28174035/A+Band+of+Bitches/Guerra+Nuclear,Guerra Nuclear,A Band of Bitches
/lyric/28174032/A+Band+of+Bitches/Mambo+en+Trompeta+Para+Ti,Mambo en Trompeta Para Ti,A Band of Bitches
/lyric/28174033/A+Band+of+Bitches/No+Money%2C+No+Fame,"No Money, No Fame",A Band of Bitches
/lyric/28174026/A+Band+of+Bitches/Noreste+Caliente,Noreste Caliente,A Band of Bitches
/lyric/28174030/A+Band+of+Bitches/Track+3.I4,Track 3.I4,A Band of Bitches
/lyric/7827461/A+Blue+Ocean+Dream/Take+My+Hand,Take My Hand,A Blue Ocean Dream
/lyric/7827470/A+Blue+Ocean+Dream/The+Time,The Time,A Blue Ocean Dream
/lyric/5122143/A+Camp/The+Bluest+Eyes+in+Texas,The Bluest Eyes in Texas,A Camp
/lyric/5122144/A+Camp/Elephant,Elephant,A Camp
/lyric/5122142/A+Camp/Rock+%27N%27+Roll+Ghost,Rock 'N' Roll Ghost,A Camp
