Url,Song,Band
/lyric/760799/Chris+Connor/All+This+and+Heaven+Too,All This and Heaven Too,Chris Connor
/lyric/760791/Chris+Connor/A+Cottage+for+Sale,A Cottage for Sale,Chris Connor
/lyric/760792/Chris+Connor/How+Long+Has+This+Been+Going+On%3F,How Long Has This Been Going On?,Chris Connor
/lyric/760800/Chris+Connor/Someone+to+Watch+over+Me,Someone to Watch over Me,Chris Connor
/lyric/2319177/Chris+Connor/All+I+Need+Is+You,All I Need Is You,Chris Connor
/lyric/2319182/Chris+Connor/I%27m+Shooting+High,I'm Shooting High,Chris Connor
/lyric/2319176/Chris+Connor/It%27s+a+Most+Unusual+Day,It's a Most Unusual Day,Chris Connor
/lyric/2319174/Chris+Connor/Just+Squeeze+Me+%28But+Don%27t+Tease+Me%29,Just Squeeze Me (But Don't Tease Me),Chris Connor
/lyric/26551445/Chris+Connor/He+Was+Too+Good+to+Me,He Was Too Good to Me,Chris Connor
/lyric/3552800/Chris+Connor/I+Get+a+Kick+Out+of+You,I Get a Kick Out of You,Chris Connor
/lyric/26551401/Chris+Connor/When+the+Wind+Was+Green,When the Wind Was Green,Chris Connor
/lyric/543883/Chris+Connor/%27Round+About+Midnight,'Round About Midnight,Chris Connor
/lyric/543889/Chris+Connor/Angel+Eyes,Angel Eyes,Chris Connor
/lyric/543884/Chris+Connor/But+Not+for+Me,But Not for Me,Chris Connor
/lyric/543885/Chris+Connor/Oh%2C+You+Crazy+Moon,"Oh, You Crazy Moon",Chris Connor
/lyric/543892/Chris+Connor/Thursday%27s+Child,Thursday's Child,Chris Connor
/lyric/543887/Chris+Connor/Why+Can%27t+I%3F,Why Can't I?,Chris Connor
/lyric/543890/Chris+Connor/You+Stepped+Out+of+a+Dream,You Stepped Out of a Dream,Chris Connor
/lyric/30308291/Chris+Connor/I+Guess+I%27ll+Hang+My+Tears+Out+to+Dry,I Guess I'll Hang My Tears Out to Dry,Chris Connor
/lyric/618152/Chris+Connor/I+Miss+You+So,I Miss You So,Chris Connor
/lyric/618156/Chris+Connor/Mixed+Emotions,Mixed Emotions,Chris Connor
/lyric/618150/Chris+Connor/My+Ideal,My Ideal,Chris Connor
/lyric/618149/Chris+Connor/Speak+Low,Speak Low,Chris Connor
/lyric/618155/Chris+Connor/Trust+in+Me,Trust in Me,Chris Connor
/lyric/618118/Chris+Connor/Be+a+Clown,Be a Clown,Chris Connor
/lyric/618112/Chris+Connor/Blow%2C+Gabriel%2C+Blow,"Blow, Gabriel, Blow",Chris Connor
/lyric/618113/Chris+Connor/Chinatown%2C+My+Chinatown,"Chinatown, My Chinatown",Chris Connor
/lyric/618120/Chris+Connor/Lover+Man,Lover Man,Chris Connor
/lyric/618115/Chris+Connor/Our+Love+Affair,Our Love Affair,Chris Connor
/lyric/32506/Chris+Connor/Witchcraft,Witchcraft,Chris Connor
/lyric/618129/Chris+Connor/%27Round+Midnight,'Round Midnight,Chris Connor
/lyric/618126/Chris+Connor/All+About+Ronnie,All About Ronnie,Chris Connor
/lyric/618131/Chris+Connor/Don%27t+Worry+%27Bout+Me,Don't Worry 'Bout Me,Chris Connor
/lyric/618130/Chris+Connor/Fine+and+Dandy,Fine and Dandy,Chris Connor
/lyric/618132/Chris+Connor/It+Don%27t+Mean+a+Thing+%28If+It+Ain%27t+Got+That+Swing%29,It Don't Mean a Thing (If It Ain't Got That Swing),Chris Connor
/lyric/618125/Chris+Connor/Lover%2C+Come+Back+to+Me,"Lover, Come Back to Me",Chris Connor
/lyric/618123/Chris+Connor/Misty,Misty,Chris Connor
/lyric/618128/Chris+Connor/Poor+Little+Rich+Girl,Poor Little Rich Girl,Chris Connor
/lyric/618122/Chris+Connor/Strike+up+the+Band,Strike up the Band,Chris Connor
/lyric/30950830/Chris+Connor/Lover+Come+Back+To+Me,Lover Come Back To Me,Chris Connor
