Url,Song,Band
/lyric/28958267/Area+11/Euphemia,Euphemia,Area 11
/lyric/28958260/Area+11/Heaven-Piercing+Giga+Drill,Heaven-Piercing Giga Drill,Area 11
/lyric/28958266/Area+11/Knightmare%2FFrame,Knightmare/Frame,Area 11
/lyric/28958265/Area+11/Tokyo+House+Party,Tokyo House Party,Area 11
/lyric/28958268/Area+11/Vectors,Vectors,Area 11
/lyric/5734918/Area+305/D%C3%B3nde+Estar%C3%A1s,Dรณnde Estarรกs,Area 305
/lyric/5734919/Area+305/Hasta+Que+Me+Olvide+de+Ti,Hasta Que Me Olvide de Ti,Area 305
/lyric/5734917/Area+305/Si+No+Est%C3%A1s,Si No Estรกs,Area 305
/lyric/5734926/Area+305/Vive+la+Vida,Vive la Vida,Area 305
/lyric/3475/Area+Code+615/Hey+Jude,Hey Jude,Area Code 615
/lyric/3477/Area+Code+615/Lady+Madonna,Lady Madonna,Area Code 615
/lyric/2423603/Arena/Jericho,Jericho,Arena
/lyric/3691507/Arena/Medusa,Medusa,Arena
/lyric/3691511/Arena/Sirens,Sirens,Arena
/lyric/4187726/Arena/%28Don%27t+Forget+to%29+Breathe,(Don't Forget to) Breathe,Arena
/lyric/4187723/Arena/A+State+of+Grace,A State of Grace,Arena
/lyric/4187731/Arena/The+Visitor,The Visitor,Arena
/lyric/10727769/Arena+Venus/Let+It+Snow%21+Let+It+Snow%21+Let+It+Snow%21,Let It Snow! Let It Snow! Let It Snow!,Arena Venus
/lyric/18760419/Aretha+Franklin/I+Dreamed+a+Dream+%5BFrom+Les+Miserables%5D,I Dreamed a Dream [From Les Miserables],Aretha Franklin
/lyric/19698146/Aretha+Franklin/Midnight+Train+to+Georgia,Midnight Train to Georgia,Aretha Franklin
/lyric/14400981/Aretha+Franklin/Satisfaction,Satisfaction,Aretha Franklin
/lyric/417337/Aretha+Franklin/It%27s+Just+a+Matter+of+Time,It's Just a Matter of Time,Aretha Franklin
/lyric/417334/Aretha+Franklin/The+Shoop+Shoop+Song+%28It%27s+in+His+Kiss%29,The Shoop Shoop Song (It's in His Kiss),Aretha Franklin
/lyric/417335/Aretha+Franklin/You%27ll+Lose+a+Good+Thing,You'll Lose a Good Thing,Aretha Franklin
/lyric/589853/Aretha+Franklin/Cold%2C+Cold+Heart,"Cold, Cold Heart",Aretha Franklin
/lyric/589855/Aretha+Franklin/Drinking+Again,Drinking Again,Aretha Franklin
/lyric/589857/Aretha+Franklin/Evil+Gal+Blues,Evil Gal Blues,Aretha Franklin
/lyric/589856/Aretha+Franklin/Nobody+Knows+the+Way+I+Feel+This+Morning,Nobody Knows the Way I Feel This Morning,Aretha Franklin
/lyric/589854/Aretha+Franklin/What+a+Diff%27rence+a+Day+Made,What a Diff'rence a Day Made,Aretha Franklin
/lyric/1215127/Aretha+Franklin/Impossible,Impossible,Aretha Franklin
/lyric/4855249/Aretha+Franklin/Never+Let+Me+Go,Never Let Me Go,Aretha Franklin
/lyric/4855253/Aretha+Franklin/That%27s+Life,That's Life,Aretha Franklin
/lyric/4855248/Aretha+Franklin/You+Are+My+Sunshine,You Are My Sunshine,Aretha Franklin
/lyric/387134/Aretha+Franklin/Cry+Like+a+Baby,Cry Like a Baby,Aretha Franklin
/lyric/387141/Aretha+Franklin/God+Bless+the+Child,God Bless the Child,Aretha Franklin
/lyric/2877317/Aretha+Franklin/Baby%2C+Baby%2C+Baby,"Baby, Baby, Baby",Aretha Franklin
/lyric/2877322/Aretha+Franklin/A+Change+Is+Gonna+Come,A Change Is Gonna Come,Aretha Franklin
/lyric/2877325/Aretha+Franklin/Do+Right+Woman%2C+Do+Right+Man+%5BStereo+Version%5D%5B%2A%5D,"Do Right Woman, Do Right Man [Stereo Version][*]",Aretha Franklin
/lyric/2877318/Aretha+Franklin/Dr.+Feelgood+%28Love+Is+a+Serious+Business%29,Dr. Feelgood (Love Is a Serious Business),Aretha Franklin
/lyric/2877313/Aretha+Franklin/Drown+in+My+Own+Tears,Drown in My Own Tears,Aretha Franklin
/lyric/2877319/Aretha+Franklin/Good+Times,Good Times,Aretha Franklin
/lyric/2877324/Aretha+Franklin/I+Never+Loved+a+Man+%28The+Way+I+Love+You%29+%5BStereo+Version%5D%5B%2A%5D,I Never Loved a Man (The Way I Love You) [Stereo Version][*],Aretha Franklin
/lyric/2877323/Aretha+Franklin/Respect+%5BStereo+Version%5D%5B%2A%5D,Respect [Stereo Version][*],Aretha Franklin
/lyric/2877321/Aretha+Franklin/Save+Me,Save Me,Aretha Franklin
/lyric/2877315/Aretha+Franklin/Soul+Serenade,Soul Serenade,Aretha Franklin
/lyric/48580/Aretha+Franklin/Every+Little+Bit+Hurts,Every Little Bit Hurts,Aretha Franklin
/lyric/48579/Aretha+Franklin/How+Glad+I+Am,How Glad I Am,Aretha Franklin
/lyric/48575/Aretha+Franklin/I+Can%27t+Wait+Until+I+See+My+Baby%27s+Face,I Can't Wait Until I See My Baby's Face,Aretha Franklin
/lyric/48578/Aretha+Franklin/If+Ever+I+Would+Leave+You,If Ever I Would Leave You,Aretha Franklin
/lyric/48577/Aretha+Franklin/Mockingbird,Mockingbird,Aretha Franklin
/lyric/48581/Aretha+Franklin/My+Guy,My Guy,Aretha Franklin
/lyric/48576/Aretha+Franklin/One+Step+Ahead,One Step Ahead,Aretha Franklin
/lyric/48569/Aretha+Franklin/Runnin%27+Out+of+Fools,Runnin' Out of Fools,Aretha Franklin
/lyric/48573/Aretha+Franklin/Soulville,Soulville,Aretha Franklin
/lyric/48572/Aretha+Franklin/Walk+on+By,Walk on By,Aretha Franklin
/lyric/48574/Aretha+Franklin/Without+the+One+You+Love,Without the One You Love,Aretha Franklin
/lyric/48570/Aretha+Franklin/Won%27t+Be+Long,Won't Be Long,Aretha Franklin
/lyric/771255/Aretha+Franklin/%28I+Can%27t+Get+No%29+Satisfaction,(I Can't Get No) Satisfaction,Aretha Franklin
/lyric/771259/Aretha+Franklin/Baby+I+Love+You,Baby I Love You,Aretha Franklin
/lyric/771258/Aretha+Franklin/Night+Life,Night Life,Aretha Franklin
/lyric/2877349/Aretha+Franklin/Ain%27t+No+Way+%5BMono+Single+Version%5D%5B%2A%5D,Ain't No Way [Mono Single Version][*],Aretha Franklin
/lyric/2877346/Aretha+Franklin/Chain+of+Fools+%5BUnedited+Version%5D%5B%2A%5D,Chain of Fools [Unedited Version][*],Aretha Franklin
/lyric/2877343/Aretha+Franklin/Come+Back+Baby,Come Back Baby,Aretha Franklin
/lyric/2877342/Aretha+Franklin/Good+to+Me+as+I+Am+to+You,Good to Me as I Am to You,Aretha Franklin
/lyric/2877344/Aretha+Franklin/Groovin%27,Groovin',Aretha Franklin
/lyric/2877337/Aretha+Franklin/Money+Won%27t+Change+You,Money Won't Change You,Aretha Franklin
/lyric/2877339/Aretha+Franklin/Niki+Hoeky,Niki Hoeky,Aretha Franklin
/lyric/2877338/Aretha+Franklin/People+Get+Ready,People Get Ready,Aretha Franklin
/lyric/2877348/Aretha+Franklin/Since+You%27ve+Been+Gone+%28Sweet+Sweet+Baby%29+%5BMono+Single+Version%5D%5B%2A%5D,Since You've Been Gone (Sweet Sweet Baby) [Mono Single Version][*],Aretha Franklin
