Url,Song,Band
/lyric/4949905/Joe+Darensbourg/Careless+Love,Careless Love,Joe Darensbourg
/lyric/4541990/Joe+Dassin/C%27est+Ma+Tourn%C3%A9e,C'est Ma Tournée,Joe Dassin
/lyric/4541989/Joe+Dassin/Le+Chanteur+des+Rues,Le Chanteur des Rues,Joe Dassin
/lyric/4541988/Joe+Dassin/La+Ligne+de+Vie,La Ligne de Vie,Joe Dassin
/lyric/5140421/Joe+Dassin/A+Toi,A Toi,Joe Dassin
/lyric/5223931/Joe+Dassin/C%C3%B4t%C3%A9+Banjo%2C+C%C3%B4t%C3%A9+Violon,"Côté Banjo, Côté Violon",Joe Dassin
/lyric/5223927/Joe+Dassin/La+Fan,La Fan,Joe Dassin
/lyric/5223920/Joe+Dassin/J%27Ai+Craqu%C3%A9,J'Ai Craqué,Joe Dassin
/lyric/5223923/Joe+Dassin/Un+Lord+Anglais,Un Lord Anglais,Joe Dassin
/lyric/5223918/Joe+Dassin/Mon+Copain+Julie+%28Southern+Nights%29,Mon Copain Julie (Southern Nights),Joe Dassin
/lyric/5223921/Joe+Dassin/Petit+Ballon,Petit Ballon,Joe Dassin
/lyric/5223912/Joe+Dassin/La+Premi%C3%A8re+Femme+de+Ma+Vie,La Première Femme de Ma Vie,Joe Dassin
/lyric/5223922/Joe+Dassin/La+Rue+Marie-Laurence,La Rue Marie-Laurence,Joe Dassin
/lyric/5288018/Joe+Dassin/C%27est+la+Nuit+%28Dance+With+Me%29,C'est la Nuit (Dance With Me),Joe Dassin
/lyric/5288011/Joe+Dassin/Chanson+Triste,Chanson Triste,Joe Dassin
/lyric/5288025/Joe+Dassin/Comme+Disait+Valentine,Comme Disait Valentine,Joe Dassin
/lyric/5288012/Joe+Dassin/Le+Costume+Blanc,Le Costume Blanc,Joe Dassin
/lyric/5288020/Joe+Dassin/Piano+M%C3%A9canique,Piano Mécanique,Joe Dassin
/lyric/5246346/Joe+Dassin/C%27est+Bon+l%27Amour,C'est Bon l'Amour,Joe Dassin
/lyric/5246353/Joe+Dassin/Un+Cadeau+de+Papa,Un Cadeau de Papa,Joe Dassin
/lyric/5286061/Joe+Dassin/Un+Gar%C3%A7on+Nomm%C3%A9+Suzy,Un Garçon Nommé Suzy,Joe Dassin
/lyric/5246348/Joe+Dassin/Le+Grand+Parking,Le Grand Parking,Joe Dassin
/lyric/5246354/Joe+Dassin/Je+la+Connais+Si+Bien,Je la Connais Si Bien,Joe Dassin
/lyric/5246351/Joe+Dassin/La+Luzerne,La Luzerne,Joe Dassin
/lyric/5246343/Joe+Dassin/Sunday+Times,Sunday Times,Joe Dassin
/lyric/5246341/Joe+Dassin/La+Violette+Africaine,La Violette Africaine,Joe Dassin
/lyric/5261176/Joe+Dassin/L%27+Ombre+d%27Un+Amour,L' Ombre d'Un Amour,Joe Dassin
/lyric/5261173/Joe+Dassin/Tout+B%C3%A9b%C3%A9+a+Besoin+d%27Une+Maman,Tout Bébé a Besoin d'Une Maman,Joe Dassin
/lyric/5261181/Joe+Dassin/Viens+Voir+le+Loup,Viens Voir le Loup,Joe Dassin
/lyric/5246311/Joe+Dassin/Allez+Roulez%21,Allez Roulez!,Joe Dassin
