Url,Song,Band
/lyric/4066936/Bad+Manners/Lip+up+Fatty,Lip up Fatty,Bad Manners
/lyric/31205677/Bad+Manners/Lip+Up+Fatty+%5B12%22+Extended+Mix%5D,"Lip Up Fatty [12"" Extended Mix]",Bad Manners
/lyric/11621/Bad+Manners/Can+Can,Can Can,Bad Manners
/lyric/11619/Bad+Manners/Walking+in+the+Sunshine,Walking in the Sunshine,Bad Manners
/lyric/11622/Bad+Manners/Weeping+and+Wailing,Weeping and Wailing,Bad Manners
/lyric/301499/Bad+Manners/Lorraine,Lorraine,Bad Manners
/lyric/301501/Bad+Manners/Suicide,Suicide,Bad Manners
/lyric/814455/Bad+Manners/My+Girl+Lollipop,My Girl Lollipop,Bad Manners
/lyric/814449/Bad+Manners/That%27ll+Do+Nicely,That'll Do Nicely,Bad Manners
/lyric/612457/Bad+Manners/Fatty+Fatty,Fatty Fatty,Bad Manners
/lyric/612461/Bad+Manners/Special+Brew,Special Brew,Bad Manners
/lyric/5967704/Bad+Manners/You+Fat+Bastard,You Fat Bastard,Bad Manners
/lyric/1090101/Bad+Manners/My+Girl+Lollipop+%5BLive%5D,My Girl Lollipop [Live],Bad Manners
/lyric/1364431/Bad+Manners/Black+Night,Black Night,Bad Manners
/lyric/14375641/Bad+Manners/My+Girl+Lollipop+%28My+Boy+Lollipop%29,My Girl Lollipop (My Boy Lollipop),Bad Manners
/lyric/23801001/Bad+Meets+Evil/Above+the+Law,Above the Law,Bad Meets Evil
/lyric/23801003/Bad+Meets+Evil/Fast+Lane,Fast Lane,Bad Meets Evil
/lyric/23801000/Bad+Meets+Evil/I%27m+on+Everything,I'm on Everything,Bad Meets Evil
artist/Mike%20Epps/812491,Mike Epps,Bad Meets Evil
/lyric/23800999/Bad+Meets+Evil/A+Kiss,A Kiss,Bad Meets Evil
/lyric/23800998/Bad+Meets+Evil/Lighters,Lighters,Bad Meets Evil
artist/Bruno%20Mars/1107691,Bruno Mars,Bad Meets Evil
/lyric/23800996/Bad+Meets+Evil/Loud+Noises,Loud Noises,Bad Meets Evil
artist/Slaughterhouse/1045863,Slaughterhouse,Bad Meets Evil
/lyric/23801002/Bad+Meets+Evil/The+Reunion,The Reunion,Bad Meets Evil
/lyric/23800997/Bad+Meets+Evil/Take+From+Me,Take From Me,Bad Meets Evil
/lyric/23801004/Bad+Meets+Evil/Welcome+2+Hell,Welcome 2 Hell,Bad Meets Evil
/lyric/23801718/Bad+Meets+Evil/Echo+%5B%2A%5D,Echo [*],Bad Meets Evil
