Url,Song,Band
/lyric/11441227/Tera+Johnson/I%27ve+Got+You+Under+My+Skin,I've Got You Under My Skin,Tera Johnson
/lyric/7265095/Teraesa+Vinson/A+Beautiful+Friendship,A Beautiful Friendship,Teraesa Vinson
/lyric/7265093/Teraesa+Vinson/The+Song+Is+You,The Song Is You,Teraesa Vinson
/lyric/7265094/Teraesa+Vinson/Young+and+Foolish,Young and Foolish,Teraesa Vinson
/lyric/11496277/Tom+Dempsey/Old+Devil+Moon,Old Devil Moon,Teraesa Vinson
artist/Tom%20Dempsey/293829,Tom Dempsey,Teraesa Vinson
/lyric/11496272/Tom+Dempsey/You+Taught+My+Heart+to+Sing,You Taught My Heart to Sing,Teraesa Vinson
artist/Tom%20Dempsey/293829,Tom Dempsey,Teraesa Vinson
/lyric/10295661/Ter%C3%A4sbetoni/Metallisyd%C3%A4n,Metallisydän,Teräsbetoni
/lyric/10295662/Ter%C3%A4sbetoni/Orjatar,Orjatar,Teräsbetoni
/lyric/10251577/Tercer+Cielo/Aqui+Estas,Aqui Estas,Tercer Cielo
/lyric/10251578/Tercer+Cielo/Enamorados,Enamorados,Tercer Cielo
/lyric/10251579/Tercer+Cielo/Eres,Eres,Tercer Cielo
/lyric/10251585/Tercer+Cielo/No+Importa,No Importa,Tercer Cielo
/lyric/10251580/Manny+Montes/Solo+por+Ti,Solo por Ti,Tercer Cielo
artist/Manny%20Montes/765977,Manny Montes,Tercer Cielo
/lyric/10251588/Tercer+Cielo/Todavia,Todavia,Tercer Cielo
/lyric/15522132/Tercer+Cielo/La+Calle,La Calle,Tercer Cielo
/lyric/18943778/Tercer+Cielo/Creer%C3%A9,Creeré,Tercer Cielo
/lyric/23407545/Tercer+Cielo/Amor+Real,Amor Real,Tercer Cielo
/lyric/23407555/Tercer+Cielo/As%C3%AD+Es+El+Amor,Así Es El Amor,Tercer Cielo
/lyric/23407546/Tercer+Cielo/Estar%C3%A9,Estaré,Tercer Cielo
/lyric/23407553/Tercer+Cielo/Junto+A+Mi,Junto A Mi,Tercer Cielo
/lyric/26228063/Tercer+Cielo/Victoria,Victoria,Tercer Cielo
/lyric/4393462/Bienvenido+Granda/Angustia,Angustia,Tercia de Ases
artist/Bienvenido%20Granda/28988,Bienvenido Granda,Tercia de Ases
/lyric/4393453/Daniel+Santos/Nuestro+Juramento,Nuestro Juramento,Tercia de Ases
artist/Daniel%20Santos/33463,Daniel Santos,Tercia de Ases
/lyric/2379785/Terell+Stafford/Polka+Dots+and+Moonbeams,Polka Dots and Moonbeams,Terell Stafford
/lyric/5364802/Terell+Stafford/Old+Devil+Moon,Old Devil Moon,Terell Stafford
/lyric/5364801/Terell+Stafford/Skylark,Skylark,Terell Stafford
/lyric/4001591/Terell+Stafford/That%27s+All,That's All,Terell Stafford
/lyric/947333/Terem+Quartet/Fantasy,Fantasy,Terem Quartet
/lyric/9757213/George+McCrae/Rock+Your+Baby,Rock Your Baby,Terence & JMK!
artist/George%20McCrae/4866,George McCrae,Terence & JMK!
artist/Miami%20House%20Attack/731648,Miami House Attack,Terence & JMK!
/lyric/844979/Terence+Blanchard/I%27m+Getting+Sentimental+over+You,I'm Getting Sentimental over You,Terence Blanchard
/lyric/842217/Terence+Blanchard/When+It%27s+Sleepy+Time+Down+South,When It's Sleepy Time Down South,Terence Blanchard
/lyric/1058638/Terence+Blanchard/Good+Morning+Heartache,Good Morning Heartache,Terence Blanchard
/lyric/1058642/Terence+Blanchard/I+Cover+the+Waterfront,I Cover the Waterfront,Terence Blanchard
/lyric/1058639/Terence+Blanchard/I+Cried+for+You,I Cried for You,Terence Blanchard
/lyric/1058636/Terence+Blanchard/In+My+Solitude,In My Solitude,Terence Blanchard
/lyric/4793928/Cassandra+Wilson/Don%27t+Blame+Me,Don't Blame Me,Terence Blanchard
artist/Cassandra%20Wilson/7837,Cassandra Wilson,Terence Blanchard
