Url,Song,Band
/lyric/2211259/Washboard+Rhythm+Kings/How+Deep+Is+the+Ocean%3F,How Deep Is the Ocean?,Washboard Rhythm Kings
/lyric/2211248/Washboard+Rhythm+Kings/Tiger+Rag,Tiger Rag,Washboard Rhythm Kings
/lyric/2221569/Washboard+Rhythm+Kings/I%27m+Getting+Sentimental+over+You,I'm Getting Sentimental over You,Washboard Rhythm Kings
/lyric/2221555/Washboard+Rhythm+Kings/It+Don%27t+Mean+a+Thing+%28If+It+Ain%27t+Got+That+Swing%29,It Don't Mean a Thing (If It Ain't Got That Swing),Washboard Rhythm Kings
/lyric/2223247/Washboard+Rhythm+Kings/Dinah,Dinah,Washboard Rhythm Kings
/lyric/2223248/Washboard+Rhythm+Kings/Sophisticated+Lady,Sophisticated Lady,Washboard Rhythm Kings
/lyric/956500/Washboard+Sam/Evil+Blues,Evil Blues,Washboard Sam
/lyric/956501/Washboard+Sam/Get+Down+Brother,Get Down Brother,Washboard Sam
/lyric/956504/Washboard+Sam/Good+Old+Cabbage+Greens,Good Old Cabbage Greens,Washboard Sam
/lyric/956507/Washboard+Sam/How+Can+You+Love+Me,How Can You Love Me,Washboard Sam
/lyric/956511/Washboard+Sam/I+Get+the+Blues+at+Bedtime,I Get the Blues at Bedtime,Washboard Sam
/lyric/956514/Washboard+Sam/I+Just+Can%27t+Help+It,I Just Can't Help It,Washboard Sam
/lyric/956499/Washboard+Sam/I%27ve+Been+Treated+Wrong,I've Been Treated Wrong,Washboard Sam
/lyric/956496/Washboard+Sam/Levee+Camp+Blues,Levee Camp Blues,Washboard Sam
/lyric/956502/Washboard+Sam/Lover%27s+Lane+Blues,Lover's Lane Blues,Washboard Sam
/lyric/956494/Washboard+Sam/My+Feet+Jumped+Salty,My Feet Jumped Salty,Washboard Sam
/lyric/956508/Washboard+Sam/Red+River+Dam+Blues,Red River Dam Blues,Washboard Sam
/lyric/4902111/Victoria+Spivey/Garter+Snake+Blues,Garter Snake Blues,Washboard Sam
artist/Victoria%20Spivey/533,Victoria Spivey,Washboard Sam
/lyric/23503628/Washed+Out/You+and+I,You and I,Washed Out
artist/Caroline%20Polachek/2298632,Caroline Polachek,Washed Out
/lyric/29509035/Washed+Out/It+All+Feels+Right,It All Feels Right,Washed Out
/lyric/29550675/Washed+Out/All+I+Know,All I Know,Washed Out
/lyric/29550671/Washed+Out/All+Over+Now,All Over Now,Washed Out
/lyric/29550677/Washed+Out/Don%27t+Give+Up,Don't Give Up,Washed Out
/lyric/29550672/Washed+Out/Falling+Back,Falling Back,Washed Out
/lyric/29550674/Washed+Out/Great+Escape,Great Escape,Washed Out
/lyric/29550673/Washed+Out/Paracosm,Paracosm,Washed Out
/lyric/29550676/Washed+Out/Weightless,Weightless,Washed Out
/lyric/6496939/Wasis+Diop/D%C3%A9faal+Lu+Wor,DĂŠfaal Lu Wor,Wasis Diop
/lyric/20884415/Wason/Pa%27que+Me+Mires,Pa'que Me Mires,Wason
/lyric/20884417/Mr.+P/Sin+Por+Lo+Menos+Tocarte,Sin Por Lo Menos Tocarte,Wason
artist/Mr.%20P/1748531,Mr. P,Wason
/lyric/20884410/Wason/Sin+Por+Lo+Menos+Tocarte+%5BVersi%C3%B3n+Pop%5D+%5BVersion%5D,Sin Por Lo Menos Tocarte [Versi贸n Pop] [Version],Wason
/lyric/4447928/Wat+Tyler/God+Rest+Ye+Merry+Gentlemen,God Rest Ye Merry Gentlemen,Wat Tyler
/lyric/10043375/Watain/Agony+Fires,Agony Fires,Watain
/lyric/10043376/Watain/Angelrape,Angelrape,Watain
/lyric/10043373/Watain/Life+Dethroned,Life Dethroned,Watain
/lyric/10043377/Watain/Mortem+Sibi+Consciscere,Mortem Sibi Consciscere,Watain
/lyric/10043372/Watain/On+Horns+Impaled,On Horns Impaled,Watain
/lyric/10043374/Watain/Walls+of+Life+Ruptured,Walls of Life Ruptured,Watain
/lyric/6362331/Watashi+Wa/All+of+Me,All of Me,Watashi Wa
/lyric/34060306/Pharrell+Williams/Stretch+2-3-4,Stretch 2-3-4,Watch The Duck 
artist/Pharrell%20Williams/281403,Pharrell Williams,Watch The Duck 
/lyric/3278697/Watchtower/Control+and+Resistance,Control and Resistance,Watchtower
/lyric/3278700/Watchtower/Dangerous+Toy,Dangerous Toy,Watchtower
/lyric/3278694/Watchtower/The+Eldritch,The Eldritch,Watchtower
/lyric/3278696/Watchtower/The+Fall+of+Reason,The Fall of Reason,Watchtower
/lyric/3278698/Watchtower/Hidden+Instincts,Hidden Instincts,Watchtower
/lyric/3278693/Watchtower/Instruments+of+Random+Murder,Instruments of Random Murder,Watchtower
/lyric/3278699/Watchtower/Life+Cycles,Life Cycles,Watchtower
/lyric/3278695/Watchtower/Mayday+in+Kiev,Mayday in Kiev,Watchtower
/lyric/7109255/Watchtower/Meltdown,Meltdown,Watchtower
/lyric/7948866/Water/You,You,Water
/lyric/7796345/Water/Rainmaker,Rainmaker,Water
/lyric/802828/Water/Sail+Away,Sail Away,Water
/lyric/11916318/Water/Spanish+Fly+%28Instru-Mental%29,Spanish Fly (Instru-Mental),Water
/lyric/5824646/Waterdeep/Confessions+of+a+Broken+Down+Man,Confessions of a Broken Down Man,Waterdeep
/lyric/5824644/Waterdeep/Everyone%27s+Beautiful,Everyone's Beautiful,Waterdeep
/lyric/5824645/Waterdeep/Go+Find+John,Go Find John,Waterdeep
/lyric/5824637/Waterdeep/He+Will+Come,He Will Come,Waterdeep
/lyric/5824642/Waterdeep/Hush,Hush,Waterdeep
/lyric/5824641/Waterdeep/I%27m+Still+Here,I'm Still Here,Waterdeep
/lyric/5824648/Waterdeep/Psalm+131,Psalm 131,Waterdeep
/lyric/5824643/Waterdeep/Stranger+in+This+Land,Stranger in This Land,Waterdeep
/lyric/5824647/Waterdeep/Walls+and+Tall+Shadows,Walls and Tall Shadows,Waterdeep
/lyric/5824640/Waterdeep/Whenever+God+Shines+His+Light,Whenever God Shines His Light,Waterdeep
/lyric/5824639/Waterdeep/Wicked+Web,Wicked Web,Waterdeep
/lyric/3299152/Waterdeep/Come+to+Me,Come to Me,Waterdeep
/lyric/3298876/Waterdeep/Sweet+River+Roll,Sweet River Roll,Waterdeep
/lyric/9886077/Waterdeep/Big+Enough+to+Hold+Me,Big Enough to Hold Me,Waterdeep
/lyric/9886071/Waterdeep/Just+Like+You,Just Like You,Waterdeep
/lyric/9886079/Waterdeep/My+God+Has+Come+to+Save+Me,My God Has Come to Save Me,Waterdeep
/lyric/9886074/Waterdeep/When+the+Cold+Wind+Blows,When the Cold Wind Blows,Waterdeep
/lyric/9886073/Waterdeep/You+Are+Lovely,You Are Lovely,Waterdeep
/lyric/4774760/Waterdown/Corporate+Identity,Corporate Identity,Waterdown
/lyric/4774762/Waterdown/Etikette+T%C3%B6tet,Etikette Tรถtet,Waterdown
/lyric/4774752/Waterdown/From+a+Different+Angle,From a Different Angle,Waterdown
/lyric/4774751/Waterdown/Impress+Me,Impress Me,Waterdown
/lyric/4774757/Waterdown/June,June,Waterdown
/lyric/4774758/Waterdown/Lessons+I+Can%27t+Learn,Lessons I Can't Learn,Waterdown
/lyric/4774756/Waterdown/Not+Today,Not Today,Waterdown
/lyric/4774754/Waterdown/The+One+Thing,The One Thing,Waterdown
/lyric/4774753/Waterdown/Round+Two,Round Two,Waterdown
/lyric/4774759/Waterdown/Sometimes,Sometimes,Waterdown
/lyric/4774755/Waterdown/Your+Shadow,Your Shadow,Waterdown
/lyric/6177807/Waterdown/13,13,Waterdown
/lyric/6177806/Waterdown/At+the+Waterfront,At the Waterfront,Waterdown
/lyric/6177795/Waterdown/Bulletproof,Bulletproof,Waterdown
/lyric/6177800/Waterdown/Decaffeinated,Decaffeinated,Waterdown
/lyric/6177803/Waterdown/Disgrace,Disgrace,Waterdown
/lyric/6177799/Waterdown/Dodging+Bullets,Dodging Bullets,Waterdown
/lyric/6177796/Waterdown/A+Fortress,A Fortress,Waterdown
/lyric/6177802/Waterdown/Going+Back,Going Back,Waterdown
/lyric/6177805/Waterdown/Interrogation,Interrogation,Waterdown
/lyric/6177801/Waterdown/Nails+All+Broken+Short,Nails All Broken Short,Waterdown
/lyric/6177804/Waterdown/Nothing,Nothing,Waterdown
/lyric/6177798/Waterdown/Transient,Transient,Waterdown
/lyric/6177797/Waterdown/Xerox,Xerox,Waterdown
/lyric/8618834/Waterdown/Parasites,Parasites,Waterdown
/lyric/9863662/Waterfront/Cry,Cry,Waterfront
/lyric/9863665/Waterfront/Move+On,Move On,Waterfront
/lyric/9863664/Waterfront/Nature+of+Love,Nature of Love,Waterfront
/lyric/26399037/Waterlillies/%28They+Long+to+Be%29+Close+to+You,(They Long to Be) Close to You,Waterlillies
/lyric/31995818/Waterloo+Revival/Bad+for+You,Bad for You,Waterloo Revival
/lyric/2586811/Watermark/Everything,Everything,Watermark
/lyric/2586810/Watermark/Gloria,Gloria,Watermark
/lyric/2586808/Watermark/Take+Me+There,Take Me There,Watermark
/lyric/3675329/Watermark/Who+Am+I%3F+%28Grace+Flows+Down%29,Who Am I? (Grace Flows Down),Watermark
/lyric/5458999/Watermark/Carry+You,Carry You,Watermark
/lyric/5426774/Watermark/Constant,Constant,Watermark
/lyric/5458995/Watermark/Holy,Holy,Watermark
/lyric/5458997/Watermark/Made+for+You,Made for You,Watermark
/lyric/5458996/Watermark/No+Idea,No Idea,Watermark
/lyric/5458998/Watermark/Noah%27s+Song,Noah's Song,Watermark
/lyric/5459000/Watermark/Remember,Remember,Watermark
/lyric/5426775/Watermark/Seek+Me,Seek Me,Watermark
/lyric/5459001/Watermark/Still,Still,Watermark
/lyric/7145199/Hall%2C+Charlie/Captivate+Us,Captivate Us,Watermark
artist/Hall%2C%20Charlie/0,"Hall, Charlie",Watermark
/lyric/7145190/Watermark/The+Glory+of+Your+Name,The Glory of Your Name,Watermark
/lyric/7145193/Watermark/Hidden+in+You,Hidden in You,Watermark
/lyric/7145196/Watermark/Invade,Invade,Watermark
