Url,Song,Band
/lyric/285525/Grand+Prix/Day+in+the+Life,Day in the Life,Grand Prix
/lyric/918519/Grand+Puba/360%C2%B0+%28What+Goes+Around%29,360째 (What Goes Around),Grand Puba
/lyric/918530/Grand+Puba/Baby+What%27s+Your+Name%3F,Baby What's Your Name?,Grand Puba
/lyric/918529/Grand+Puba/Back+It+Up,Back It Up,Grand Puba
/lyric/918522/Grand+Puba/Big+Kids+Don%27t+Play,Big Kids Don't Play,Grand Puba
/lyric/918521/Grand+Puba/Check+It+Out,Check It Out,Grand Puba
artist/Mary%20J.%20Blige/57322,Mary J. Blige,Grand Puba
/lyric/918518/Grand+Puba/Check+Tha+Resume,Check Tha Resume,Grand Puba
/lyric/918524/Grand+Puba/Lick+Shot,Lick Shot,Grand Puba
/lyric/918528/Grand+Puba/Proper+Education,Proper Education,Grand Puba
/lyric/918526/Grand+Puba/Reel+to+Reel,Reel to Reel,Grand Puba
/lyric/918527/Grand+Puba/Soul+Controller,Soul Controller,Grand Puba
/lyric/918520/Grand+Puba/That%27s+How+We+Move+It,That's How We Move It,Grand Puba
/lyric/918532/Grand+Puba/Who+Makes+the+Loot%3F+%5B%2A%5D,Who Makes the Loot? [*],Grand Puba
/lyric/918525/Grand+Puba/Ya+Know+How+It+Goes,Ya Know How It Goes,Grand Puba
/lyric/879373/Grand+Puba/Amazing,Amazing,Grand Puba
/lyric/879371/Grand+Puba/Backstabbers,Backstabbers,Grand Puba
/lyric/879377/Grand+Puba/Change+Gonna+Come,Change Gonna Come,Grand Puba
/lyric/879374/Grand+Puba/Don%27t+Waste+My+Time,Don't Waste My Time,Grand Puba
/lyric/879368/Grand+Puba/I+Like+It+%28I+Wanna+Be+Where+You+Are%29,I Like It (I Wanna Be Where You Are),Grand Puba
/lyric/879370/Grand+Puba/Keep+On,Keep On,Grand Puba
/lyric/879369/Grand+Puba/A+Little+of+This,A Little of This,Grand Puba
/lyric/879375/Grand+Puba/Play+It+Cool,Play It Cool,Grand Puba
/lyric/879376/Grand+Puba/Playin%27+the+Game,Playin' the Game,Grand Puba
/lyric/879367/Grand+Puba/Very+Special,Very Special,Grand Puba
/lyric/5192947/Grand+Puba/Issues,Issues,Grand Puba
/lyric/5192962/Khadijah+Mohammed/Keep+It+Movin%27,Keep It Movin',Grand Puba
artist/Khadijah%20Mohammed/0,Khadijah Mohammed,Grand Puba
artist/Lord%20Jamar/189291,Lord Jamar,Grand Puba
/lyric/4211400/Grand+Theft+Audio/Drugs+and+Girls,Drugs and Girls,Grand Theft Audio
/lyric/4211398/Grand+Theft+Audio/Grey%2C+Black+and+White,"Grey, Black and White",Grand Theft Audio
/lyric/4211397/Grand+Theft+Audio/Wake+Up,Wake Up,Grand Theft Audio
/lyric/4211394/Grand+Theft+Audio/We+Luv+You,We Luv You,Grand Theft Audio
/lyric/4091430/Grand+Theft+Audio/As+Good+as+It+Gets,As Good as It Gets,Grand Theft Audio
/lyric/4091432/Grand+Theft+Audio/Avarice,Avarice,Grand Theft Audio
