Url,Song,Band
/lyric/30005681/Paulinho+Lima/Let%27s+Get+It+On,Let's Get It On,Paulinho Lima
/lyric/31392622/Paulino+Monroy/Conexi%C3%B3n+Espiritual,Conexión Espiritual,Paulino Monroy
/lyric/31399607/Paulino+Monroy/Vivo,Vivo,Paulino Monroy
/lyric/32123932/Paulino+Monroy/Disparaste+a+Matar,Disparaste a Matar,Paulino Monroy
/lyric/32127523/Paulino+Monroy/Frenes%C3%AD,Frenesí,Paulino Monroy
/lyric/32127521/Paulino+Monroy/Hoy+Que+Ya+Te+Has+Ido,Hoy Que Ya Te Has Ido,Paulino Monroy
/lyric/32127524/Paulino+Monroy/Las+vacas,Las vacas,Paulino Monroy
/lyric/32127516/Paulino+Monroy/Lugar+De+Amor,Lugar De Amor,Paulino Monroy
/lyric/32127517/Paulino+Monroy/Un++Paso+Adelante,Un  Paso Adelante,Paulino Monroy
/lyric/32127520/Paulino+Monroy/Qu%C3%A9+M%C3%A1s+Da,Qué Más Da,Paulino Monroy
/lyric/32127522/Paulino+Monroy/T%C3%BA,Tú,Paulino Monroy
/lyric/32127514/Paulino+Monroy/T%C3%BA+Y+Yo+Y+Ya,Tú Y Yo Y Ya,Paulino Monroy
/lyric/33738926/Paulo+C%C3%A9sar+Baruk/Santo+Esp%C3%ADrito+%5BHoly+Spirit%5D,Santo Espírito [Holy Spirit],Paulo César Baruk
/lyric/34028718/Carlos+do+Carmo/Lisboa+Menina+e+Mo%C3%A7a,Lisboa Menina e Moรงa,Paulo de Carvalho
artist/Carlos%20do%20Carmo/211971,Carlos do Carmo,Paulo de Carvalho
/lyric/14301829/Paulo+Gonzo/Dei-Te+Quase+Tudo,Dei-Te Quase Tudo,Paulo Gonzo
/lyric/14301889/Paulo+Gonzo/Leve+Beijo+Triste,Leve Beijo Triste,Paulo Gonzo
/lyric/2730883/Paulo+Moura/Rosa,Rosa,Paulo Moura
artist/Pixinguinha/114782,Pixinguinha,Paulo Moura
artist/Pixinguinha/114782,Pixinguinha,Paulo Moura
artist/Paulo%20Moura%20%26%20Os%20Batutas/2047745,Paulo Moura & Os Batutas,Paulo Moura
/lyric/2003963/Paulo+Ricardo/Tudo+Por+Nada+%28My+Heart+Can%27t+Tell+You+No%29,Tudo Por Nada (My Heart Can't Tell You No),Paulo Ricardo
/lyric/5374711/Paulo+Ricardo/Como+Se+Fosse+a+Primeira+Vez,Como Se Fosse a Primeira Vez,Paulo Ricardo
/lyric/15143731/Paulo+Ricardo/Baby,Baby,Paulo Ricardo
/lyric/15143722/Paulo+Ricardo/Um+Certo+Algu%C3%A9m,Um Certo Alguém,Paulo Ricardo
/lyric/15143721/Paulo+Ricardo/E+N%C3%A3o+Vou+Mais+Deixar+Voc%C3%AA+T%C3%A3o+S%C3%B3,E Não Vou Mais Deixar Você Tão Só,Paulo Ricardo
/lyric/10472762/Paulo+Ricardo/Careless+Whispers,Careless Whispers,Paulo Ricardo
/lyric/7806733/Pauls+Apartment/Fever,Fever,Pauls Apartment
/lyric/7806736/Pauls+Apartment/Graveyard+Shift,Graveyard Shift,Pauls Apartment
/lyric/7082412/Paulson/My+Funny+Valentine,My Funny Valentine,Paulson
/lyric/10031973/Paulson/Break+Me+In,Break Me In,Paulson
/lyric/10031967/Paulson/Calling+on+You,Calling on You,Paulson
/lyric/10031975/Paulson/Just+Shy,Just Shy,Paulson
/lyric/8511764/Paulson/I+Knew+You+When,I Knew You When,Paulson
/lyric/8511760/Paulson/Miami+Current,Miami Current,Paulson
/lyric/8511761/Paulson/Not+by+a+Long+Shot,Not by a Long Shot,Paulson
/lyric/8511759/Paulson/Programs,Programs,Paulson
/lyric/8511757/Paulson/Under+Crowns,Under Crowns,Paulson
/lyric/8511756/Paulson/Voids,Voids,Paulson
/lyric/8511765/Paulson/What+Are+You,What Are You,Paulson
/lyric/8511758/Paulson/Window+Frames,Window Frames,Paulson
/lyric/9090838/Pav%C3%A3o+Quartet/Can%27t+Help+Lovin%27+dat+Man%2C+song+%28from+%22Show+Boat%22%29,"Can't Help Lovin' dat Man, song (from ""Show Boat"")",Pavão Quartet
/lyric/9090844/Pav%C3%A3o+Quartet/Embraceable+You%2C+song+%28from+Girl+Crazy%2C+musical%29,"Embraceable You, song (from Girl Crazy, musical)",Pavão Quartet
/lyric/9090847/Pav%C3%A3o+Quartet/It+Don%27t+Mean+a+Thing+%28If+it+Ain%27t+Got+That+Swing%29,It Don't Mean a Thing (If it Ain't Got That Swing),Pavão Quartet
