Url,Song,Band
/lyric/356511/So/Are+You+Sure,Are You Sure,So
/lyric/9004438/So+Many+Dynamos/Search+Party,Search Party,So Many Dynamos
/lyric/5650226/So+Plush/It+Ain%27t+My+Fault,It Ain't My Fault,So Plush
/lyric/7746786/S%C3%B3+Pra+Contrariar/Amor+Verdadeiro,Amor Verdadeiro,Só Pra Contrariar
/lyric/7746785/S%C3%B3+Pra+Contrariar/Artilheiro+Do+Amor,Artilheiro Do Amor,Só Pra Contrariar
/lyric/7746789/S%C3%B3+Pra+Contrariar/Ca%C3%AD+Na+Real,Caí Na Real,Só Pra Contrariar
/lyric/7746782/S%C3%B3+Pra+Contrariar/Doido+Varrido,Doido Varrido,Só Pra Contrariar
/lyric/7746790/S%C3%B3+Pra+Contrariar/Menina+Mulher,Menina Mulher,Só Pra Contrariar
/lyric/7746791/S%C3%B3+Pra+Contrariar/Nosso+Amor,Nosso Amor,Só Pra Contrariar
/lyric/7746788/S%C3%B3+Pra+Contrariar/Pura+Verdade,Pura Verdade,Só Pra Contrariar
/lyric/7746784/S%C3%B3+Pra+Contrariar/Tem+Tudo+a+Ver,Tem Tudo a Ver,Só Pra Contrariar
/lyric/2954968/S%C3%B3+Pra+Contrariar/Baianeiro,Baianeiro,Só Pra Contrariar
/lyric/2954962/S%C3%B3+Pra+Contrariar/Coladinhos,Coladinhos,Só Pra Contrariar
/lyric/2954969/S%C3%B3+Pra+Contrariar/Cora%C3%A7%C3%A3o+Profano,Coração Profano,Só Pra Contrariar
/lyric/2954965/S%C3%B3+Pra+Contrariar/De+Corpo+Sem+Alma,De Corpo Sem Alma,Só Pra Contrariar
/lyric/4776664/S%C3%B3+Pra+Contrariar/Fazendeiro,Fazendeiro,Só Pra Contrariar
/lyric/2954973/S%C3%B3+Pra+Contrariar/Fazendo+Paix%C3%A3o,Fazendo Paixão,Só Pra Contrariar
/lyric/2954967/S%C3%B3+Pra+Contrariar/Gra%C3%A7as+Ao+Teu+Cora%C3%A7%C3%A3o,Graças Ao Teu Coração,Só Pra Contrariar
/lyric/2954958/S%C3%B3+Pra+Contrariar/Interfone,Interfone,Só Pra Contrariar
/lyric/2954960/S%C3%B3+Pra+Contrariar/Machuca+Demais,Machuca Demais,Só Pra Contrariar
/lyric/2954972/S%C3%B3+Pra+Contrariar/Meu+Segmento,Meu Segmento,Só Pra Contrariar
/lyric/2954966/S%C3%B3+Pra+Contrariar/No+C%C3%A9u+da+Paix%C3%A3o+%28I+Believe+I+Can+Fly%29,No Céu da Paixão (I Believe I Can Fly),Só Pra Contrariar
/lyric/2954970/S%C3%B3+Pra+Contrariar/O+Que+Importa+%C3%89+O+Amor,O Que Importa É O Amor,Só Pra Contrariar
/lyric/2954959/S%C3%B3+Pra+Contrariar/Sai+da+Minha+ABA+%28Bic%C3%A3o%29,Sai da Minha ABA (Bicão),Só Pra Contrariar
/lyric/2954971/S%C3%B3+Pra+Contrariar/Santo%2C+Santo,"Santo, Santo",Só Pra Contrariar
/lyric/2954961/S%C3%B3+Pra+Contrariar/Tudo+Acaba+Em+Perd%C3%A3o,Tudo Acaba Em Perdão,Só Pra Contrariar
/lyric/3376311/S%C3%B3+Pra+Contrariar/Mi+Mitad+%28Take+Me+Now%29,Mi Mitad (Take Me Now),Só Pra Contrariar
/lyric/4089558/S%C3%B3+Pra+Contrariar/Balada+Da+Noite,Balada Da Noite,Só Pra Contrariar
/lyric/4089565/S%C3%B3+Pra+Contrariar/Bom+Astral,Bom Astral,Só Pra Contrariar
/lyric/4089562/S%C3%B3+Pra+Contrariar/De+Outras+Vidas,De Outras Vidas,Só Pra Contrariar
/lyric/4089564/S%C3%B3+Pra+Contrariar/Feito+Um+Nenem,Feito Um Nenem,Só Pra Contrariar
/lyric/4089567/S%C3%B3+Pra+Contrariar/Miragem,Miragem,Só Pra Contrariar
/lyric/4089568/S%C3%B3+Pra+Contrariar/Quando+Eu+Amo+E+Assim,Quando Eu Amo E Assim,Só Pra Contrariar
/lyric/4089571/S%C3%B3+Pra+Contrariar/Samba+Blue,Samba Blue,Só Pra Contrariar
/lyric/4089569/S%C3%B3+Pra+Contrariar/Saudade+E+Voce,Saudade E Voce,Só Pra Contrariar
/lyric/4089570/S%C3%B3+Pra+Contrariar/Teu+Olhar+%28In+Your+Eyes%29,Teu Olhar (In Your Eyes),Só Pra Contrariar
/lyric/4089560/S%C3%B3+Pra+Contrariar/Vem+Me+Livrar+Desse+Abandono,Vem Me Livrar Desse Abandono,Só Pra Contrariar
/lyric/4089566/S%C3%B3+Pra+Contrariar/Vem+Morar+Conmigo,Vem Morar Conmigo,Só Pra Contrariar
/lyric/4089563/S%C3%B3+Pra+Contrariar/A+Vida+E+Bonita+Sem+Voce,A Vida E Bonita Sem Voce,Só Pra Contrariar
/lyric/4089561/S%C3%B3+Pra+Contrariar/Voce+Virou+Saudade,Voce Virou Saudade,Só Pra Contrariar
/lyric/5578873/S%C3%B3+Pra+Contrariar/Cuando+Acaba+el+Placer+%28Depois+Do+Prazer%29,Cuando Acaba el Placer (Depois Do Prazer),Só Pra Contrariar
/lyric/5578858/S%C3%B3+Pra+Contrariar/D%C3%B3i+Demais,Dói Demais,Só Pra Contrariar
/lyric/5578855/S%C3%B3+Pra+Contrariar/Essa+Tal+Liberdade,Essa Tal Liberdade,Só Pra Contrariar
/lyric/5578863/S%C3%B3+Pra+Contrariar/Meu+Jeito+de+Ser,Meu Jeito de Ser,Só Pra Contrariar
/lyric/5578866/S%C3%B3+Pra+Contrariar/Minha+Metade+%28Take+Me+Now%29,Minha Metade (Take Me Now),Só Pra Contrariar
/lyric/5578865/S%C3%B3+Pra+Contrariar/Nosso+Sonho+N%C3%A3o+%C3%89+Ilus%C3%A3o,Nosso Sonho Não É Ilusão,Só Pra Contrariar
/lyric/5578859/S%C3%B3+Pra+Contrariar/Nunca+Mais+Te+Machucar,Nunca Mais Te Machucar,Só Pra Contrariar
/lyric/5578867/S%C3%B3+Pra+Contrariar/Primeiro+Amor,Primeiro Amor,Só Pra Contrariar
/lyric/5578862/S%C3%B3+Pra+Contrariar/T%C3%A1+Por+Fora,Tá Por Fora,Só Pra Contrariar
/lyric/5578861/S%C3%B3+Pra+Contrariar/T%C3%A3o+S%C3%B3,Tão Só,Só Pra Contrariar
/lyric/5578868/S%C3%B3+Pra+Contrariar/Te+Amar+Sem+Medo,Te Amar Sem Medo,Só Pra Contrariar
/lyric/5578857/S%C3%B3+Pra+Contrariar/Voc%C3%AA+Vai+Voltar+Pra+Mim,Você Vai Voltar Pra Mim,Só Pra Contrariar
/lyric/6272946/Caetano+Veloso/Final+Feliz,Final Feliz,Só Pra Contrariar
artist/Caetano%20Veloso/3470,Caetano Veloso,Só Pra Contrariar
/lyric/15883504/S%C3%B3+Pra+Contrariar/Coisa+Do+DeStino,Coisa Do DeStino,Só Pra Contrariar
/lyric/15883506/S%C3%B3+Pra+Contrariar/Ensaio+de+Escola+de+Samba,Ensaio de Escola de Samba,Só Pra Contrariar
/lyric/15883500/S%C3%B3+Pra+Contrariar/Minha+Fantasia,Minha Fantasia,Só Pra Contrariar
/lyric/15883502/S%C3%B3+Pra+Contrariar/No+Ritmo+Da+Paixao,No Ritmo Da Paixao,Só Pra Contrariar
/lyric/15883501/S%C3%B3+Pra+Contrariar/A+Rede,A Rede,Só Pra Contrariar
/lyric/7317213/S%C3%B3+Pra+Contrariar/Ela+%C3%89+Jogo+Duro+%28Crazy+in+Love%29,Ela É Jogo Duro (Crazy in Love),Só Pra Contrariar
