Url,Song,Band
/lyric/2029999/Bushman/Man+a+Lion,Man a Lion,Bushman
/lyric/2030005/Bushman/My+Day,My Day,Bushman
/lyric/2913268/Bushman/Fire+Bun+a+Weak+Heart,Fire Bun a Weak Heart,Bushman
/lyric/6965907/Bushman/Light+House,Light House,Bushman
/lyric/22775989/Buju+Banton/Mama+Africa,Mama Africa,Bushman
artist/Buju%20Banton/37281,Buju Banton,Bushman
/lyric/909446/Bushwick+Bill/Call+Me+Crazy,Call Me Crazy,Bushwick Bill
/lyric/909450/Bushwick+Bill/Copper+to+Cash,Copper to Cash,Bushwick Bill
/lyric/909449/Bushwick+Bill/Ever+So+Clear,Ever So Clear,Bushwick Bill
/lyric/988151/Bushwick+Bill/Already+Dead,Already Dead,Bushwick Bill
/lyric/988152/Bushwick+Bill/The+Bushwicken,The Bushwicken,Bushwick Bill
/lyric/988155/Bushwick+Bill/Mr.+President,Mr. President,Bushwick Bill
/lyric/988150/Bushwick+Bill/Only+God+Knows,Only God Knows,Bushwick Bill
/lyric/988146/Bushwick+Bill/Wha+Cha+Gonna+Do%3F,Wha Cha Gonna Do?,Bushwick Bill
/lyric/988148/Bushwick+Bill/Who%27s+the+Biggest,Who's the Biggest,Bushwick Bill
/lyric/17982724/Businessmen+on+Bicycles/Frequency,Frequency,Businessmen on Bicycles
/lyric/7942304/Bust/After+All,After All,Bust
/lyric/29553851/Busta+Rhymes/%23TWERKIT+%5BExplicit+Version%5D,#TWERKIT [Explicit Version],Busta Rhymes
artist/Nicki%20Minaj/1049866,Nicki Minaj,Busta Rhymes
/lyric/30244926/Busta+Rhymes/Thank+You+%5BExplicit+Version%5D,Thank You [Explicit Version],Busta Rhymes
artist/Q-Tip/116260,Q-Tip,Busta Rhymes
artist/Kanye%20West/353484,Kanye West,Busta Rhymes
artist/Lil%20Wayne/384397,Lil Wayne,Busta Rhymes
/lyric/1481475/Busta+Rhymes/Abandon+Ship,Abandon Ship,Busta Rhymes
artist/Rampage%20The%20Last%20Boy%20Scout/1897211,Rampage The Last Boy Scout,Busta Rhymes
/lyric/1481472/Busta+Rhymes/The+Coming+%28Intro%29,The Coming (Intro),Busta Rhymes
/lyric/1481473/Busta+Rhymes/Do+My+Thing,Do My Thing,Busta Rhymes
/lyric/1481474/Busta+Rhymes/Everything+Remains+Raw,Everything Remains Raw,Busta Rhymes
/lyric/1481483/Busta+Rhymes/The+Finish+Line,The Finish Line,Busta Rhymes
/lyric/1481480/Redman/Flipmode+Squad+Meets+Def+Squad,Flipmode Squad Meets Def Squad,Busta Rhymes
artist/Redman/26106,Redman,Busta Rhymes
artist/Keith%20Murray/143200,Keith Murray,Busta Rhymes
artist/Jamal/169452,Jamal,Busta Rhymes
artist/Lord%20Have%20Mercy/351196,Lord Have Mercy,Busta Rhymes
artist/Rampage%20The%20Last%20Boy%20Scout/1897211,Rampage The Last Boy Scout,Busta Rhymes
/lyric/1481478/Busta+Rhymes/Hot+Fudge,Hot Fudge,Busta Rhymes
/lyric/1481479/Busta+Rhymes/Ill+Vibe,Ill Vibe,Busta Rhymes
artist/Q-Tip/116260,Q-Tip,Busta Rhymes
/lyric/1481477/Zhan%C3%A9/It%27s+a+Party,It's a Party,Busta Rhymes
artist/Zhan%C3%A9/44728,Zhané,Busta Rhymes
/lyric/1481482/Busta+Rhymes/Keep+It+Movin%27,Keep It Movin',Busta Rhymes
artist/Dinco%20D./278668,Dinco D.,Busta Rhymes
artist/Milo/467845,Milo,Busta Rhymes
artist/Rampage%20The%20Last%20Boy%20Scout/1897211,Rampage The Last Boy Scout,Busta Rhymes
artist/Charlie%20Brown/2004292,Charlie Brown,Busta Rhymes
/lyric/1481481/Busta+Rhymes/Still+Shining,Still Shining,Busta Rhymes
/lyric/1481476/Rampage/Woo+Hah%21%21+Got+You+All+in+Check,Woo Hah!! Got You All in Check,Busta Rhymes
artist/Rampage/20060,Rampage,Busta Rhymes
artist/Rampage%20The%20Last%20Boy%20Scout/1897211,Rampage The Last Boy Scout,Busta Rhymes
/lyric/18366976/Busta+Rhymes/Woo-Hah%21%21%21+Got+You+All+in+Check,Woo-Hah!!! Got You All in Check,Busta Rhymes
/lyric/1846127/Busta+Rhymes/Dangerous+%5BAlbum+Version+Clean%5D%5BVersion%5D,Dangerous [Album Version Clean][Version],Busta Rhymes
/lyric/2779641/Busta+Rhymes/Put+Your+Hands+Where+My+Eyes+Could+See+%5BAcapella%5D,Put Your Hands Where My Eyes Could See [Acapella],Busta Rhymes
/lyric/1666028/Rampage/The+Body+Rock,The Body Rock,Busta Rhymes
artist/Rampage/20060,Rampage,Busta Rhymes
artist/Sean%20Combs/65886,Sean Combs,Busta Rhymes
artist/Mase/276343,Mase,Busta Rhymes
/lyric/1666027/Busta+Rhymes/Dangerous,Dangerous,Busta Rhymes
/lyric/1666018/Busta+Rhymes/Get+High+Tonight,Get High Tonight,Busta Rhymes
/lyric/1666029/Busta+Rhymes/Get+Off+My+Block,Get Off My Block,Busta Rhymes
artist/Lord%20Have%20Mercy/351196,Lord Have Mercy,Busta Rhymes
/lyric/1666013/Busta+Rhymes/Intro,Intro,Busta Rhymes
/lyric/1666026/Busta+Rhymes/One,One,Busta Rhymes
artist/Erykah%20Badu/200306,Erykah Badu,Busta Rhymes
/lyric/1666020/Busta+Rhymes/Put+Your+Hands+Where+My+Eyes+Could+See,Put Your Hands Where My Eyes Could See,Busta Rhymes
/lyric/1666023/Busta+Rhymes/Rhymes+Galore,Rhymes Galore,Busta Rhymes
/lyric/1666017/Busta+Rhymes/So+Hardcore,So Hardcore,Busta Rhymes
/lyric/1666015/Busta+Rhymes/Survival+Hungry,Survival Hungry,Busta Rhymes
/lyric/1666021/Busta+Rhymes/There%27s+Not+a+Problem+My+Squad+Can%27t+Fix,There's Not a Problem My Squad Can't Fix,Busta Rhymes
artist/Jamal/169452,Jamal,Busta Rhymes
/lyric/1666024/Busta+Rhymes/Things+We+Be+Doin%27+for+Money%2C+Pt.+1,"Things We Be Doin' for Money, Pt. 1",Busta Rhymes
/lyric/1666025/Chosen+Generation/Things+We+Be+Doin%27+for+Money%2C+Pt.+2,"Things We Be Doin' for Money, Pt. 2",Busta Rhymes
artist/Chosen%20Generation/0,Chosen Generation,Busta Rhymes
artist/Rampage/20060,Rampage,Busta Rhymes
artist/Anthony%20Hamilton/201706,Anthony Hamilton,Busta Rhymes
/lyric/1666019/Busta+Rhymes/Turn+It+Up,Turn It Up,Busta Rhymes
/lyric/1666022/Flip+Mode+Squad/We+Could+Take+It+Outside,We Could Take It Outside,Busta Rhymes
artist/Flip%20Mode%20Squad/0,Flip Mode Squad,Busta Rhymes
/lyric/1666016/Busta+Rhymes/When+Disaster+Strikes,When Disaster Strikes,Busta Rhymes
/lyric/1666014/Busta+Rhymes/The+Whole+World+Lookin%27+at+Me,The Whole World Lookin' at Me,Busta Rhymes
/lyric/9220275/Busta+Rhymes/It%27s+All+Good,It's All Good,Busta Rhymes
/lyric/9220280/Busta+Rhymes/Outro+%28Preparation+For+the+Final+World+Front%29,Outro (Preparation For the Final World Front),Busta Rhymes
/lyric/2390874/Busta+Rhymes/Against+All+Odds,Against All Odds,Busta Rhymes
artist/Flipmode%20Squad/310232,Flipmode Squad,Busta Rhymes
/lyric/2390876/Busta+Rhymes/Do+It+to+Death,Do It to Death,Busta Rhymes
/lyric/2390870/Busta+Rhymes/Everybody+Rise,Everybody Rise,Busta Rhymes
/lyric/2390872/Busta+Rhymes/Extinction+Level+Event+%28The+Song+of+Salvation%29,Extinction Level Event (The Song of Salvation),Busta Rhymes
/lyric/2390884/Busta+Rhymes/Hot+Shit+Makin%27+Ya+Bounce,Hot Shit Makin' Ya Bounce,Busta Rhymes
/lyric/2390875/Busta+Rhymes/Just+Give+It+to+Me+Raw,Just Give It to Me Raw,Busta Rhymes
/lyric/2390877/Busta+Rhymes/Keepin%27+It+Tight,Keepin' It Tight,Busta Rhymes
/lyric/2390882/Busta+Rhymes/Take+It+Off,Take It Off,Busta Rhymes
/lyric/2390873/Busta+Rhymes/Tear+da+Roof+Off,Tear da Roof Off,Busta Rhymes
/lyric/2390886/Ozzy+Osbourne/This+Means+War%21%21,This Means War!!,Busta Rhymes
artist/Ozzy%20Osbourne/5079,Ozzy Osbourne,Busta Rhymes
/lyric/2390883/Janet+Jackson/What%27s+It+Gonna+Be,What's It Gonna Be,Busta Rhymes
artist/Janet%20Jackson/4572,Janet Jackson,Busta Rhymes
/lyric/2390871/Busta+Rhymes/Where+We+Are+About+to+Take+It,Where We Are About to Take It,Busta Rhymes
