Url,Song,Band
/lyric/5603224/Time+in+Malta/Against+the+Tide,Against the Tide,Time in Malta
/lyric/5609633/Time+in+Malta/Bleed,Bleed,Time in Malta
artist/Breathe%20In/512117,Breathe In,Time in Malta
/lyric/15296920/Kelsey+Lockhart/Here%2C+There+and+Everywhere,"Here, There and Everywhere",Time Pools
artist/Kelsey%20Lockhart/1097667,Kelsey Lockhart,Time Pools
/lyric/7008340/Time+Requiem/Reflections,Reflections,Time Requiem
/lyric/4147965/Eriksson%2C+Jan+%22Tollarparn%22/Darn+That+Dream,Darn That Dream,Time Waits
artist/Eriksson%2C%20Jan%20%22Tollarparn%22/0,"Eriksson, Jan ""Tollarparn""",Time Waits
artist/James%20Van%20Heusen/134070,James Van Heusen,Time Waits
/lyric/4147957/Eriksson%2C+Jan+%22Tollarparn%22/Here%27s+That+Rainy+Day,Here's That Rainy Day,Time Waits
artist/Eriksson%2C%20Jan%20%22Tollarparn%22/0,"Eriksson, Jan ""Tollarparn""",Time Waits
artist/Berndt%20Sjogren/2575481,Berndt Sjogren,Time Waits
/lyric/1585832/Time+Zone/World+Destruction+%5B7%22+B+Side%5D%5B%23%5D,"World Destruction [7"" B Side][#]",Time Zone
/lyric/4067724/Timebox/Beggin%27,Beggin',Timebox
/lyric/28429738/Timeflies/Wild+Ones,Wild Ones,Timeflies
/lyric/29260337/Timeflies/I+Choose+U,I Choose U,Timeflies
/lyric/30824421/Timeflies/All+We+Got+Is+Time,All We Got Is Time,Timeflies
/lyric/30824419/Timeflies/Crystal+Ball,Crystal Ball,Timeflies
/lyric/30824420/T-Pain/Somebody+Gon+Get+It,Somebody Gon Get It,Timeflies
artist/T-Pain/735861,T-Pain,Timeflies
/lyric/30824422/Timeflies/Start+It+Up+Again,Start It Up Again,Timeflies
/lyric/30824423/Timeflies/Yeah,Yeah,Timeflies
/lyric/30487012/Timeflies/All+the+Way,All the Way,Timeflies
/lyric/30523127/Timeflies/All+the+Way+%5BChuckie+Club%5D,All the Way [Chuckie Club],Timeflies
/lyric/30778236/Fabolous/Fall,Fall,Timeflies
artist/Fabolous/483230,Fabolous,Timeflies
/lyric/30794124/Timeflies/Monsters,Monsters,Timeflies
artist/Katie%20Sky/2794318,Katie Sky,Timeflies
/lyric/32192621/Timeflies/Worse+Things+Than+Love,Worse Things Than Love,Timeflies
artist/Natalie%20La%20Rose/3061539,Natalie La Rose,Timeflies
/lyric/32913888/Timeflies/Once+in+a+While,Once in a While,Timeflies
/lyric/14702069/Timeless+Miracle/Curse+of+the+Werewolf,Curse of the Werewolf,Timeless Miracle
/lyric/14702072/Timeless+Miracle/The+Devil,The Devil,Timeless Miracle
/lyric/14702078/Timeless+Miracle/Down+to+the+Gallows,Down to the Gallows,Timeless Miracle
/lyric/14702077/Timeless+Miracle/The+Gates+of+Hell,The Gates of Hell,Timeless Miracle
/lyric/14702071/Timeless+Miracle/Into+the+Enchanted+Chamber,Into the Enchanted Chamber,Timeless Miracle
/lyric/14702073/Timeless+Miracle/The+Red+Rose,The Red Rose,Timeless Miracle
/lyric/14702070/Timeless+Miracle/Witches+of+Black+Magic,Witches of Black Magic,Timeless Miracle
/lyric/4702258/Ronald+Douglas/At+Last,At Last,Timeless Orchestra
artist/Ronald%20Douglas/203892,Ronald Douglas,Timeless Orchestra
artist/Jos%20Beeren/420284,Jos Beeren,Timeless Orchestra
/lyric/4702262/2+Up+3+Down/Chattanooga+Choo+Choo,Chattanooga Choo Choo,Timeless Orchestra
artist/2%20Up%203%20Down/0,2 Up 3 Down,Timeless Orchestra
artist/Jos%20Beeren/420284,Jos Beeren,Timeless Orchestra
/lyric/4702257/2+Up+3+Down/Don%27t+Sit+Under+the+Apple+Tree,Don't Sit Under the Apple Tree,Timeless Orchestra
artist/2%20Up%203%20Down/0,2 Up 3 Down,Timeless Orchestra
artist/Jos%20Beeren/420284,Jos Beeren,Timeless Orchestra
/lyric/4702261/Molnar%2C+Mi%C3%ABtt/Over+the+Rainbow,Over the Rainbow,Timeless Orchestra
artist/Molnar%2C%20Mi%C3%ABtt/0,"Molnar, MiĂŤtt",Timeless Orchestra
artist/Jos%20Beeren/420284,Jos Beeren,Timeless Orchestra
/lyric/4702266/Jos+Beeren/Pennsylvania+6-5000,Pennsylvania 6-5000,Timeless Orchestra
artist/Jos%20Beeren/420284,Jos Beeren,Timeless Orchestra
/lyric/4702269/Jos+Beeren/Stardust,Stardust,Timeless Orchestra
artist/Jos%20Beeren/420284,Jos Beeren,Timeless Orchestra
/lyric/11720554/The+Times/Your+Generation,Your Generation,Times
/lyric/18761132/Times+New+Viking/Move+to+California,Move to California,Times New Viking
/lyric/22657472/Times+of+Grace/The+End+of+Eternity,The End of Eternity,Times of Grace
/lyric/22657470/Times+of+Grace/Fall+From+Grace,Fall From Grace,Times of Grace
/lyric/22657481/Times+of+Grace/Fight+For+Life,Fight For Life,Times of Grace
/lyric/22657474/Times+of+Grace/The+Forgotten+One,The Forgotten One,Times of Grace
/lyric/22657473/Times+of+Grace/Hope+Remains,Hope Remains,Times of Grace
/lyric/22657475/Times+of+Grace/Hymn+of+a+Broken+Man,Hymn of a Broken Man,Times of Grace
/lyric/22657477/Times+of+Grace/Live+In+Love,Live In Love,Times of Grace
/lyric/22657482/Times+of+Grace/Strength+In+Numbers,Strength In Numbers,Times of Grace
/lyric/22657478/Times+of+Grace/Until+the+End+of+Days,Until the End of Days,Times of Grace
/lyric/22657479/Times+of+Grace/Where+the+Spirit+Leads+Me,Where the Spirit Leads Me,Times of Grace
/lyric/22657480/Times+of+Grace/Willing,Willing,Times of Grace
/lyric/22657471/Times+of+Grace/Worlds+Apart,Worlds Apart,Times of Grace
/lyric/3356069/Frederick-The-Great+%22Mister+Entertainment%22/Broadway+Sort+of+Thing,Broadway Sort of Thing,Times Square Fantasy Theatre Orchestra
artist/Frederick-The-Great%20%22Mister%20Entertainment%22/791006,"Frederick-The-Great ""Mister Entertainment""",Times Square Fantasy Theatre Orchestra
/lyric/3356064/Frederick-The-Great+%22Mister+Entertainment%22/Broadway+USA+Overture,Broadway USA Overture,Times Square Fantasy Theatre Orchestra
artist/Frederick-The-Great%20%22Mister%20Entertainment%22/791006,"Frederick-The-Great ""Mister Entertainment""",Times Square Fantasy Theatre Orchestra
/lyric/3356075/Frederick-The-Great+%22Mister+Entertainment%22/Chorus+Girls,Chorus Girls,Times Square Fantasy Theatre Orchestra
artist/Frederick-The-Great%20%22Mister%20Entertainment%22/791006,"Frederick-The-Great ""Mister Entertainment""",Times Square Fantasy Theatre Orchestra
/lyric/3356073/Frederick-The-Great+%22Mister+Entertainment%22/Clown,Clown,Times Square Fantasy Theatre Orchestra
artist/Frederick-The-Great%20%22Mister%20Entertainment%22/791006,"Frederick-The-Great ""Mister Entertainment""",Times Square Fantasy Theatre Orchestra
/lyric/3356079/Frederick-The-Great+%22Mister+Entertainment%22/Done+It+All,Done It All,Times Square Fantasy Theatre Orchestra
artist/Frederick-The-Great%20%22Mister%20Entertainment%22/791006,"Frederick-The-Great ""Mister Entertainment""",Times Square Fantasy Theatre Orchestra
/lyric/3356077/Frederick-The-Great+%22Mister+Entertainment%22/Encore,Encore,Times Square Fantasy Theatre Orchestra
artist/Frederick-The-Great%20%22Mister%20Entertainment%22/791006,"Frederick-The-Great ""Mister Entertainment""",Times Square Fantasy Theatre Orchestra
/lyric/3356080/Frederick-The-Great+%22Mister+Entertainment%22/Finale,Finale,Times Square Fantasy Theatre Orchestra
