Url,Song,Band
/lyric/8288372/Renato+Russo/And+So+It+Goes,And So It Goes,Renato Russo
/lyric/8288370/Renato+Russo/The+Ballad+of+the+Sad+Young+Men,The Ballad of the Sad Young Men,Renato Russo
/lyric/8288377/Renato+Russo/The+Heart+of+the+Matter,The Heart of the Matter,Renato Russo
/lyric/8288376/Renato+Russo/If+Tomorrow+Never+Comes,If Tomorrow Never Comes,Renato Russo
/lyric/8288367/Renato+Russo/Love+Is,Love Is,Renato Russo
/lyric/8288378/Renato+Russo/Old+Friend,Old Friend,Renato Russo
/lyric/8288382/Renato+Russo/Paper+of+Pins,Paper of Pins,Renato Russo
/lyric/8288379/Renato+Russo/Say+It+Isn%27t+So,Say It Isn't So,Renato Russo
/lyric/8288374/Renato+Russo/Somewhere+in+My+Broken+Heart,Somewhere in My Broken Heart,Renato Russo
/lyric/8288383/Renato+Russo/When+You+Wish+Upon+a+Star,When You Wish Upon a Star,Renato Russo
/lyric/9857444/Renato+Russo/The+Dance,The Dance,Renato Russo
/lyric/9857447/Renato+Russo/Lettera,Lettera,Renato Russo
/lyric/5607160/Renato+Russo/Cathedral+Song,Cathedral Song,Renato Russo
/lyric/5607159/Renato+Russo/Cherish,Cherish,Renato Russo
/lyric/5607158/Renato+Russo/If+I+Loved+You,If I Loved You,Renato Russo
/lyric/5607154/Renato+Russo/Miss+Celie%27s+Blues+%28Sister%29,Miss Celie's Blues (Sister),Renato Russo
/lyric/5607153/Renato+Russo/Send+in+the+Clowns,Send in the Clowns,Renato Russo
/lyric/5607151/Renato+Russo/Somewhere,Somewhere,Renato Russo
/lyric/6080489/Tiziana+Ghiglioni/Bye+Bye+Blackbird+%5BTake+1%5D,Bye Bye Blackbird [Take 1],Renato Sellani
artist/Tiziana%20Ghiglioni/10642,Tiziana Ghiglioni,Renato Sellani
/lyric/6113967/Renato+Sellani/How+Long+Has+This+Been+Going+On,How Long Has This Been Going On,Renato Sellani
/lyric/6113969/Phil+Woods/Laura+%5BTake+2%5D,Laura [Take 2],Renato Sellani
artist/Phil%20Woods/139536,Phil Woods,Renato Sellani
/lyric/4341460/Renato+Sellani/On+Green+Dolphin+Street,On Green Dolphin Street,Renato Sellani
/lyric/4341465/Renato+Sellani/Polvere+Di+Stelle,Polvere Di Stelle,Renato Sellani
/lyric/1897149/Renato+Sellani/Everything+Happens+to+Me,Everything Happens to Me,Renato Sellani
/lyric/5045286/Renato+Sellani/Here%27s+That+Rainy+Day,Here's That Rainy Day,Renato Sellani
/lyric/5045275/Renato+Sellani/Just+Friends,Just Friends,Renato Sellani
/lyric/5045282/Renato+Sellani/The+Song+Is+You,The Song Is You,Renato Sellani
/lyric/5045285/Renato+Sellani/Speak+Low,Speak Low,Renato Sellani
/lyric/5045284/Renato+Sellani/These+Foolish+Things,These Foolish Things,Renato Sellani
/lyric/5015015/Renato+Sellani/My+Foolish+Heart,My Foolish Heart,Renato Sellani
/lyric/6003736/Gianni+Basso/Deep+Purple,Deep Purple,Renato Sellani
artist/Gianni%20Basso/10102,Gianni Basso,Renato Sellani
/lyric/6003741/Gianni+Basso/I%27ll+Remember+April,I'll Remember April,Renato Sellani
artist/Gianni%20Basso/10102,Gianni Basso,Renato Sellani
/lyric/6003735/Gianni+Basso/I%27m+Getting+Sentimental+over+You,I'm Getting Sentimental over You,Renato Sellani
artist/Gianni%20Basso/10102,Gianni Basso,Renato Sellani
/lyric/6003743/Gianni+Basso/It+Might+as+Well+Be+Spring,It Might as Well Be Spring,Renato Sellani
artist/Gianni%20Basso/10102,Gianni Basso,Renato Sellani
/lyric/6003742/Gianni+Basso/Over+the+Rainbow,Over the Rainbow,Renato Sellani
artist/Gianni%20Basso/10102,Gianni Basso,Renato Sellani
/lyric/6749303/Renato+Sellani/Mood+Indigo,Mood Indigo,Renato Sellani
/lyric/6755240/Renato+Sellani/A+Foggy+Day,A Foggy Day,Renato Sellani
/lyric/6755235/Renato+Sellani/Oh%2C+Lady+Be+Good,"Oh, Lady Be Good",Renato Sellani
/lyric/6755236/Renato+Sellani/Someone+to+Watch+Over+Me,Someone to Watch Over Me,Renato Sellani
