Url,Song,Band
/lyric/355353/The+Springfields/The+Green+Leaves+of+Summer,The Green Leaves of Summer,The Springfields
/lyric/2362882/The+Springfields/Breakaway,Breakaway,The Springfields
/lyric/2362897/The+Springfields/Come+on+Home,Come on Home,The Springfields
/lyric/2362886/The+Springfields/Far+Away+Places,Far Away Places,The Springfields
/lyric/2362899/The+Springfields/No+Sad+Songs+for+Me,No Sad Songs for Me,The Springfields
/lyric/4670966/The+Squadronaires/I%27ll+Be+Seeing+You,I'll Be Seeing You,The Squadronaires
/lyric/4670963/The+Squadronaires/I%27m+a+Ding+Dong+Daddy+from+Dumas,I'm a Ding Dong Daddy from Dumas,The Squadronaires
/lyric/4670962/The+Squadronaires/I%27m+Getting+Sentimental+over+You,I'm Getting Sentimental over You,The Squadronaires
/lyric/4670954/The+Squadronaires/Runnin%27+Wild,Runnin' Wild,The Squadronaires
/lyric/3944159/The+Square+Pegs/Emaline,Emaline,The Square Pegs
/lyric/3944165/The+Square+Pegs/If+I+Had+You,If I Had You,The Square Pegs
/lyric/3944151/The+Square+Pegs/If+You+Were+the+Only+Girl+in+the+World,If You Were the Only Girl in the World,The Square Pegs
/lyric/3944167/The+Square+Pegs/Oh%2C+Susannah,"Oh, Susannah",The Square Pegs
/lyric/3944153/The+Square+Pegs/Ragtime+Cowboy+Joe,Ragtime Cowboy Joe,The Square Pegs
/lyric/3944152/The+Square+Pegs/Whispering,Whispering,The Square Pegs
/lyric/11796436/The+Squares/Lullaby,Lullaby,The Squares
/lyric/11796442/The+Squares/Wasting+My+Time,Wasting My Time,The Squares
/lyric/6196196/The+Squires+of+the+Subterrain/What%27s+Goin%3F+On,What's Goin? On,The Squires of the Subterrain
/lyric/6871587/The+Squires+of+the+Subterrain/Sweet,Sweet,The Squires of the Subterrain
/lyric/2506569/The+Squirrels/Draggin%27+the+Line,Draggin' the Line,The Squirrels
/lyric/2506564/The+Squirrels/Five+O%27Clock+World,Five O'Clock World,The Squirrels
/lyric/2309521/The+Squirrels/Hair+%28Intro%29,Hair (Intro),The Squirrels
/lyric/5660802/The+St.+Charles+Borromeo+Choir/O+Little+Town+of+Bethlehem,O Little Town of Bethlehem,The St. Charles Borromeo Choir
/lyric/5532075/The+St.+John%27s+Children%27s+Choir/Oh%2C+Happy+Day,"Oh, Happy Day",The St. John's Children's Choir
/lyric/7324623/The+St.+John%27s+Children%27s+Choir/Apples+and+Bananas,Apples and Bananas,The St. John's Children's Choir
/lyric/18270660/The+St.+Martin+Orchestra+of+Los+Angeles/Hello+Goodbye,Hello Goodbye,The St. Martin Orchestra of Los Angeles
/lyric/18270663/The+St.+Martin+Orchestra+of+Los+Angeles/Hey+Jude,Hey Jude,The St. Martin Orchestra of Los Angeles
/lyric/18270664/The+St.+Martin+Orchestra+of+Los+Angeles/I+Want+To+Hold+Your+Hand,I Want To Hold Your Hand,The St. Martin Orchestra of Los Angeles
/lyric/18717688/The+St.+Philips+Boy%27s+Choir/The+Christmas+Song,The Christmas Song,The St. Philips Boy's Choir
/lyric/7650854/The+Staaf+Quartet/Now+Is+the+Hour,Now Is the Hour,The Staaf Quartet
/lyric/4096431/Eraso%2C+Gustavo/Put+a+Little+Love+in+Your+Heart+%5BVocal+Version%5D,Put a Little Love in Your Heart [Vocal Version],The Staff
artist/Eraso%2C%20Gustavo/0,"Eraso, Gustavo",The Staff
artist/Alex%20Acu%C3%B1a/50365,Alex Acu単a,The Staff
artist/Paul%20Jackson%2C%20Jr./89649,"Paul Jackson, Jr.",The Staff
artist/Kirk%20Whalum/137368,Kirk Whalum,The Staff
artist/The%20Edwin%20Hawkins%20Singers/196689,The Edwin Hawkins Singers,The Staff
artist/John%20Stoddart/227950,John Stoddart,The Staff
artist/The%20Staff/1857117,The Staff,The Staff
/lyric/693496/The+Stampeders/Sweet+City+Woman,Sweet City Woman,The Stampeders
/lyric/7599321/The+Stampeders/Minstrel+Gypsy,Minstrel Gypsy,The Stampeders
/lyric/7599316/The+Stampeders/Monday+Morning+Choo+Choo,Monday Morning Choo Choo,The Stampeders
/lyric/7599320/The+Stampeders/Oh+My+Lady,Oh My Lady,The Stampeders
/lyric/5736115/The+Standells/Money+%28That%27s+What+I+Want%29,Money (That's What I Want),The Standells
/lyric/5736118/The+Standells/Ooh+Poo+Pah+Doo,Ooh Poo Pah Doo,The Standells
/lyric/831089/The+Standells/Batman,Batman,The Standells
/lyric/831086/The+Standells/Hey+Joe,Hey Joe,The Standells
/lyric/888510/The+Standells/Black+Is+Black,Black Is Black,The Standells
/lyric/888509/The+Standells/Eleanor+Rigby,Eleanor Rigby,The Standells
/lyric/888504/The+Standells/Last+Train+to+Clarksville,Last Train to Clarksville,The Standells
/lyric/888508/The+Standells/Li%27l+Red+Riding+Hood,Li'l Red Riding Hood,The Standells
/lyric/888517/The+Standells/Misty+Lane,Misty Lane,The Standells
/lyric/888507/The+Standells/Sunny+Afternoon,Sunny Afternoon,The Standells
/lyric/888505/The+Standells/Wild+Thing,Wild Thing,The Standells
/lyric/915070/The+Standells/My+Little+Red+Book,My Little Red Book,The Standells
/lyric/2051319/The+Standells/St.+James+Infirmary,St. James Infirmary,The Standells
/lyric/2051327/The+Standells/Try+It+%5BAlternate+Vocal%5D+%5B%23%5D%5B%2A%5D%5BVersion%5D,Try It [Alternate Vocal] [#][*][Version],The Standells
/lyric/831063/The+Standells/Riot+on+Sunset+Strip,Riot on Sunset Strip,The Standells
/lyric/831069/The+Standells/Try+It,Try It,The Standells
/lyric/5762470/The+Standells/Lil%27+Red+Riding+Hood,Lil' Red Riding Hood,The Standells
/lyric/5155041/The+Standells/Dirty+Water+%5B%23%5D,Dirty Water [#],The Standells
/lyric/7479442/The+Stands/The+Big+Parade,The Big Parade,The Stands
/lyric/7479441/The+Stands/Here+She+Comes+Again,Here She Comes Again,The Stands
/lyric/7479444/The+Stands/I+Need+You,I Need You,The Stands
/lyric/7479435/The+Stands/I%27ve+Waited+So+Long,I've Waited So Long,The Stands
/lyric/7479439/The+Stands/It%27s+Only+Everything,It's Only Everything,The Stands
/lyric/7479443/The+Stands/The+Love+You+Give,The Love You Give,The Stands
/lyric/7479437/The+Stands/Outside+Your+Door,Outside Your Door,The Stands
/lyric/7479445/The+Stands/Some+Weekend+Night,Some Weekend Night,The Stands
/lyric/7479446/The+Stands/The+Way+She+Does,The Way She Does,The Stands
/lyric/7479438/The+Stands/When+This+River+Rolls+Over+You,When This River Rolls Over You,The Stands
/lyric/18180306/The+Stanford+Harmonics/All+the+Things+She+Said,All the Things She Said,The Stanford Harmonics
/lyric/18180303/The+Stanford+Harmonics/Headstrong,Headstrong,The Stanford Harmonics
/lyric/1103014/The+Stanley+Brothers/Daniel+Prayed,Daniel Prayed,The Stanley Brothers
/lyric/1080095/The+Stanley+Brothers/East+Virginia+Blues,East Virginia Blues,The Stanley Brothers
/lyric/1151848/The+Stanley+Brothers/A+Few+More+Years,A Few More Years,The Stanley Brothers
/lyric/1151852/The+Stanley+Brothers/Kneel+at+the+Cross,Kneel at the Cross,The Stanley Brothers
/lyric/1151843/The+Stanley+Brothers/Old+Country+Church,Old Country Church,The Stanley Brothers
/lyric/1210932/The+Stanley+Brothers/Shoutin%27+on+the+Hills+of+Glory,Shoutin' on the Hills of Glory,The Stanley Brothers
artist/George%20Shuffler/124910,George Shuffler,The Stanley Brothers
/lyric/18275599/The+Stanley+Brothers/Who%27ll+Call+You+Sweetheart,Who'll Call You Sweetheart,The Stanley Brothers
/lyric/1196381/The+Stanley+Brothers/Don%27t+Cheat+in+Our+Hometown,Don't Cheat in Our Hometown,The Stanley Brothers
/lyric/1196398/The+Stanley+Brothers/Beautiful+Life,Beautiful Life,The Stanley Brothers
/lyric/1054804/The+Stanley+Brothers/Stone+Walls+%26+Steel+Bars,Stone Walls & Steel Bars,The Stanley Brothers
/lyric/1236130/The+Stanley+Brothers/Nobody%27s+Love+Is+Like+Mine,Nobody's Love Is Like Mine,The Stanley Brothers
/lyric/18386157/The+Stanley+Brothers/Hills+of+Roane+County,Hills of Roane County,The Stanley Brothers
/lyric/2737617/The+Stanley+Brothers/Man+of+Constant+Sorrow+%5B%23%5D,Man of Constant Sorrow [#],The Stanley Brothers
/lyric/736691/The+Stanley+Brothers/Another+Night,Another Night,The Stanley Brothers
/lyric/736676/The+Stanley+Brothers/Are+You+Afraid+to+Die%3F,Are You Afraid to Die?,The Stanley Brothers
/lyric/736718/The+Stanley+Brothers/Few+More+Seasons,Few More Seasons,The Stanley Brothers
/lyric/736732/The+Stanley+Brothers/Gathering+Flowers+for+the+Master%27s+Bouquet,Gathering Flowers for the Master's Bouquet,The Stanley Brothers
/lyric/736764/The+Stanley+Brothers/Handsome+Molly,Handsome Molly,The Stanley Brothers
/lyric/736749/The+Stanley+Brothers/Hey%21+Hey%21+Hey%21,Hey! Hey! Hey!,The Stanley Brothers
/lyric/736664/The+Stanley+Brothers/How+Mountain+Girls+Can+Love,How Mountain Girls Can Love,The Stanley Brothers
/lyric/736730/The+Stanley+Brothers/I+Saw+the+Light,I Saw the Light,The Stanley Brothers
/lyric/736722/The+Stanley+Brothers/If+I+Lose,If I Lose,The Stanley Brothers
/lyric/736700/The+Stanley+Brothers/It%27s+Raining+Here+This+Morning,It's Raining Here This Morning,The Stanley Brothers
/lyric/736713/The+Stanley+Brothers/Jordan,Jordan,The Stanley Brothers
/lyric/736671/The+Stanley+Brothers/Keep+a+Memory,Keep a Memory,The Stanley Brothers
/lyric/736723/The+Stanley+Brothers/Little+Maggie,Little Maggie,The Stanley Brothers
/lyric/736715/The+Stanley+Brothers/Lonely+Tombs,Lonely Tombs,The Stanley Brothers
/lyric/736660/The+Stanley+Brothers/Love+Me+Darling+Just+Tonight,Love Me Darling Just Tonight,The Stanley Brothers
/lyric/736704/The+Stanley+Brothers/Man+of+Constant+Sorrow,Man of Constant Sorrow,The Stanley Brothers
/lyric/736679/The+Stanley+Brothers/Mother%27s+Footsteps+Guide+Me+On,Mother's Footsteps Guide Me On,The Stanley Brothers
/lyric/736693/The+Stanley+Brothers/Mountain+Dew,Mountain Dew,The Stanley Brothers
/lyric/736703/The+Stanley+Brothers/Old+Rattler,Old Rattler,The Stanley Brothers
/lyric/736716/The+Stanley+Brothers/Over+in+the+Gloryland,Over in the Gloryland,The Stanley Brothers
/lyric/736714/The+Stanley+Brothers/Pass+Me+Not,Pass Me Not,The Stanley Brothers
/lyric/736727/The+Stanley+Brothers/Rank+Strangers,Rank Strangers,The Stanley Brothers
/lyric/736748/The+Stanley+Brothers/Story+of+the+Lawson+Family,Story of the Lawson Family,The Stanley Brothers
/lyric/736699/The+Stanley+Brothers/Sweeter+Than+the+Flowers,Sweeter Than the Flowers,The Stanley Brothers
/lyric/736658/The+Stanley+Brothers/That+Happy+Night,That Happy Night,The Stanley Brothers
/lyric/736670/The+Stanley+Brothers/Think+of+What+You%27ve+Done,Think of What You've Done,The Stanley Brothers
/lyric/736695/The+Stanley+Brothers/Tragic+Romance,Tragic Romance,The Stanley Brothers
/lyric/736677/The+Stanley+Brothers/White+Dove,White Dove,The Stanley Brothers
/lyric/736755/The+Stanley+Brothers/Wild+Bill+Jones,Wild Bill Jones,The Stanley Brothers
/lyric/736750/The+Stanley+Brothers/The+Wild+Side+of+Life,The Wild Side of Life,The Stanley Brothers
/lyric/736683/The+Stanley+Brothers/Wings+of+Angels,Wings of Angels,The Stanley Brothers
/lyric/5684395/The+Stanley+Brothers/I%27ll+Never+Grow+Tired+of+You,I'll Never Grow Tired of You,The Stanley Brothers
/lyric/5684357/The+Stanley+Brothers/I%27m+Lonesome+Without+You,I'm Lonesome Without You,The Stanley Brothers
/lyric/5684392/The+Stanley+Brothers/A+Lonesome+Night,A Lonesome Night,The Stanley Brothers
/lyric/5684359/The+Stanley+Brothers/Poison+Lies,Poison Lies,The Stanley Brothers
/lyric/5684386/The+Stanley+Brothers/Will+He+Wait+a+Little+Longer,Will He Wait a Little Longer,The Stanley Brothers
/lyric/17386571/The+Stanley+Brothers/We+Shall+Meet+Someday,We Shall Meet Someday,The Stanley Brothers
/lyric/1198184/The+Stanley+Brothers/Calling+from+Heaven,Calling from Heaven,The Stanley Brothers
/lyric/1198177/The+Stanley+Brothers/Could+You+Love+Me+One+More+Time,Could You Love Me One More Time,The Stanley Brothers
/lyric/1198187/The+Stanley+Brothers/Let+Me+Walk%2C+Lord%2C+by+Your+Side,"Let Me Walk, Lord, by Your Side",The Stanley Brothers
/lyric/1198185/The+Stanley+Brothers/Life+of+Sorrow,Life of Sorrow,The Stanley Brothers
/lyric/1198175/The+Stanley+Brothers/Memories+of+Mother,Memories of Mother,The Stanley Brothers
/lyric/1198174/The+Stanley+Brothers/This+Weary+Heart+You+Stole+Away,This Weary Heart You Stole Away,The Stanley Brothers
/lyric/1198183/The+Stanley+Brothers/Tragic+Love,Tragic Love,The Stanley Brothers
/lyric/1198176/The+Stanley+Brothers/A+Voice+from+on+High,A Voice from on High,The Stanley Brothers
/lyric/1198188/The+Stanley+Brothers/Will+He+Wait+a+Little+Longer%3F,Will He Wait a Little Longer?,The Stanley Brothers
/lyric/1475208/The+Stanley+Brothers/I+Love+No+One+But+You,I Love No One But You,The Stanley Brothers
/lyric/1475203/The+Stanley+Brothers/It%27s+Never+Too+Late+to+Start+Over,It's Never Too Late to Start Over,The Stanley Brothers
/lyric/1475206/The+Stanley+Brothers/Let+Me+Be+Your+Friend,Let Me Be Your Friend,The Stanley Brothers
/lyric/1475220/The+Stanley+Brothers/Let%27s+Part+the+Best+of+Friends,Let's Part the Best of Friends,The Stanley Brothers
/lyric/1475218/The+Stanley+Brothers/Sweetest+Love,Sweetest Love,The Stanley Brothers
/lyric/1475209/The+Stanley+Brothers/Too+Late+to+Cry,Too Late to Cry,The Stanley Brothers
/lyric/1475199/The+Stanley+Brothers/A+Vision+of+Mother,A Vision of Mother,The Stanley Brothers
/lyric/1475219/The+Stanley+Brothers/The+Wandering+Boy,The Wandering Boy,The Stanley Brothers
/lyric/1475207/The+Stanley+Brothers/We%27ll+Be+Sweethearts+in+Heaven,We'll Be Sweethearts in Heaven,The Stanley Brothers
/lyric/1128125/The+Stanley+Brothers/Baby+Girl,Baby Girl,The Stanley Brothers
/lyric/1128110/The+Stanley+Brothers/If+That%27s+the+Way+You+Feel,If That's the Way You Feel,The Stanley Brothers
/lyric/1128117/The+Stanley+Brothers/Little+Birdie,Little Birdie,The Stanley Brothers
/lyric/1128123/The+Stanley+Brothers/Mother%27s+Only+Sleeping,Mother's Only Sleeping,The Stanley Brothers
/lyric/1128109/The+Stanley+Brothers/Nobody%27s+Business,Nobody's Business,The Stanley Brothers
/lyric/1339639/The+Stanley+Brothers/I+Just+Got+Wise,I Just Got Wise,The Stanley Brothers
/lyric/3529481/The+Stanley+Brothers/Thy+Burdens+Are+Greater+Than+Mine,Thy Burdens Are Greater Than Mine,The Stanley Brothers
/lyric/4232689/The+Stanley+Brothers/I+Don%27t+Want+Your+Rambling+Letters,I Don't Want Your Rambling Letters,The Stanley Brothers
/lyric/4229259/The+Stanley+Brothers/Love+Me%2C+Darling%2C+Just+Tonight,"Love Me, Darling, Just Tonight",The Stanley Brothers
/lyric/2475534/The+Stanley+Brothers/Paul+and+Silas,Paul and Silas,The Stanley Brothers
/lyric/2638942/The+Stanley+Brothers/Who+Will+Sing+for+Me%3F,Who Will Sing for Me?,The Stanley Brothers
/lyric/4311961/The+Stanley+Brothers/Hey%2C+Hey%2C+Hey,"Hey, Hey, Hey",The Stanley Brothers
/lyric/5186229/The+Stanley+Brothers/Careless+Love,Careless Love,The Stanley Brothers
/lyric/5100613/The+Stanley+Brothers/Mother+No+Longer+Awaits+Me+at+Home,Mother No Longer Awaits Me at Home,The Stanley Brothers
/lyric/27238019/The+Stanley+Brothers/Close+By,Close By,The Stanley Brothers
/lyric/6491701/The+Stanley+Brothers/The+Flood,The Flood,The Stanley Brothers
artist/Clinch%20Mountain%20Boys/386390,Clinch Mountain Boys,The Stanley Brothers
/lyric/6491703/The+Stanley+Brothers/Maple+on+the+Hill,Maple on the Hill,The Stanley Brothers
artist/Clinch%20Mountain%20Boys/386390,Clinch Mountain Boys,The Stanley Brothers
/lyric/6490233/The+Stanley+Brothers/No+Burdens+Pass+Through,No Burdens Pass Through,The Stanley Brothers
/lyric/6490150/The+Stanley+Brothers/Somebody+Touched+Me,Somebody Touched Me,The Stanley Brothers
/lyric/6490223/The+Stanley+Brothers/Will+the+Circle+Be+Unbroken,Will the Circle Be Unbroken,The Stanley Brothers
/lyric/6890745/The+Stanley+Brothers/Come+All+You+Tenderhearted,Come All You Tenderhearted,The Stanley Brothers
/lyric/6890751/The+Stanley+Brothers/My+Long+Skinny+Lanky+Sarah+Jane,My Long Skinny Lanky Sarah Jane,The Stanley Brothers
/lyric/25354403/The+Stanley+Brothers/Little+Benny,Little Benny,The Stanley Brothers
/lyric/1849928/The+Staple+Singers/Old+Time+Religion,Old Time Religion,The Staple Singers
/lyric/1849933/The+Staple+Singers/Swing+Low%2C+Sweet+Chariot,"Swing Low, Sweet Chariot",The Staple Singers
/lyric/933144/The+Staple+Singers/Are+You+Sure,Are You Sure,The Staple Singers
/lyric/933152/The+Staple+Singers/For+What+It%27s+Worth,For What It's Worth,The Staple Singers
/lyric/933146/The+Staple+Singers/If+I+Could+Hear+My+Mother+Pray+Again,If I Could Hear My Mother Pray Again,The Staple Singers
/lyric/933159/The+Staple+Singers/This+Train,This Train,The Staple Singers
/lyric/963105/The+Staple+Singers/%28Sittin%27+On%29+The+Dock+of+the+Bay,(Sittin' On) The Dock of the Bay,The Staple Singers
/lyric/2694541/The+Staple+Singers/The+End+of+Our+Road,The End of Our Road,The Staple Singers
/lyric/2694540/The+Staple+Singers/Everyday+People,Everyday People,The Staple Singers
/lyric/2694545/The+Staple+Singers/God+Bless+the+Children,God Bless the Children,The Staple Singers
/lyric/963126/The+Staple+Singers/Heavy+Makes+You+Happy+%28Sha-Na-Boom-Boom%29,Heavy Makes You Happy (Sha-Na-Boom-Boom),The Staple Singers
/lyric/963120/The+Staple+Singers/You%27re+Gonna+Make+Me+Cry,You're Gonna Make Me Cry,The Staple Singers
/lyric/963119/The+Staple+Singers/You%27ve+Got+to+Earn+It,You've Got to Earn It,The Staple Singers
/lyric/23364448/The+Staple+Singers/We+the+People,We the People,The Staple Singers
/lyric/23364454/The+Staple+Singers/World,World,The Staple Singers
/lyric/2723058/The+Staple+Singers/Respect+Yourself+%5B%2A%5D,Respect Yourself [*],The Staple Singers
/lyric/19338952/The+Staple+Singers/I+Honestly+Love+You,I Honestly Love You,The Staple Singers
/lyric/1027522/The+Staple+Singers/Be+What+You+Are,Be What You Are,The Staple Singers
/lyric/1027526/The+Staple+Singers/My+Main+Man,My Main Man,The Staple Singers
/lyric/1027521/The+Staple+Singers/Oh+la+de+Da,Oh la de Da,The Staple Singers
/lyric/1027524/The+Staple+Singers/Touch+a+Hand+%28Make+a+Friend%29,Touch a Hand (Make a Friend),The Staple Singers
