Url,Song,Band
/lyric/16411262/Stefanie+Heinzmann/Can%27t+Get+You+out+of+My+System,Can't Get You out of My System,Stefanie Heinzmann
/lyric/16411264/Stefanie+Heinzmann/Don%27t+Call+This+Love,Don't Call This Love,Stefanie Heinzmann
/lyric/16411266/Stefanie+Heinzmann/Free+Love,Free Love,Stefanie Heinzmann
/lyric/16411263/Stefanie+Heinzmann/I+Betcha+She+Doesn%27t+Feel+It,I Betcha She Doesn't Feel It,Stefanie Heinzmann
/lyric/16411267/Stefanie+Heinzmann/If+I+Don%27t+Love+You+Now,If I Don't Love You Now,Stefanie Heinzmann
/lyric/16411270/Tower+of+Power/Only+So+Much+Oil+in+the+Ground,Only So Much Oil in the Ground,Stefanie Heinzmann
artist/Tower%20of%20Power/5677,Tower of Power,Stefanie Heinzmann
/lyric/16411272/Stefanie+Heinzmann/Xtal+%5B%2A%5D,Xtal [*],Stefanie Heinzmann
/lyric/16531247/Stefanie+Heinzmann/Masterplan,Masterplan,Stefanie Heinzmann
/lyric/31833949/Stefanie+Heinzmann/In+the+End,In the End,Stefanie Heinzmann
/lyric/31833948/Stefanie+Heinzmann/On+Fire,On Fire,Stefanie Heinzmann
/lyric/19097473/Stefanie+Powers/Oh%2C+What+a+Beautiful+Morning,"Oh, What a Beautiful Morning",Stefanie Powers
/lyric/6585787/Page+Cavanaugh/I%27ve+Got+a+Feelin%27+You%27re+Foolin%27,I've Got a Feelin' You're Foolin',Stefanie Powers
artist/Page%20Cavanaugh/10295,Page Cavanaugh,Stefanie Powers
/lyric/6585788/Page+Cavanaugh/Last+Night+When+We+Were+Young,Last Night When We Were Young,Stefanie Powers
artist/Page%20Cavanaugh/10295,Page Cavanaugh,Stefanie Powers
/lyric/6585789/Page+Cavanaugh/Love+Me+or+Leave+Me,Love Me or Leave Me,Stefanie Powers
artist/Page%20Cavanaugh/10295,Page Cavanaugh,Stefanie Powers
/lyric/26741885/Stefano/I%27m+On+a+Roll,I'm On a Roll,Stefano
/lyric/28871528/Stefano/Yes+To+Love,Yes To Love,Stefano
/lyric/14468952/Stefano/Marina,Marina,Stefano
/lyric/1873013/Stefano+Battaglia/All+in+Love+Is+Fair,All in Love Is Fair,Stefano Battaglia
/lyric/1873014/Stefano+Battaglia/Love+Is+Here+to+Stay,Love Is Here to Stay,Stefano Battaglia
/lyric/5632325/Stefano+Benini/Polka+Dots+and+Moonbeams,Polka Dots and Moonbeams,Stefano Benini
/lyric/5624816/Ares+Tavolazzi/I+Can%27t+Give+You+Anything+But+Love,I Can't Give You Anything But Love,Stefano Bollani
artist/Ares%20Tavolazzi/130553,Ares Tavolazzi,Stefano Bollani
/lyric/5624820/Ares+Tavolazzi/Volare,Volare,Stefano Bollani
artist/Ares%20Tavolazzi/130553,Ares Tavolazzi,Stefano Bollani
/lyric/7010324/Stefano+Bollani/Norwegian+Wood+%28This+Bird+Has+Flown%29,Norwegian Wood (This Bird Has Flown),Stefano Bollani
/lyric/15735501/Stefano+Bollani/It%27s+You+or+No+One,It's You or No One,Stefano Bollani
/lyric/5653983/Stefano+Caniato/I%27m+Getting+Sentimental+over+You,I'm Getting Sentimental over You,Stefano Caniato
/lyric/5653985/Stefano+Caniato/Skylark,Skylark,Stefano Caniato
/lyric/5901316/Enzo+Pietropaoli/Body+and+Soul,Body and Soul,Stefano d'Anna
artist/Enzo%20Pietropaoli/114494,Enzo Pietropaoli,Stefano d'Anna
artist/Fabrizio%20Sferra/180672,Fabrizio Sferra,Stefano d'Anna
/lyric/3950502/Flavio%2C+Boltro/My+Foolish+Heart,My Foolish Heart,Stefano di Battista
artist/Flavio%2C%20Boltro/0,"Flavio, Boltro",Stefano di Battista
artist/Fl%20Boltro/1583199,Fl Boltro,Stefano di Battista
artist/Stefano%20Di%20Battista%20Quintet/1583200,Stefano Di Battista Quintet,Stefano di Battista
/lyric/3950500/Flavio%2C+Boltro/Stars+Fell+on+Alabama,Stars Fell on Alabama,Stefano di Battista
artist/Flavio%2C%20Boltro/0,"Flavio, Boltro",Stefano di Battista
artist/Fl%20Boltro/1583199,Fl Boltro,Stefano di Battista
artist/Stefano%20Di%20Battista%20Quintet/1583200,Stefano Di Battista Quintet,Stefano di Battista
/lyric/26300382/Stefano+di+Battista/Round+Midnight,Round Midnight,Stefano di Battista
/lyric/7370894/Herlin+Riley/%27Round+Midnight,'Round Midnight,Stefano di Battista
artist/Herlin%20Riley/36836,Herlin Riley,Stefano di Battista
artist/Kenny%20Barron/54461,Kenny Barron,Stefano di Battista
artist/Rosario%20Bonaccorso/509144,Rosario Bonaccorso,Stefano di Battista
