Url,Song,Band
/lyric/30959371/Andiamo/Quando%2C+Quando%2C+Quando,"Quando, Quando, Quando",Andiamo
/lyric/4870531/Andikiru/Yo+Comence+la+Broma,Yo Comence la Broma,Andikiru
/lyric/32092047/Andra+Day/Cheers+to+the+Fall,Cheers to the Fall,Andra Day
/lyric/32092048/Andra+Day/City+Burns,City Burns,Andra Day
/lyric/32092059/Andra+Day/Forever+Mine,Forever Mine,Andra Day
/lyric/32092050/Andra+Day/Gin+%26+Juice+%28Let+Go+My+Hand%29,Gin & Juice (Let Go My Hand),Andra Day
/lyric/32092057/Andra+Day/Gold,Gold,Andra Day
/lyric/32092054/Andra+Day/Goodbye+Goodnight,Goodbye Goodnight,Andra Day
/lyric/32092051/Andra+Day/Honey+or+Fire,Honey or Fire,Andra Day
/lyric/32092055/Andra+Day/Mistakes,Mistakes,Andra Day
/lyric/32092056/Andra+Day/Not+Today,Not Today,Andra Day
/lyric/32092058/Andra+Day/Only+Love,Only Love,Andra Day
/lyric/32092053/Andra+Day/Rearview,Rearview,Andra Day
/lyric/32092052/Andra+Day/Red+Flags,Red Flags,Andra Day
/lyric/32092049/Andra+Day/Rise+Up,Rise Up,Andra Day
/lyric/33399370/Stevie+Wonder/Someday+at+Christmas,Someday at Christmas,Andra Day
artist/Stevie%20Wonder/139462,Stevie Wonder,Andra Day
/lyric/33145911/Andra+Day/The+Only+Way+Out,The Only Way Out,Andra Day
/lyric/7985946/Andra%27+Cross/%28Intro%29+I%27ve+Been+Loving+You+Too+Long,(Intro) I've Been Loving You Too Long,Andra' Cross
/lyric/1259707/Andra%C3%A9+Crouch/I+Don%27t+Know+Why,I Don't Know Why,Andraé Crouch
/lyric/29033/Andra%C3%A9+Crouch/Take+Me+Back,Take Me Back,Andraé Crouch
/lyric/28023/Andra%C3%A9+Crouch/Jesus+Is+Lord,Jesus Is Lord,Andraé Crouch
/lyric/847592/Andra%C3%A9+Crouch/It+Won%27t+Be+Long,It Won't Be Long,Andraé Crouch
/lyric/847594/Andra%C3%A9+Crouch/Through+It+All,Through It All,Andraé Crouch
/lyric/1170172/Andra%C3%A9+Crouch/We+Need+to+Hear+from+You,We Need to Hear from You,Andraé Crouch
/lyric/6237994/Andra%C3%A9+Crouch/I+Don%27t+Know+Why+Jesus+Loves+Me,I Don't Know Why Jesus Loves Me,Andraé Crouch
/lyric/8872662/Andra%C3%A9+Crouch/Bless+the+Lord,Bless the Lord,Andraé Crouch
/lyric/8872669/Andra%C3%A9+Crouch/Mighty+Wind,Mighty Wind,Andraé Crouch
/lyric/24448312/Andra%C3%A9+Crouch/Let+the+Church+Say+Amen+%5BRadio+Edit%5D,Let the Church Say Amen [Radio Edit],Andraé Crouch
artist/Marvin%20Winans/138974,Marvin Winans,Andraé Crouch
/lyric/23869970/Andra%C3%A9+Crouch/God+is+On+Our+Side,God is On Our Side,Andraé Crouch
artist/Marvin%20Winans/138974,Marvin Winans,Andraé Crouch
/lyric/23869971/Andra%C3%A9+Crouch/Let+the+Church+Say+Amen,Let the Church Say Amen,Andraé Crouch
artist/Marvin%20Winans/138974,Marvin Winans,Andraé Crouch
/lyric/23075156/Andra%C3%A9+Crouch/The+Promise,The Promise,Andraé Crouch
/lyric/29730028/Andra%C3%A9+Crouch/There%27s+Nobody+Like+Jesus,There's Nobody Like Jesus,Andraé Crouch
/lyric/15032255/Andr%C3%A9+3000/Royal+Flush,Royal Flush,André 3000
/lyric/15032268/Sleepy+Brown/So+Fresh%2C+So+Clean,"So Fresh, So Clean",André 3000
artist/Sleepy%20Brown/464443,Sleepy Brown,André 3000
/lyric/19071896/Jay-Z/30+Something,30 Something,André 3000
artist/Jay-Z/195154,Jay-Z,André 3000
/lyric/19071916/Snoop+Dogg/Hollywood+Divorce,Hollywood Divorce,André 3000
artist/Snoop%20Dogg/41625,Snoop Dogg,André 3000
artist/Lil%20Wayne/384397,Lil Wayne,André 3000
/lyric/19071892/Lil+Wayne/Intro,Intro,André 3000
artist/Lil%20Wayne/384397,Lil Wayne,André 3000
/lyric/19071899/Andr%C3%A9+3000/Throw+Some+Ds,Throw Some Ds,André 3000
/lyric/19071897/Nas/You,You,André 3000
artist/Nas/44732,Nas,André 3000
artist/Lloyd/661069,Lloyd,André 3000
/lyric/2963806/Andr%C3%A9+Andersen/Burning+Bridges,Burning Bridges,André Andersen
/lyric/2963805/Andr%C3%A9+Andersen/Changing+Skin,Changing Skin,André Andersen
