Url,Song,Band
/lyric/3037236/Makers/I+Wanna+Be+Your+Man,I Wanna Be Your Man,Makers
/lyric/28821145/Makers/Ladies+and+Gentlemen+%28Intro%29,Ladies and Gentlemen (Intro),Makers
/lyric/14167472/Maki+Morioka/You+Don%27t+Know+What+Love+Is,You Don't Know What Love Is,Maki Morioka
/lyric/34030855/Mako/Into+The+Sunset,Into The Sunset,Mako
/lyric/2447064/Gary+Burton/Times+Like+These,Times Like These,Makoto Ozone
artist/Gary%20Burton/6212,Gary Burton,Makoto Ozone
/lyric/16228166/Makoto+Ozone/We%27re+All+Alone+%5BBonus+Track%5D,We're All Alone [Bonus Track],Makoto Ozone
artist/Makoto%20Ozone%20Trio/2227160,Makoto Ozone Trio,Makoto Ozone
/lyric/16025855/Makoto+Ozone/Laura,Laura,Makoto Ozone
/lyric/27973806/Makoto+Ozone/Someone+to+Watch+Over+Me,Someone to Watch Over Me,Makoto Ozone
artist/No%20Name%20Horses/1122111,No Name Horses,Makoto Ozone
/lyric/16228190/Makoto+Ozone/Martha+My+Dear,Martha My Dear,Makoto Ozone
/lyric/17752190/Makrosoft/Basket+Case,Basket Case,Makrosoft
/lyric/9847065/Royal+Philharmonic+Orchestra/The+Way+Old+Friends+Do,The Way Old Friends Do,Maksim
artist/Royal%20Philharmonic%20Orchestra/27581,Royal Philharmonic Orchestra,Maksim
/lyric/30794828/Makthaverskan/Asleep,Asleep,Makthaverskan
/lyric/6216004/Maktub/No+Quarter,No Quarter,Maktub
/lyric/17588334/Maku/In+My+Life,In My Life,Maku
/lyric/1882481/Mal+Fitch/You+Stepped+Out+of+a+Dream,You Stepped Out of a Dream,Mal Fitch
/lyric/13130173/Mal+Gray/Good+Golly+Miss+Molly,Good Golly Miss Molly,Mal Gray
artist/Mal%20Gray%27s%20Wild%20Angels/2259394,Mal Gray's Wild Angels,Mal Gray
/lyric/1901757/Mal+Waldron/All+the+Way,All the Way,Mal Waldron
/lyric/1901756/Mal+Waldron/You+Stepped+Out+of+a+Dream,You Stepped Out of a Dream,Mal Waldron
/lyric/1901872/Mal+Waldron/Eleanor+Rigby,Eleanor Rigby,Mal Waldron
/lyric/1901932/Mal+Waldron/Here%2C+There+and+Everywhere,"Here, There and Everywhere",Mal Waldron
/lyric/784452/Mal+Waldron/Don%27t+Blame+Me,Don't Blame Me,Mal Waldron
/lyric/784451/Mal+Waldron/Just+Friends,Just Friends,Mal Waldron
/lyric/784453/Mal+Waldron/You+Don%27t+Know+What+Love+Is,You Don't Know What Love Is,Mal Waldron
/lyric/1901964/Mal+Waldron/Body+and+Soul,Body and Soul,Mal Waldron
/lyric/1901981/Mal+Waldron/Nice+Work+If+You+Can+Get+It,Nice Work If You Can Get It,Mal Waldron
/lyric/1901985/Mal+Waldron/Polka+Dots+and+Moonbeams,Polka Dots and Moonbeams,Mal Waldron
/lyric/6466039/Mal+Waldron/How+Deep+Is+the+Ocean%3F,How Deep Is the Ocean?,Mal Waldron
/lyric/3116361/Mal+Waldron/You+Are+the+Sunshine+of+My+Life,You Are the Sunshine of My Life,Mal Waldron
/lyric/1069646/Steve+Lacy/Azure,Azure,Mal Waldron
artist/Steve%20Lacy/6928,Steve Lacy,Mal Waldron
/lyric/1069643/Steve+Lacy/Prelude+to+a+Kiss,Prelude to a Kiss,Mal Waldron
artist/Steve%20Lacy/6928,Steve Lacy,Mal Waldron
/lyric/2147415/Marion+Brown/All+God%27s+Chillun+Got+Rhythm,All God's Chillun Got Rhythm,Mal Waldron
artist/Marion%20Brown/6190,Marion Brown,Mal Waldron
/lyric/2147414/Marion+Brown/Someone+to+Watch+over+Me,Someone to Watch over Me,Mal Waldron
artist/Marion%20Brown/6190,Marion Brown,Mal Waldron
/lyric/1902075/Mal+Waldron/Love+Me+or+Leave+Me,Love Me or Leave Me,Mal Waldron
/lyric/1902074/Mal+Waldron/Solitude,Solitude,Mal Waldron
/lyric/1902085/Mal+Waldron/Spring+Is+Here,Spring Is Here,Mal Waldron
/lyric/1352690/Jim+Pepper/How+Long+Has+This+Been+Going+On%3F,How Long Has This Been Going On?,Mal Waldron
artist/Jim%20Pepper/7312,Jim Pepper,Mal Waldron
/lyric/1352681/Jim+Pepper/Over+the+Rainbow+%5BTake+One%5D,Over the Rainbow [Take One],Mal Waldron
artist/Jim%20Pepper/7312,Jim Pepper,Mal Waldron
/lyric/6112806/Mal+Waldron/I+Got+It+Bad+%28And+That+Ain%27t+Good%29,I Got It Bad (And That Ain't Good),Mal Waldron
artist/George%20Haslam/398808,George Haslam,Mal Waldron
/lyric/6112807/Mal+Waldron/If+I+Were+a+Bell,If I Were a Bell,Mal Waldron
artist/George%20Haslam/398808,George Haslam,Mal Waldron
