Url,Song,Band
/lyric/9881462/Monty+Python/Meaning+of+Life+%5BOriginal+Film+Soundtrack%5D,Meaning of Life [Original Film Soundtrack],Monty Python
/lyric/9815576/Monty+Python/Background+to+History,Background to History,Monty Python
/lyric/1622394/Monty+Python/Camelot,Camelot,Monty Python
/lyric/9897002/Monty+Python/Brave+Sir+Robin,Brave Sir Robin,Monty Python
/lyric/9896995/Monty+Python/Camelot+Song,Camelot Song,Monty Python
/lyric/1469569/Monty+Python/Blackmail,Blackmail,Monty Python
/lyric/1469566/Monty+Python/Bruce%27s+Philosophers+Song,Bruce's Philosophers Song,Monty Python
/lyric/1469576/Monty+Python/Lumberjack+Song,Lumberjack Song,Monty Python
/lyric/4656437/Monty+Python/Brian+Song+%28Continued%29,Brian Song (Continued),Monty Python
/lyric/1618931/Monty+Python/All+Things+Dull+and+Ugly,All Things Dull and Ugly,Monty Python
/lyric/1618928/Monty+Python/Decomposing+Composers,Decomposing Composers,Monty Python
/lyric/1618924/Monty+Python/Do+What+John,Do What John,Monty Python
/lyric/1618918/Monty+Python/Finland,Finland,Monty Python
/lyric/1618911/Monty+Python/Henry+Kissinger,Henry Kissinger,Monty Python
/lyric/1618922/Monty+Python/Here+Comes+Another+One,Here Comes Another One,Monty Python
/lyric/1618916/Monty+Python/Medical+Love+Song,Medical Love Song,Monty Python
/lyric/1618926/Monty+Python/Muddy+Knees,Muddy Knees,Monty Python
/lyric/1618913/Monty+Python/Never+Be+Rude+to+an+Arab,Never Be Rude to an Arab,Monty Python
/lyric/9817938/Monty+Python/I%27m+So+Worried+%28Demo+Version%29+%5BDemo+Version%5D,I'm So Worried (Demo Version) [Demo Version],Monty Python
/lyric/9817937/Monty+Python/Medical+Love+Song+%5BAlternate+Take%5D%5B%2A%5D%5BDemo+Version%5D,Medical Love Song [Alternate Take][*][Demo Version],Monty Python
/lyric/5576154/Monty+Python/Every+Sperm+Is+Sacred%2FProtestant+Couple%2FAdventures+of+Martin+Luther,Every Sperm Is Sacred/Protestant Couple/Adventures of Martin Luther,Monty Python
/lyric/1541064/Monty+Python/Cheese+Shop,Cheese Shop,Monty Python
/lyric/1541076/Monty+Python/I+Bet+You+They+Won%27t+Play+This+Song+on+the+Radio,I Bet You They Won't Play This Song on the Radio,Monty Python
/lyric/1541062/Monty+Python/I+Like+Chinese,I Like Chinese,Monty Python
/lyric/1541081/Monty+Python/I%27m+So+Worried,I'm So Worried,Monty Python
/lyric/1541052/Monty+Python/Sit+on+My+Face,Sit on My Face,Monty Python
/lyric/1541068/Monty+Python/Spam,Spam,Monty Python
/lyric/1541057/Monty+Python/Traffic+Lights,Traffic Lights,Monty Python
/lyric/1921939/Monty+Python/Accountancy+Shanty,Accountancy Shanty,Monty Python
/lyric/1921947/Monty+Python/Brian+Song,Brian Song,Monty Python
/lyric/1921943/Monty+Python/Every+Sperm+Is+Sacred,Every Sperm Is Sacred,Monty Python
/lyric/1921954/Monty+Python/I%27ve+Got+Two+Legs,I've Got Two Legs,Monty Python
/lyric/1921950/Monty+Python/Knights+of+the+Round+Table+%28Camelot+Song%29,Knights of the Round Table (Camelot Song),Monty Python
/lyric/1921949/Monty+Python/The+Meaning+of+Life,The Meaning of Life,Monty Python
/lyric/1921938/Monty+Python/Money+Song,Money Song,Monty Python
/lyric/1921937/Monty+Python/Oliver+Cromwell,Oliver Cromwell,Monty Python
/lyric/1921936/Monty+Python/Penis+Song+%28Not+the+Noel+Coward+Song%29,Penis Song (Not the Noel Coward Song),Monty Python
/lyric/1921957/Monty+Python/Spam+Song,Spam Song,Monty Python
