Url,Song,Band
/lyric/1050981/Robert+Mitchum/Ballad+of+Thunder+Road+%5B%2A%5D,Ballad of Thunder Road [*],Robert Mitchum
/lyric/3418490/Robert+Mitchum/Little+Ole+Wine+Drinker+Me,Little Ole Wine Drinker Me,Robert Mitchum
/lyric/2763320/Robert+Mitchum/Dinah,Dinah,Robert Mitchum
/lyric/2763324/Robert+Mitchum/Dream+a+Little+Dream+of+Me,Dream a Little Dream of Me,Robert Mitchum
/lyric/2763316/Robert+Mitchum/Summer+Song,Summer Song,Robert Mitchum
/lyric/10033327/Elliot+Lawrence/You%27re+the+Top+%5BFrom+Anything+Goes%5D,You're the Top [From Anything Goes],Robert Morse
artist/Elliot%20Lawrence/6954,Elliot Lawrence,Robert Morse
artist/Charles%20Nelson%20Reilly/117764,Charles Nelson Reilly,Robert Morse
/lyric/3516132/Robert+Mosci/But+Not+for+Me,But Not for Me,Robert Mosci
/lyric/3516127/Robert+Mosci/I+Only+Have+Eyes+for+You,I Only Have Eyes for You,Robert Mosci
/lyric/3538098/Robert+Mosci/I+Wish+I+Were+in+Love+Again,I Wish I Were in Love Again,Robert Mosci
/lyric/3538091/Robert+Mosci/Straighten+up+and+Fly+Right,Straighten up and Fly Right,Robert Mosci
/lyric/6125368/Robert+Mosci/%28Love+Is%29+The+Tender+Trap,(Love Is) The Tender Trap,Robert Mosci
/lyric/6125359/Robert+Mosci/How+About+You,How About You,Robert Mosci
/lyric/6125364/Robert+Mosci/Summer+Wind,Summer Wind,Robert Mosci
/lyric/7224111/Robert+Mosci/Have+Yourself+a+Merry+Little+Christmas,Have Yourself a Merry Little Christmas,Robert Mosci
/lyric/7224107/Robert+Mosci/Santa+Claus+Is+Coming+to+Town,Santa Claus Is Coming to Town,Robert Mosci
/lyric/26917303/Robert+Nighthawk/Honey+Hush,Honey Hush,Robert Nighthawk
/lyric/457236/Robert+Nighthawk/Sweet+Black+Angel,Sweet Black Angel,Robert Nighthawk
/lyric/11761724/Robert+Noll/As+the+Years+Go+Passing+By,As the Years Go Passing By,Robert Noll
/lyric/2519682/Robert+Palmer/From+a+Whisper+to+a+Scream,From a Whisper to a Scream,Robert Palmer
/lyric/2519679/Robert+Palmer/Get+Outside,Get Outside,Robert Palmer
/lyric/2519677/Robert+Palmer/Hey+Julia,Hey Julia,Robert Palmer
/lyric/2519681/Robert+Palmer/How+Much+Fun,How Much Fun,Robert Palmer
/lyric/2519676/Robert+Palmer/Sailin%27+Shoes,Sailin' Shoes,Robert Palmer
/lyric/2519678/Robert+Palmer/Sneakin%27+Sally+Through+the+Alley,Sneakin' Sally Through the Alley,Robert Palmer
/lyric/2519683/Robert+Palmer/Through+It+All+There%27s+You,Through It All There's You,Robert Palmer
/lyric/2520584/Robert+Palmer/Back+in+My+Arms,Back in My Arms,Robert Palmer
/lyric/2520589/Robert+Palmer/Fine+Time,Fine Time,Robert Palmer
/lyric/2520582/Robert+Palmer/Give+Me+an+Inch,Give Me an Inch,Robert Palmer
/lyric/2520587/Robert+Palmer/Here+with+You+Tonight,Here with You Tonight,Robert Palmer
/lyric/2520585/Robert+Palmer/River+Boat,River Boat,Robert Palmer
/lyric/2520588/Robert+Palmer/Trouble,Trouble,Robert Palmer
/lyric/2520590/Robert+Palmer/Which+of+Us+Is+the+Fool,Which of Us Is the Fool,Robert Palmer
/lyric/2520583/Robert+Palmer/Work+to+Make+It+Work,Work to Make It Work,Robert Palmer
