Band,Lyrics,Song
Michel Legrand,"Vous, qui passez sans me voir
Sans même me dire bonsoir
Donnez-moi un peu d'espoir ce soir
J'ai tant de peine
Vous, dont je guette un regard
Pour quelle raison, ce soir passez-vous sans me voir
Un mot, je vais le dire  ""je vous aime""
C'est ridicule, c'est bohème
C'est jeune et c'est triste aussi
Vous, qui passez sans me voir
Me donnerez-vous ce soir
Un peu d'espoir?

Les souvenirs sont là pour m'étouffer
De larmes, de fleurs, de baisers
Oui je revois les beaux matins d'avril

Nous vivions sous les toits tout en haut de la ville

Vous qui passez sans me voir
Vous, qui passez sans même me dire bonsoir
Donnez-moi un peu d'espoir ce soir
J'ai tant de peine
Vous, dont je guette un regard
Pour quelle raison, ce soir passez-vous sans me voir
Un mot, je vais le dire, ""je vous aime""
C'est ridicule, c'est bohème
C'est jeune et c'est triste aussi
Vous, qui passez sans me voir
Sans me donner d'espoir
Adieu, bonsoir!",Vous Qui Passez Sans Me Voir
Michel Legrand,"J'ai jeté mon coeur à l'océan,
Comme un filet, 
Comme une ligne que l'on jette,
Au soir couchant,

Et j'ai ramené, 
Devinez-qui, Devinez quoi,
Un poisson lune,
Aux cent mille écailles d'argent

Et puis et puis,
Des yeux de ciel,
Et puis et puis
Des cheveux de miel

Et j'ai reconnu cette chanson
Qui fit un jour la tentation d'Ulysse
Et de ses compagnons

J'avais dans les bras une sirène,
J'avais pêché un poisson reine
Et l'âme soeur à l'hameçon",L' Âme Soeur à l'Hameçon
Michel Legrand,"L'amour est ci
L'amour est ça
L'amour par ci
L'amour par là
L'amour en si
L'amour en la
On entend qu'ça

Pourquoi faut-il sur cette terre
Chanter l'amour ou bien se taire
On pourrait bien enfin changer de refrain
Mais non l'amour de toi
L'amour de moi
L'amour des fous
L'amour des rois
L'amour de tout
L'amour de quoi

On n'en sort pas
S'il faut gagner le septième ciel
A coups de sucre à coups de miel
Très peu pour moi

Moi je m'arrête là
Gardez vos rengaines
ou alors je descends à la prochaine
L'amour en bleu
L'amour en vert
L'amour en feu
L'amour éclair
L'amour à mort
L'amour en or
Et quoi encore

Tous les samedis soir au ciné
Tous les matins dans mon café
J'en retrouv' des morceaux
En ouvrant ma radio
Un peu d'amour
Beaucoup d'amour
Plaisir d'amour
Chagrin d'amour
Ce soir l'amour
Demain l'amour
Bonjour l'amour
Adieu l'amour

Vous pensez bien qu'après tout ça
Il ne faut pas compter sur moi
Pour vous chanter une chanson d'amour",L' Amour en Scie
Michel Legrand,"Les enfants qui pleurent
Ne sauront jamais
Ni compter les heures
Ni le temps qu'il fait

J'ai connu Martine
Elle avait treize ans
Quand sonnaient matines
Au clocher du temps

Ma voiture est morte
D'un chagrin d'amour
Et derrière la porte
Je t'attends toujours

J'ai quitté l'école
Pour courir la mer
Mais la mer est folle
Et bientôt c'est l'hiver

Les enfants qui pleurent
Ne sauront jamais
La moitié de ce que je sais",Les Enfants Qui Pleurent
Michel Legrand,"If it takes forever I will wait for you
For a thousand summers I will wait for you
Till you're back beside me, till I'm holding you
Till I hear you sigh here in my arms

Anywhere you wander, anywhere you go
Every day remember how I love you so
In your heart believe what in my heart I know
That forevermore I'll wait for you

The clock will tick away the hours one by one
Then the time will come when all the waiting's done
The time when you return and find me here and run
Straight to my waiting arms

If it takes forever I will wait for you
For a thousand summers I will wait for you
Till you're here beside me, till I'm touching you
And forevermore sharing your love",I Will Wait for You (Je Ne Pourrai Jamais Vivre Sans Toi) [From ...]
Michel Legrand,"The summer smiles, the summer knows
And unashamed, she sheds her clothes
The summer smooths the restless sky 
And lovingly she warms the sand on which you lie

The summer knows, the summer's wise
She sees the doubts within your eyes
And so she takes her summer time
Tells the moon to wait and the sun to linger
Twists the world 'round her summer finger
Lets you see the wonder of her arm?

And if you've learned your lesson well
There's little more for her to tell
One last caress, it's time to dress for fall

The summer knows, the summer's wise
She sees the doubts within your eyes
And so she takes her summer time
Tells the moon to wait and the sun to linger
Twists the world 'round her summer finger
Lets you see the wonder of her arms?

And if you've learned your lesson well
There's little more for her to tell
One last caress, it's time to dress for fall",The Summer Knows (L'Été 42) [Theme from Summer of '42]
Michel Legrand,"When they begin the beguine
It brings back the sound of music so tender
It brings back a night of tropical splendor
It brings back a memory ever green

I'm with you once more under the stars
And down by the shore an orchestra's playing
And even the palms seem to be swaying
When they begin the beguine

To live it again is past all endeavor
Except when that tune clutches my heart
And there we are, swearing to love forever
And promising never, never to part

What moments divine, what rapture serene
Till clouds came along to disperse the joys we had tasted
And now when I hear people curse the chance that was wasted
I know but too well what they mean

So don't let them begin the beguine
Let the love that was once a fire remain an ember
Let it sleep like the dead desire I only remember
When they begin the beguine

Oh yes, let them begin the beguine, please make them play
Till the stars that were there before return above you
Till you whisper to me once more, ""Darling, I love you""
Then we suddenly know what heaven we're in
When they begin the, begin the, begin the beguine

When they begin the, begin the, begin the beguine
When they begin the beguine",Begin the Beguine
Michel Legrand,"In my solitude
You haunt me
With dreadful ease
Of days gone by

In my solitude
You taunt me
With memories
That never die

I sit in my chair
And filled with despair
There's no one could be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad

In my solitude
I'm afraid
Dear Lord above
Send back my love
I sit in my chair

Filled with despair
There's no one, no one
No onecould be so sad
With gloom everywhere
I sit and I stare
I know that I'll soon go mad

In my solitude
I'm afraid
Dear Lord above
Send back my love
",Solitude
Michel Legrand,"I hate to see that evening sun go down
I hate to see that evening sun go down
Cause my baby, he's gone left this town

Feelin' tomorrow like I feel today
If I'm feelin' tomorrow like I feel today
I'll pack my truck and make my give-a-way

St. Louis woman with her diamond ring
Pulls that man around by her, if it wasn't for her and her
That man I love would have gone nowhere, nowhere

I got the St. Louis blues, blues as I can be
That man's got a heart like a rock cast in the sea
Or else he wouldn't have gone so far from me

I love my baby like a school boy loves his pie
Like a Kentucky colonel loves his mint 'n rye
I love my man till the day I die",St. Louis Blues
Michel Legrand,"Ce qu'il faut dire de fadaises
Pour voir enfin du fond de son lit
Un soutien-gorge sur une chaise
Une paire de bas sur un tapis
Nous les coureurs impénitents
Nous les donjujus, nous les don Juan

Mais chaque fois que l'on renifle
La piste fraîche du jupon
Pour un baiser, pour une gifle
Sans hésiter nous repartons
La main frôleuse et l'œil luisant
Nous les donjujus, nous les don Juan
Le seul problème qu'on se pose
C'est de séparer en deux portions
Cinquante-cinq kilos de chair rose
De cinquante-cinq grammes de nylon
C'est pas toujours un jeu d'enfant
Pour un donjuju, pour un don Juan

Le mannequin, la manucure
La dactylo, l'hôtesse de l'air
Tout est bon pour notre pâture
Que le fruit soit mûr ou qu'il soit vert
Faut qu'on y croque à belles dents
Nous les donjujus, nous les don Juan

Mais il arrive que le cœur s'accroche
Aux épines d'une jolie fleur
Ou qu'elle nous mette dans sa poche
Sous son mouchoir trempé de pleurs
C'est le danger le plus fréquent
Pour un donjuju, pour un don Juan

Nous les coureurs du tour de taille
Nous les gros croqueurs de souris
Il faut alors livrer bataille
Ou bien marcher vers la mairie
Au bras d'une belle-maman
Pauvres donjujus, pauvres don Juan

Nous tamiserons les lumières
Même quand la mort viendra sonner
Et nous dirons notre prière
Sour un chapelet de grains de beauté
Et attendant le jugement
Nous les donjujus, nous les don Juan","Les ""Don Juan"""
