Band,Lyrics,Song
Flop,"I kissed the letter that you sent to me
I realize now that you are the one to
(Three, four, five)
You are the passport to the sanitarium
And all the records that you stole from me

[Chorus]
I realize now that you are the one to 
See it through
I cornered you at the Woolworth
Now my wish came true
They said to talk to you
I wasn't going to

I read the letter that you sent to me
I sympathize with what you have to go through

You wear your face up like a true chameleon
And all the hours that you stole from me

[Chorus]",Woolworth
Floppy Sounds,"Hey!  Life, look at me, I can see the reality,
'Cause when you shook me, took me outta my world, I woke up.
Suddenly I just woke up to The Happening.
When you find that you left the future behind.
'Cause when you got a tender love you don't take care of, 
then you better beware of,
 
The Happening.
One day you're up, when you turn around,
You find your world is tumbling down.
It happened to me and it can happen to you.
 
I was sure, I felt secure until love took a detour.
Yeah!  Riding high on top of the world, it happened.
Suddenly it just happened, 
I saw my dreams torn apart 
when love walked away from my heart.
And when you lose a precious love you need to guide you 
something happens inside you,
 
The Happening.
Now I see life for what it is.
It's not of dreams, it's not of bliss.
It happened to me and it can happen to you
And then it happened.
Oo, and then it happened.
Oo, and then it happened.
 
Is it real?  Is it fake?
Is this game of life a mistake?
'Cause when I lost the love I thought was mine for certain,
Suddenly it starts hurtin'.
I saw the light too late when that fickle finger of fate.
Yeah!  It came and broke my pretty balloon,
I woke up, suddenly I just woke up, so sure,
I felt secure until love took a detour.
'Cause when you got a tender love you don't take care of,
then you better beware of,
The Happening.
The Happening.
 

",Happening
Flor Yvon,"No me conoces aun
Por que lo nuestro fue tan pasional
Que no nos dimos la oportunidad,
De decirnos cosas de amor de verdad

No me conoces aun
Las emociones que te hice sentir
Son solamente los días de abril
Nos quedan a4os de amor por vivir

Ven a mi casa, abrázame
Hazme el amor
Pero esta vez con una mirada
No te conozco
No me conoces a mi
Sorpresas hay por vivir

No me conoces aun
Porque dejamos correr el reloj
Entre caricias y haciendo el amor
Sin conocernos un poco mejor

No me conoces aun
Y nos amamos sin ganas de amar
Y nos besamos por tan solo besar
Vamos a darnos la oportunidad

Ven a mi casa, abrázame
Hazme el amor
Pero esta vez con una mirada
No te conozco
No me conoces a mi
Sorpresas hay por vivir

Ven a mi casa, abrázame
Hazme el amor
Pero esta vez con una mirada
No te conozco
No me conoces a mi
Sorpresas hay por vivir",No Me Conoces AĂşn
Flora Purim,"Clear days feel so good and free
So light as a feather can be

Clear days feel so good and free
So light as a feather can be

There's a place so easy to be found
If you want I'll take you there right now

Come with me there's music all around
Can't you hear can't you see I am free

",Light as a Feather
Flora Purim,"Sara, sara, sara, sarará 
Sara, sara, sara, sarará 
Sarará miolo 
Sara, sara, sara cura 
Dessa doença de branco 
Sara, sara, sara cura 
Dessa doença de branco 
De querer cabelo liso 
Já tendo cabelo louro 
Cabelo duro é preciso 
Que é para ser você, crioulo",Sararar
Flora Purim,"Good morning heartache, you old gloomy sight
Good morning heartache, thought we said goodbye last night
I turned and tossed until it seemed you had gone
But here you are with the dawn

Wish I'd forget you, but you're here to stay
It seems I met you when my love went away
Now everyday I start by saying to you
Good morning heartache, what's new

Stop haunting me now
Can't chase you no how
Just leave me alone
I've got those Monday blues
Straight through Sunday blues

Good morning heartache, here we go again
Good morning heartache, you're the one who knew me when
Might as well get used to you hanging around
Good morning heartache, sit down

Stop haunting me now
Can't chase you no how
Just leave me alone
I've got those Monday blues
Straight through Sunday blues

Good morning heartache, here we go again
Good morning heartache, you're the one who knew me when
Might as well get used to you hanging around
Good morning heartache, sit down",Good Morning Heartache
Flora Purim,"Ê morena quem temperou?
Cigana quem temperou?
O cheiro do cravo.
Ê cigana quem temperou?
Morena quem temperou?
A cor de canela.
A lua morena
A dança do vento
O ventre da noite
E o sol da manhã
A chuva cigana
A dança dos rios
O mel do cacau
E o sol da manhã

(The luna morena
The sound of the woods
The taste of the clove
Cinnamon stone
The rainy cigana
The dance of the rivers
The taste of the clove
Cinnamon stone)

",Cravo E Canela
Flora Purim,"Pra quem quer se soltar, invento o cais
Invento mais que a solido me d
Invento lua nova a clarear
Invento o amor
E sei que a dor vai me lancar
Eu queria ser feliz, invento o mar
Invento em mim o sonhador
Para quem quer me seguir, eu quero mais
Tenho o caminho que sempre quis
E um saveiro pronto pra partir
Ivento o cais
E sei a vez de me lancar
",Cais
Flora Purim,"Mande notícias do mundo de lá
Diz quem fica
Me dê um abraço
Venha me apertar
Tô chegando
Coisa que gosto é poder partir
Sem ter planos
Melhor ainda é poder voltar
Quando quero

Todos os dias é um vai-e-vem
A vida se repete na estação
Tem gente que chega pra ficar
Tem gente que vai pra nunca mais
Tem gente que vem e quer voltar
Tem gente que vai e quer ficar
Tem gente que veio só olhar
Tem gente a sorrir e a chorar

E assim, chegar e partir
São só dois lados 
Da mesma viagem
O trem que chega 
É o mesmo trem da partida
A hora do encontro 
É também despedida
A plataforma dessa estação
É a vida desse meu lugar
É a vida desse meu lugar
É a vida

",Encontros E Despedidas
Flora Purim,"Eu já estou com o pé nessa estrada
Qualquer dia a gente se vê
Sei que nada será como antes amanhã

Que notícias me dão dos amigos?
Que notícias me dão de você?
Sei que nada será como está, amanhã ou depois de amanhã
Resistindo na boca da noite um gosto de sol

Num domingo qualquer, qualquer hora
Ventania em qualquer direção
Sei que nada será como antes, amanhã

Que notícias me dão dos amigos?
Que notícias me dão de você?
Sei que nada será como está, amanhã ou depois de amanhã
Resistindo na boca da noite um gosto de sol","Nada Sera Como Antes, Amanh達"
Flora Purim,"Se você quiser eu danço com você no pó da estrada
Pó, poeira, ventania
Se você soltar o pé na estrada, pó, poeira
Eu danço com você o que você dançar

Se você deixar o sol bater nos seus cabelos verdes
Sol, sereno, ouro e prata
Sai e vem comigo
Sol, semente, madrugada
Eu vivo em qualquer parte do seu coração

Se você deixar o coração bater sem medo
Se você deixar o coração bater sem medo

Se você quiser eu danço com você
Meu nome é nuvem, pó, poeira, movimento
O meu nome é nuvem
Ventania, flor de vento, madrugada
Eu danço com você o que você dançar

Se você deixar o coração bater sem medo
Se você deixar o coração bater sem medo",Nuvem Cigana
