Band,Lyrics,Song
Mel Tormé,"Evenin' breezes sighin', moon is in the sky
Little man, it's time for bed
Daddy's little hero is tired and wants to cry
Now, come along and rest your weary head

Little man, you're cryin', I know why you're blue
Someone took your kiddy-car away
You better go to sleep now
Little man, you've had a busy day

Johnny won your marbles, tell you what we'll do
Dad'll get you new ones right away
Better go to sleep now
Little man, you've had a busy day

You've been playin' soldier, the battle has been won
The enemy is out of sight
Come along there soldier, put away your gun
The war is over for tonight

Time to stop your schemin', time your day was through
Can't you hear the bugle softly say
Time you should be dreamin'
Little man, you've had a busy day","Little Man, You've Had a Busy Day [Live]"
Mel Tormé,"Lullaby of Birdland, that's what I 
Always hear when you sigh
Never in my wordland 
Could there be ways to reveal
In a phrase how I feel

Have you ever seen two turtle doves
Bill and coo when they love?
That's the kind of magic 
Music we make with our lips when we kiss

And there's a weepy old willow
He really knows how to cry
That's how I'd cry in my pillow
If you should tell me farewell and goodbye

Lullaby of Birdland whisper low
Kiss me sweet then we'll go
Flyin' high in Birdland
High in the sky up above
We're in love

When I hear the lullaby of Birdland
Crazy swing in lullaby of Birdland
All it seems to do is just remind me
That I am also in love, I don't know what to do

When I hear the lullaby of Birdland
Crazy swing in lullaby of Birdland
All it seems to do is just remind me
Of the nights that I spent lovin' you

Lullaby of Birdland whisper low
Kiss me sweet, then we'll go
Flyin' high in Birdland
High in the sky up above
And I know I discovered just why
I am so much in love, so much in love, baby with you
Lullaby, oh bye bye",Lullaby of Birdland [Live]
Mel Tormé,"Some folks like to get away
Take a holiday from the neighborhood
Hop a flight to Miami Beach
Or to Hollywood
But I'm taking a Greyhound
On the Hudson River Line
I'm in a New York state of mind 

I've seen all the movie stars
In their fancy cars and their limousines
Been high in the Rockies under the evergreens
But I know what I'm needing
And I don't want to waste more time
I'm in a New York state of mind 

It was so easy living day by day
Out of touch with the rhythm and blues
But now I need a little give and take
The New York Times, The Daily News 

It comes down to reality
And it's fine with me 'cause I've let it slide
Don't care if it's Chinatown or on Riverside
I don't have any reasons
I've left them all behind
I'm in a New York state of mind 

It was so easy living day by day
Out of touch with the rhythm and blues
But now I need a little give and take
The New York Times, The Daily News 

It comes down to reality
And it's fine with me 'cause I've let it slide
Don't care if it's Chinatown or on Riverside
I don't have any reasons
I've left them all behind
I'm in a New York state of mind 

I'm just taking a Greyhound on the Hudson River Line
'Cause I'm in a New York state of mind",New York State of Mind [Live]
Mel Tormé,"When two lovers meet in Mayfair so the legends tell
Songbirds sing and winter turns to spring
Every winding street in Mayfair falls beneath the spell

I know such enchantment can be
Cause it happened one evening to me
That certain night, the night we met,
There was magic abroad in the air,
There were angels dining at the Ritz
And a nightingale sang in Berkley Square

I may be right, I may be wrong,
But I'm perfectly willing to swear
That when you turn'd and smiled at me
A nightingale sang in Berkley Square
The moon that lingered over London town

Poor puzzled moon, he wore a frown
How could he know we two were so in love,
The whole darn world seemed upside down
The streets of town were paved with stars,
It was such a romantic affair,
And as we kissed and said goodnight,
A nightingale sang in Berkley Square",A Nightingale Sang in Berkeley Square [Live]
Mel Tormé,"You're clear out of this world
When I'm looking at you,
I hear out of this world
The music that no mortal ever knew.

You're right out of a book,
The fairy tale I read when I was so high;
No armored knight out of a book
Could find a more enchanted Lorelei than I.

After waiting so long for the right time,
After reaching so long for a star,
All at once from the long and lonely night time,
And despite time, here you are!

I'd fly out of this world
If you said we were through,
So let me fly out of this world
And spend the next eternity or two with you;
I'll spend the next eternity or two with you.",Out of This World [Live]
Mel Tormé,"When I hear that Serenade in blue
I'm somewhere in another world, alone with you
Sharing all the joys we used to know
Many moons ago

Once again your face comes back to me
Just like the theme of some forgotten melody
In the album of my memory
Serenade in blue

It seems like only yesterday
The small cafe, a crowded floor
And as we danced the night away
I hear you say forever more
And then the song became a sigh
Forever more became goodbye
But you remained in my heart

So tell me darling in there still a spark?
Or only lonely ashes of the flame we knew
Should I go on whistling in the dark,
Serenade in blue",Serenade in Blue [Live]
Mel Tormé,"They asked me how I knew my true love was true
I of course replied ""something here inside cannot be denied""
They said ""someday you'll find all who love are blind""
When your heart's on fire, you must realize smoke gets in your eyes
So I chaffed them and I gaily laughed to think they could doubt my love
Yet today my love has flown away, I am without my love

Now laughing friends deride tears I cannot hide
So I smile and say 
""when a lovely flame dies, smoke gets in your eyes""

(smoke gets in your eyes, smoke gets in your eyes)

Smoke-gets-in-your-eyes",Smoke Gets in Your Eyes
Mel Tormé,"Twenty-four hours can go so fast,
You look around, the day has passed.
When you're in love,
Time is precious stuff;
Even a lifetime isn't enough.

Where has the time all gone to?
Haven't done half the things we want to.
Oh, well, we'll catch up
Some other time

This day was just a token,
Too many words are still unspoken.
Oh, well, we'll catch up
Some other time.

Just when the fun is starting,
Comes the time for parting,
But let's be glad for what we've had
And what's to come.
There's so much more embracing
Still to be done, but time is racing.
Oh, well, we'll catch up
Some other time.

Didn't get half my wishes,
Never have seen you dry the dishes.
Oh, well, we'll catch up
Some other time.
Can't satisfy my craving,
Never have watched you while you're shaving.
Oh, well, we'll catch up
Some other time.

Just when the fun's beginning,
Comes the final-inning

Haven't had time to wake up,
Seeing you there without your make-up.
Oh, well, we'll catch up
Some other time.

Just when the fun is starting,
Comes the time for parting,
But let's be glad for what we've had
And what's to come.
There's so much more embracing
Still to be done, but time is racing.
Oh, well, we'll catch up
Some other time.",Some Other Time [Live]
Mel Tormé,"Someday I'll Find You
Someday I'll find you, moonlight behind you  
True to the dream I am dreaming!  
As I draw near you, you'll smile a little smile,  
For a little while, we shall stand, hand in hand! 
      
I'll leave you never, love you forever,  
All our past sorrow redeeming,  
Make it all come true, make me love you too,  
Someday I'll find you again!  
      
Someday I'll find you, moonlight behind you  
True to the dream I am dreaming!  
As I draw near you, you'll smile a little smile,  
For a little while, we shall stand, hand in hand! 
      
I'll leave you never, love you forever,  
All our past sorrow redeeming,  
Make it all come true, make me love you too,  
Someday I'll find you again!",Someday I'll Find You [Live]
Mel Tormé,"A bunch of frightened rookies were listening filled with awe.
They listened while a sergeant was laying down the law.
They stood there at attention,
Their faces turning red.
The sergeant looked them over and this is what he said:

This is the army, Mister Jones.
No private rooms or telephones.
You had your breakfast in bed before
But you won't have it there any more.

This is the army, Mister Green.
We like the barracks nice and clean.
You had a housemaid to clean your floor
But she won't help you out anymore.

Do what the buglers command.
They're in the army and not in a band.

This is the army, Mister Brown.
You and your baby went to town.
She had you worried
But this is war and she won't worry you anymore.

This is the army, Mister Jones.
No private rooms or telephones.
You had your breakfast in bed before
But you won't have it there any more.","This Is the Army, Mister Jones [Live]"
