Band,Lyrics,Song
The Flaming Lips,"I was trained to ignore your pain
Open your heart to me
I trade the sun of its light
Open your heart, you'll see

Open your heart to me
Open your heart, you'll see
Open your heart to me
Open your heart (Are you a soldier?)

All the stars above all day
As bright as it can be
All the smart in my head
Open your heart and see

Open your heart to me
Open your heart, you'll see
Open your heart to me
Open your heart
Open your heart, you'll see",Peace Sword (Open Your Heart)
The Flaming Lips,"Always there, in our hearts,
Fear of violence and of death
Always there, in our hearts,
There is love and there is fame
Always there, in our hearts,
There is evil that wants out
Always there, in our hearts,
There are sorrows and sadness
Always there, in our hearts,
Never moving, standing
Always there, in our hearts,
Something good that we can't control
Can't control, can't control, can't control

1, 2, 3, 4, 1, 2, 3, 4
1, 2, 3, 4, 1, 2, 3, 4
1, 2, 3, 4, 1, 2, 3, 4
1, 2, 3, 4, 1, 2, 3, 4
1, 2, 3, 4, 1, 2, 3, 4
1, 2, 3, 4, 1, 2, 3, 4
1, 2, 3, 4, 1, 2, 3, 4
1, 2, 3, 4, 1, 2, 3, 4

Always there, in our hearts,
Destroying enemies, make it count
Always there, in our hearts,
Not forgiving them, who are we?
Always there, in our hearts,
Dream of the world, one of us
Always there, in our hearts,
Joy and progress, overwhelmed
Overwhelmed, overwhelmed,
Overwhelmed, overwhelmed
Overwhelmed","Always There, in Our Hearts"
The Flaming Lips,"Did good, baby
So we can go
The time right now
Thing is

The sun shines now
But we’re so alone
It’s not, tis not
The light
That shines

The way, away
My heart can beat
Be free and go
Our days
Are empty

Is the love the god
That we control?
To try to trust
The pain

The sun shines now
But we can’t see
Its light lights now
We live
The same

[Repeat x2]
Be free, away
But how can we
Find ours to hold?
A place

A place away
Away
Away
Away
Away","Be Free, a Way"
The Flaming Lips,"There is a little spaceship
Hiding in the clouds
You want it to love you
Let’s keep the voices down

You can hear the voice
Telling you to love
It’s the voice of in came ultra
And you’re doing what it wants

Love is always something
Something you should fear
When you really miss her
Fear is all you hear

I know that she will love me
Until I come down
Look, the sun is rising
What will love us now?",Look... The Sun Rising
The Flaming Lips,"However long they love you
We are all standing alone
The terror’s in our heads
They don't control the controls

I turn to face the sun
We are still standing alone
At last we'll stand by the terror
It helps us take the controls

We’ll save the last sunshine
The way I long to go
We’ll save the love, you’ll still love
We’re searching through the dark

We’ll save the last sunshine
The way I long to go
We’ll save the love, you’ll still love
We’re searching through the dark

We’ve all tried to come through
We’ve always tried to come through
We all stretched to come to this",The Terror
The Flaming Lips,"Isn't it wise
Loving someone
They tell lies
They get insulted
I'm not wise
I believe what you tell them for me
I believe you
I believe you
I believe

A love that explodes
Convulsing your body
Your only hand extending in the deep
Try then walking away on a bridge to nowhere
To nowhere, to no one

Try to explain why you've changed
I don't think I'll understand

A love that explodes
Convulsing your body
Your only hand extending under the
Try then walking away on a bridge to nowhere
To nowhere, to no one

Try to explain why you've changed
I don't think I'll understand

Try to explain why you're leaving
I don't think I'll understand",Try to Explain
The Flaming Lips,"Turning violent
Tell me about it
Turn, turn around
You aren't violent
Don't turn violent, oh

Turn on and on
Turn on and on
Turn on
Turn on

Turning violent
Tell me about it
Turn, turn around
You aren't violent
Don't turn violent, oh

Turn on and on
Turn on and on
Turn on and on
Turn on

Turn on and on
Turn on and on and on
Turn on and on
Turn on

Turning violent
Tell me about it
Turn, turn around
You aren't violent
Don't turn violent, oh

Turn on and on
Turn on and on
Turn on (listening and watching)
Turn on (watching and listening)

Turning violent
Tell me about it
Turn, turn around
You aren't violent
Don't turn violent, turn

Turn on and on (if you're violent)
Turn on and on (if you're sinister)
Turn on (listening and watching)
Turn on (watching and listening)

Turn on and on (listening and watching)
Turn on and on (watching and listening)
Turn on (turning violent)
Turn off",Turning Violent
The Flaming Lips,"Hold on, we long for the bell
Our time for showing our respect
Can I handle the decision needed?
And I have to lay on reality’s dream

Oh oh
Oh oh
Oh oh
Oh oh

Just as I want your ecstasy appear
Just enough to make me wanna feel
Through the love we sacrifice now
It’s the only sound of your own fear

Oh oh
Oh oh
Oh oh
Oh oh

[Chorus]
You’re not alone
You are alone

Oh oh
Oh oh
Oh oh
Oh oh
Oh oh
Oh oh
Oh oh

[Chorus: x2]
I'm not alone
You are alone
You're not alone
You are alone

Oh oh
Oh oh
Oh oh",You Are Alone
The Flaming Lips,"You got a lot of nerve
A lot of nerve to fuck with me
Better kill your emperor
Because you know you're just like me
You lust, you lust, you lust

[Chorus]
Lust to succeed
Lust to succeed
Lust to succeed
Lust to succeed
Lust to succeed
Lust to succeed
Lust to succeed

When you pull the switch on us
I don't really want to know
When you shoot the stars away
The brightest light is the first to go
You lust, you lust, you lust

[Chorus]


[Chorus]

Oh, we are magnificent
The selfish I can't see itself
When it shoots across the fall
It can never be destroyed
It can never be destroyed",You Lust
The Flaming Lips,"It's getting better all the time 
I used to get mad at my school 
The teacher's that taught me weren't cool 
You're holding me down 
Filling me up with your rules 

I've got to admit it's getting better 
A little better all the time 
I have to admit it's getting better 
It's getting better since you've been mine 

Me used to be angry young man 
Me hiding me head in the sand 
You gave me the word 
I finally heard 
I'm doing the best that I can 
I've got to admit it's getting better 

I used to be cruel to my woman 
I beat her and kept apart from the things that she loved 
Man I was mean but I'm changing my scene 
And I'm doing the best that I can 

I admit it's getting better 
A little better all the time 
Yes I admit it's getting better 
It's getting better since you've been mine",Getting Better
The Flaming Lips,"Nothing to do to save his life call his wife in
Nothing to say but what a day how's your boy been
Nothing to do it's up to you
I've got nothing to say but it's okay
Good morning, good morning

Going to work don't want to go feeling low down
Heading for home you start to roam then you're in town
Everybody knows there's nothing doing
Everything is closed it's like a ruin
Everyone you see is half asleep.
And you're on your own you're in the street
Good morning, good morning

After a while you start to smile now you feel cool.
Then you decide to take a walk by the old school.
Nothing has changed it's still the same
I've got nothing to say but it's okay
Good morning, good morning

People running round it's five o'clock.
Everywhere in town is getting dark.
Everyone you see is full of life.
It's time for tea and meet the wife.
Somebody needs to know the time, glad that I'm here.
Watching the skirts you start to flirt now you're in gear.
Go to a show you hope she goes.
I've got nothing to say but it's okay
Good morning, good morning",Good Morning Good Morning
The Flaming Lips,"Lovely Rita meter maid,
Nothing can come between us, 
When it gets dark I tow your heart away. 

Standing by a parking meter, 
When I caught a glimpse of Rita, 
Filling in a ticket in her little white book. 
In a cap she looked much older, 
And the bag across her shoulder 
Made her look a little like a military man.
 
Lovely Rita meter maid, 
May I inquire discreetly, 
When are you free to take some tea with me. 
Took her out and tried to win her, 
Had a laugh and over dinner, 
Told her I would really like to see her again

Got the bill and Rita paid it, 
Took her home I nearly made it, 
Sitting on the sofa with a sister or two. 

Oh, lovely Rita meter maid, 
Where would I be without you, 
Give us a wink and make me think of you",Lovely Rita
The Flaming Lips,"It was twenty years ago today, 
Sgt. Pepper taught the band to play, 
They've been going in and out of style 
But they're guaranteed to raise a smile. 

So may I introduce to you 
The act you've known for all these years 
Sgt. Pepper's Lonely Hearts Club Band. 

We're Sgt. Pepper's Lonely Hearts Club Band 
We hope you will enjoy the show, 
We're Sgt. Pepper's Lonely Hearts Club Band 
Sit back and let the evening go. 

Sgt. Pepper's lonely, Sgt. Pepper's lonely, 
Sgt. Pepper's Lonely Hearts Club Band 
It's wonderful to be here 
It's certainly a thrill 
You're such a lovely audience 
We'd like to take you home with us 
We'd love to take you home 

I don't really like to stop the show 
But I thought that you might like to know 
That the singer's going to sing a song 
And he wants you all to sing along 

So let me introduce to you 
The one and only Billy Shears 
And Sgt. Pepper's Lonely Hearts Club Band.",Sgt. Pepper's Lonely Hearts Club Band
The Flaming Lips,"We're Sergeant Pepper's Lonely Hearts Club Band 
We hope you have enjoyed the show. 
Sergeant Pepper's Lonely Hearts Club Band 
We're sorry but it's time to go. 
Sergeant Pepper's lonely 
Sergeant Pepper's lonely 
Sergeant Pepper's lonely 
Sergeant Pepper's lonely 
Sergeant Pepper's Lonely Hearts Club Band 
We'd like to thank you once again 
Sergeant Pepper's one and only Lonely Hearts Club Band 
It's getting very near the end 
Sergeant Pepper's lonely 
Sergeant Pepper's lonely 
Sergeant Pepper's Lonely Hearts Club Band",Sgt. Pepper's Lonely Hearts Club Band (Reprise)
The Flaming Lips,"Wednesday morning at five o'clock 
As the day begins 
Silently closing her bedroom door 
Leaving the note that she hoped would say more 

She goes downstairs to the kitchen 
Clutching her handkerchief 
Quietly turning the backdoor key 
Stepping outside, she is free 

She(we gave her most of our lives) 
Is leaving (sacrificed most of our lives) 
Home (we gave her everything money could buy) 
She's leaving home, after living alone, for so many years (bye bye) 

Father snores as his wife gets into her dressing gown 
Picks up the letter that's lying there 
Standing alone at the top of the stairs 
She breaks down and cries to her husband 
""Daddy, our baby's gone. 
""Why would she treat us so thoughtlessly? 
How could she do this to me?"" 

She (we never thought of ourselves) 
Is leaving (never a thought for ourselves) 
Home (we struggled hard all our lives to get by) 
She's leaving home, after living alone, for so many years 

Friday morning, at nine o'clock 
She is far away 
Waiting to keep the appointment she made 
Meeting a man from the Motortrade 

She (what did we do that was wrong) 
Is Having (we didn't know it was wrong) 
Fun (fun is the one thing that money can't buy) 

Something inside, that was always denied, for so many years
She's leaving home, bye, bye.",She's Leaving Home
The Flaming Lips,"For the benefit of Mr. Kite 
There will be a show tonight on trampoline 
The Hendersons will all be there 
Late of Pablo Fanques Fair-what a scene 
Over men and horses hoops and garters 
Lastly through a hogshead of real fire! 
In this way Mr. K. will challenge the world! 

The celebrated Mr. K. 
Performs his feat on Saturday at Bishops Gate 
The Hendersons will dance and sing 
As Mr. Kite fly's through the ring don't be late 
Messrs. K and H. assure the public 
Their production will be second to none 
And of course Henry The Horse dances the waltz! 

The band begins at ten to six 
When Mr. K. performs his tricks without a sound 
And Mr. H. will demonstrate 
Ten summer sets he'll undertake on solid ground 
Having been some days in preparation 
A splendid time is guaranteed for all 
And tonight Mr. Kite is topping the bill",Being for the Benefit of Mr. Kite!
The Flaming Lips,"I read the news today oh boy 
About a lucky man who made the grade 
And though the news was rather sad 
Well I just had to laugh 

I saw the photograph. 
He blew his mind out in a car 
He didn't notice that the lights had changed 
A crowd of people stood and stared 
They'd seen his face before 
Nobody was really sure 
If he was from the House of Lords. 

I saw a film today oh boy 
The English army had just won the war 
A crowd of people turned away 
But I just had to look 
Having read the book 
I'd love to turn you on. 

Woke up, fell out of bed, 
Dragged a comb across my head 
Found my way downstairs and drank a cup, 
And looking up I noticed I was late. 
Found my coat and grabbed my hat 
Made the bus in seconds flat 
Found my way upstairs and had a smoke, 
Somebody spoke and I went into a dream. 

I read the news today oh boy 
Four thousand holes in Blackburn, Lancashire 
And though the holes were rather small 
They had to count them all 
Now they know how many holes it takes to fill the Albert Hall. 
I'd love to turn you on",A Day in the Life
