Band,Lyrics,Song
Elvis Presley,"Softly I will leave you softly 
For my heart would break if you should wake and see me go
So I leave you softly long before you miss me
Long before your arms can beg me to stay
For one more hour or one more day
After all the years I can't bear the tears to fall so 
Softly, as I leave you there
 
Softly I will leave you softly 
For my heart would break if you should wake and see me go
So I leave you softly long before you miss me
Long before your arms can beg me to stay
For one more hour or one more day
After all the years I can't bear the tears to fall so 
Softly, as I leave you there
","Softly, As I Leave You [Rehearsal][#]"
Elvis Presley,"I'm like a stranger
Like a stranger in my own home town
I'm like a stranger
Like a stranger in my own home town

My so called friends stopped being friendly
Oh but you can't keep a good man down
Oh no, can't get him down

I came home with good intentions
About five or six years ago
I came home with good intentions
About five or six years ago

But my home town won't accept me
Just don't feel welcome here no more

My home town won't accept me
Just don't feel welcome here no more

I came home with good intentions
About five or six years ago, yes I did
I came home with good intentions
About five or six years ago
But my home town won't accept me
Just don't feel welcome here no more
I'm like a stranger, like a stranger in my own home town
Yeah, I'm like a stranger, like a stranger in my own home town
My so called friends stopped being friendly
Oh but you can't keep a good man down

I came home with good intentions
About five or six years ago, yes I did
I came home with good intentions
About five or six years ago
My so called friends stopped being friendly
Oh but you can't keep a good man down

I'm like a stranger, like a stranger in my own home town
I'm like a stranger, like a stranger in my own home town
My so called friends stopped being friendly
Oh but you can't keep a good man down",Stranger in My Own Home Town [Informal Rehearsal][#]
Elvis Presley,"We're caught in a trap
I can't walk out
Because I love you too much, baby

Why can't you see
What you're doing to me
When you don't believe a word I say?

We can't go on together
With suspicious minds
And we can't build our dreams
On suspicious minds

So, if an old friend I know
Drops by to say hello
Would I still see suspicion in your eyes?

Here we go again
Asking where I've been
You can't see these tears are real
I'm crying

We can't go on together
With suspicious minds
And we can't build our dreams
On suspicious minds

Oh, let our love survive
Or dry the tears from your eyes
Let's don't let a good thing die

When, honey, you know
I've never lied to you
Mmm, yeah, yeah

We're caught in a trap
I can't walk out
Because I love you too much, baby

Why can't you see
What you're doing to me
When you don't believe a word I say?

We're caught in a trap
I can't walk out
Because I love you too much, baby

Don't you know I'm caught in a trap?
I can't walk out
Because I love you too much, baby

Don't you know I'm caught in a trap?
I can't walk out
Because I love you too much, baby

Don't you know I'm caught in a trap?
I can't walk out
Because I love you too much, baby",Suspicious Minds [Live]
Elvis Presley,"Oh you tell me that you love me
Yes you tell me that you care
That tomorrow we'll be married, oh
But tomorrow's never there

Oh tomorrow never, never comes
Oh tomorrow never comes
Now you tell me that you love me, oh
But tomorrow never comes

Many weeks now have I waited
Oh many long nights have I cried
But just to see that happy morning, happy morning
When I have you right by my side

But tomorrow will never come, oh no, no
Tomorrow never gonna come
Now you tell me that you love me
But tomorrow never, never comes

So tomorrow I?ll be leaving
Yes tomorrow I?ll be gone
But tomorrow you'll be weeping, oh
But tomorrow will never, never come

Well tomorrow will never, never come
Oh no, tomorrow ain't never gonna come
Yeah, yeah, you tell me, you tell me
That you love me, but tomorrow never comes",Tomorrow Never Comes [Includes False Start][#]
Elvis Presley,"You ask how much I need you
Must I explain?
I need you, oh, my darling
Like roses need rain

You ask how long I'll love you
I'll tell you true
Until the twelfth of never I'll still be loving you

Hold me close
Never let me go
Hold me close
Melt my heart like April snow

I'll love you till the blue bells forget to bloom 
I'll love you till the clover has lost its perfume
I'll love you till the poets run out of rhyme

Oh, until the twelfth of never 
And that's a long, long time
Until the twelfth of never 
And that's a long, long time",The Twelfth of Never [Rehearsal][#]
Elvis Presley,"If I could be you, if you could be me
For just one hour
If we could find a way to get inside
Each other's mind

If you could see you through my eyes
Instead of your ego
I believe you'd be, I believe you'd be surprised to see
That you've been blind

Walk a mile in my shoes
Walk a mile in my shoes
Yeah, before you abuse, criticize, and accuse
Walk a mile in my shoes

Now there are people on reservations
And out in the ghetto
And, brother, there, but for the grace of God
Go you and I

If I only had the wings
Of a little angel
Don't you know I'd fly to the top of a mountain
And then I'd cry, cry, cry?

Walk a mile in my shoes
Walk a mile in my shoes
Yeah, before you abuse, criticize, and accuse
Walk a mile in my shoes

Walk a mile in my shoes
Walk a mile in my shoes
Yeah, before you abuse, criticize, and accuse
Walk a mile in my shoes",Walk a Mile in My Shoes [Live]
Elvis Presley,"Born in the heat of the desert
My mother died givin' me life
Deprived of the love of a father
Blamed for the loss of his wife
You know Lord I've been in a prison
For something that I've never done
It's been one hill after another
And I've climbed them all one by one

Oh but this time Lord you gave me a mountain,
A mountain you know I may never climb
It isn't just a hill any longer
You gave me a mountain this time

My woman got tired of the heartaches
Tired of the grief and the strife,
So tired of working for nothing
Just tired of being my wife
She took my one ray of sunshine
She took my pride and my joy
She took my reason for living
She took my small baby boy

Yeah but this time Lord you gave me a mountain, 
A mountain I may never climb
It isn't a hill any longer
You gave me a mountain this time
Yeah Lord, You gave me a mountain
Don't you know 
You gave me a mountain this time",You Gave Me a Mountain [Master][Live][#]
Elvis Presley,"My baby's long and tall,
She's like a cannonball
Say, everytime she loves me,
Lordly, you can hear me squall
She cried, Ooo-wee
I believe I'll change my mind
She said, ""I'm so glad I'm living""
I cried, ""I'm so glad you're mine""

My baby knows just how
To treat me right
Gives me plenty loving
Morning, noon, and night
She cried, Ooo-wee
I believe I'll change my mind
She said, ""I'm so glad I'm living""
I cried, ""I'm so glad you're mine""

When my baby does what she does to me,
I climb the highest mountain,
Dive in the deepest sea
She cried, Ooo-wee
I believe I'll change my mind
She said, ""I'm so glad I'm living""
I cried, ""I'm so glad you're mine""

My baby's lips are red
And sweet like wine,
And when she kisses me,
I get high every time
She cried, Oo-wee
I believe I'll change my mind.
She said, ""I'm so glad I'm living""
I cried, ""I'm so glad you're mine""",So Glad You're Mine
Elvis Presley,"Ready, set, go man go,
I got a girl that I love so,

I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready to a rock 'n' roll.

Going to the corner, pick up my sweetie pie,
She's my rock 'n' roll baby, she's the apple of my eye,

I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready to a rock 'n' roll.

All the flat top cats and the dungaree dolls,
Are headed for the gym to the sock hop ball,
The joint is really jumpin', the cats are going wild,
The music really sends me, I dig that crazy style,

I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready to a rock 'n' roll.

Going to the corner, pick up my sweetie pie,
She's my rock 'n' roll baby, she's the apple of my eye,

I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready to a rock 'n' roll.

All the flat top cats and the dungaree dolls,
Are headed for the gym to the sock hop ball,
The joint is really jumpin', the cats are going wild,
The music really sends me, I dig that crazy style,

I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready to a rock 'n' roll.

Gonna kick off my shoes, roll up my faded jeans,
Grab my rock 'n' roll baby, pour on the steam,
I shuffle to the left, I shuffle to the right,
Gonna rock 'n' roll to the early, early night,

I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready teddy,
I'm ready, ready, ready to a rock 'n' roll.",Ready Teddy [Remastered]
Elvis Presley,"I'll pack up all my things and walk away,
I don't want to hear another word you have to say
I've been waiting for so long
I just found out there's something wrong
And there's nothing what get better if I stay

There's no need to explain anymore
I tried my best to love you, now I'm walking out the door
You used me, you deceived me,
And you never seemed to need me
But I'll bet you won't forget me when I go

Seems I've been lost in a dream
Pretending that you care
But now I've opened up my eyes
And found it's all been just a great big fairytale

I've been lovin' you so long
Don't think I'd even know how to forget you
But now the way that things have been
I think I'm better off alone
Than to be with you

There's no need to explain anymore
I tried my best to love you, now I'm walking out the door
You used me, you deceived me,
And you never seemed to need me
But I'll bet you won't forget me when I go

Seems like I've been lost in a dream
Pretending you were mine
Someday you'll open up your eyes
And realize that a good man's hard to find",Fairytale [Alternate Take 2][#]
