Band,Lyrics,Song
So,"Oh, look around you
Look down the bar from you
The lonely faces that you see
Are you sure that this is where you want to be

These are your friends
But are they real friends
Do they love you the same as me
Are you sure that this is where you want to be

You seem in such a hurry to live this kind of life
You've caused so many tears and misery

Look around you, take a good look
And tell me what you see
Are you sure that this is where you want to be

Don't let my tears persuade you, I had hoped I wouldn't cry
But lately, teardrops seem a part of me

Oh, look around you, take a good look
At all the lonely used-to-be's
Are you sure that this is where you want to be",Are You Sure
So Many Dynamos,"There will be no search party for us
No black ribbons tied on antennas
No one's going to stop traffic for us
When we're gone, we're gone
You know it's simple as that

The non-believers are shaking in their shoes
Making empty promises and fucking every thing that moves
Several widows are begging for their lives
Like it's 1999 in 1985
Well ha-ha-ha-hallelujah, we will, we will, we will get what we deserve
Hip-hip-hooray, hip-hip-replacement,
We're dancing on the rooftops,
We're hiding in the basements

I guess I always knew I wouldn't die before you
I guess I always knew I wouldn't die before you
I can't believe this is happening to me
I didn't think I'd be the last one standing now
I can't believe this is happening actually
I didn't think I'd be the last one standing now
Oh my God, oh my God, oh my God now
I didn't think I'd be the last one standing now
Oh my God, oh my God, oh my God now
I didn't think I'd be the last one standing now

Make all the non-believers say [Repeat: x4]

Its over, its over, I've had it and I'm done
Everybody get your flashlight
Everybody get your gun
Gone tomorrow, if we still exist
We'll be singing with the frogs
We'll be dancing with the locusts

Oh my God, oh my God, oh my God now
The sky is falling and I hate to say I told you so
Oh my God, oh my God, oh my God now
The world was gone for nothin'
And now we're standing for an encore

There will be no search party for us",Search Party
So Plush,"[Chorus]
It ain't my fault, blame is you
It should have stayed between us two
I like that
So Plush...
Darkchild...
Let's Go... 
It ain't my fault, blame is you
It should have stayed between us two
But you couldn't wait to tell your crew
About our plans and that ain't cool

It ain't my fault, blame is you
It should have stayed between us two
But you couldn't wait to tell your crew
About our plans and that ain't cool

If you could keep everything secretly between just you and me
This could be one of those things that could make you life everything
But you can't seem to do what it takes, you're pushing me furthur away
'Cause you tell your friends what I want to do
Now you have to imagine like they do

(How could you mess up such a real good thing)
Did you think I'd go and play your games
(Did you think you'd go and change you ways)
And that seems so crazy to me
(After everything we could have done)
After every little thing we could have done
(You could've had your chance now you get none)
Now you get none and it ain't my fault

[Chorus]

Now what did you try to prove by talking 'bout what we plan to do
It should have been warm within, by talking to me and not your friends
Now that I said goodbye, tell me do you realise
What we could have been, but'll never be
'Cause you had to run your mouth about me

[Chorus]

Now baby (baby)
Tell me (tell me, yeah)
How does it feel to miss my (miss my)
Loving (loving)
This could have been the perfect (been the, perfect)
Way for (way for)
Me to (me to)
Be with you
I know you can't believe you missed out on this good thing baby

[Chorus: x 3]",It Ain't My Fault
Só Pra Contrariar,"Mira dentro de mí
Te verás sólo a ti
En cada momento
Tu manera de amar
Se apodera de mí
Y de mis sentimientos

Ese amor que me das
Me da vida de más
Yo me entrego entero
Y respiro después porque
Siento que es
Amor verdadero!

Me da miedo que un día tal vez
Ese Amor se desprenda de mí
Pero se que el amor verdadero
Nunca piensa en el fin

Dame tu vida!
Que quiero bendecirme
Con tu bendición!
Siguiendo los latidos de tu corazón
Amor verdadero, no pido mas!

Dame tu cuerpo que sólo en tus abrazos
Hallaré placer no quiero ni pensar
Que te podré perder
Mi niña te quiero cada día mas!
Mas mas

Ese Amor que me das
Me da vida de más
Yo me entrego entero
Y respiro después porque
Siento que es
Amor verdadero!

Me da miedo que un día tal vez
Ese Amor se desprenda de mí
Pero se que el amor verdadero
Nunca piensa en el fin

Dame tu vida!
Que quiero bendecirme
Con tu bendición!
Siguiendo los latidos de tu corazón
Amor verdadero, no pido mas!

Dame tu cuerpo que sólo en tus abrazos
Hallaré placer no quiero ni pensar
Que te podré perder
Mi niña te quiero cada día mas!",Amor Verdadeiro
Só Pra Contrariar,"A galera me disse
Que nunca viu ela tão empolgada
Mas eles querem saber
Qual será minha jogada
Eu sei que esse gol
Não será facil de marcar
Mas pior é a família
Que disse ""beijou, beijou
Tem que casar""

Ás vezes acho que estou
Treinando com o time errado
Bato falta com efeito, cobro escanteio
Corro o campo inteiro
Mas não eu sou convocado

Não importa a marcação cerrada assim
Você dando de durona pra cima de mim
Basta um cheiro no pescoço, bom amasso
E é você quem fica toda arrepiada

O destino me lançou
E fez o craque que eu sou
E me tornou um artilheiro
Com um gol do teu amor",Artilheiro Do Amor
Só Pra Contrariar,"Olha eu 
Não pensava que um dia 
Fosse tão feliz
E você na minha vida
Você é o que eu sempre quis
Você conseguiu
Arrancar dentro de mim
Aquele baixo astral
Me mudou 
Da água pro vinho
Caí na real
Só resta saber 
Se sou assim
Especial
Como você pra mim
Se sou capaz 
De te fazer feliz
Fazer você flutuar 
De paixão
Me colocar de vez 
No teu coração
Serei tua vida,
Tudo o que você
Sempre quis
Esse é o nosso amor
Começo sem fim
Meu Deus, ela é tudo
O que sonhei
Pra mim
Teu beijo é demais
Me faz me entregar
Te amo além do que 
O amor é capaz
De amar",Caí Na Real
Só Pra Contrariar,"Eu me sinto feliz
Por estar contigo
Coração, que bom
Poder te abraçar
Beijar tua boca
Dar carinho
Eu me embriago
Com teu amor
Que é doce e gostoso
Como um velho vinho
Em qualquer lugar
Com você eu vou
Sei que jamais
Estarei sozinho
É meu bem-querer
O brilho do teu sorriso
Paz do meu viver
Amor de paraíso
Meu bem, teu amor
Me faz delirar
Me sinto perdido
De tanto amor
Chego a me achar
Um doido varrido",Doido Varrido
Só Pra Contrariar,"Olhando agora pra você, não imaginaria
Que o passar do tempo fosse um dia
Fazer da menina uma mulher

Desapercebido, não notei que a flor se abria
Flor menina, hoje tão felina
Linda felina, linda que quer

Me dar todo o amor
Que sempre escondeu no peito
Foi surpresa, fiquei tão sem jeito
Eu que não via nem o seu olhar
Que sonhava um dia, quem sabe, me amar
Que sonhava um dia, quem sabe, me amar

Você que se guardou pra mim
Num sentimento
Se fez mulher
Pra que eu te olhasse, enfim
Em um momento qualquer
Me fez despertar
Ver o seu sonho escondido
E agora, então
Te dou meu coração, vou me entregar
Ser dessa paixão",Menina Mulher
Só Pra Contrariar,"Não faz muito tempo
Que você mudou daqui
Bons momentos
Eu me lembro que vivi
Poesia e sedução
Na fogueira da paixão
Parecia ilusão o nosso amor

Nossas tardes de Domingo vão ficar
Nossas noites, os amigos
Encontros num bar
A saudade, um papo antigo yeah yeah
A paz no meu coração
Era bom ficar contigo, desejar
Não sabia que existia solidão

Vem pra esquecer o que passou
Sentir o gosto da paixão
Viver comigo um novo amor
Pra que ficar na solidão?

Não tenha medo de sair
Amor resolve esta questão
Se temos muito o que sentir
Vem de coração
Ah, coração, ah coração!

Nossas tardes de Domingo vão ficar
Nossas noites, os amigos
Encontros num bar
A saudade, um papo antigo yeah yeah
A paz no meu coração
Era bom ficar contigo, desejar
Não sabia que existia solidão

Vem pra esquecer o que passou 
Sentir o gosto da paixão (da paixão)
Viver comigo um novo amor
Pra que ficar na solidão?

Não tenha medo de sair
Amor resolve esta questão
Se temos muito o que sentir
Vem de coração

Vem pra esquecer o que passou
Sentir o gosto da paixão (da paixão)
Viver comigo um novo amor
Pra que ficar na solidão?

Não tenha medo de sair
Amor resolve esta questão
Se temos muito o que sentir
Vem de coração

Vem pra esquecer o que passou
Sentir o gosto da paixão 
Viver comigo um novo amor
Pra que ficar na solidão?",Nosso Amor
Só Pra Contrariar,"Pura verdade
Pode levar fé
Meu bem em mim
Minha vida eu guardei
Pra você com a doçura
De um grande amor
Pura verdade
O que falo é de coração
É razão do meu viver
E no frio meu cobertor
Vem! que eu preciso
Do teu calor
Me faz mais contente
Alimenta meu desejo
Minha vida se apressa
Vem logo ficar comigo
Crer, meu bem
Em tudo que eu lhe digo
Leva fé em mim
Eu encontrei minha paz
É tão bom pra mim
O bem que você me faz
Amor! amor! amor!
Minca é demais",Pura Verdade
