Band,Lyrics,Song
Los Auténticos Decadentes,"Yo se que te encandilaba que yo fuera 
Tu amante amante adicto
Yo se que tu habías soñado 
Ser la heroína de esta película
Y yo necesitaba una mamá
Nunca supe defenderme solo
Reina millonaria y aburrida
Te gusta ser juguete de tu historia pervertida
Reina millonaria y aburrida
Te gusta ser juguete de tu historia
Dame plata, me llevo el auto
Toma un whisky, toma un valium
Esperame en la piscina que vuelvo con el papel
Si mi amor amor amor amor amor amor dorado
Amor amor amor amor amor amor dorado

El amor puede ser un negocio honrado, amor dorado

Dame plata, me llevo el auto
Toma un whisky, toma un valium
Esperame en la piscina que vuelvo con el papel
Si mi amor amor amor amor amor amor dorado
Amor amor amor amor amor amor dorado

El amor puede ser un negocio honrado, amor dorado",Amor Dorado
Los Auténticos Decadentes,"Hace más de tres horas vas bailando 
Y no la podés ganar
Ya le dijiste te amo y te comprendo
Ya no sabes que hablar
Por esas piernas y ese escote 
Y no la podés tocar

Ay, caliente baila

Hace más de tres horas vas bailando 
Y no la podés ganar
Ya le dijiste te amo y te comprendo
Ya no sabes que hablar
Por esas piernas y ese escote 
Y no la podés tocar

Ay, caliente baila",Caliente Baila
Los Auténticos Decadentes,"Miro al cielo y las estrellas me transportan
A esas noches de lujuria sin control
Que vivimos como dioses del olimpo
Abrazados en el fuego del amor
Nuestros cuerpos retorcidos sin sentido
Saboreando el terciopelo de la piel
Y el viento de tu aliento era un silencio
Y tu herida humedecida como miel
Y la poesía perdió sentido
Cuando me hablaste al oído
Cierro los ojos y tu aliento

Me perfuma, me perfuma
Abro los brazos y tu cuerpo
Se acurruca, se acurruca
Como apolo y afrodita enamorados
Encendiendo los volcanes del placer
Inocentes creadores de universos
Inmortales sin mañana y sin ayer
Y hasta la virgen perdió el vestido
Cuando me hablaste al oído
Cierro los ojos y tu aliento
Me perfuma, me perfuma
Yo a vos te sigo a cualquier parte
Desde venus a la luna",Me Perfuma
Los Auténticos Decadentes,"Paseando por temperley
Volví a ver a mi muchacha
Tenía oro en su piel
No lo podía creer
De cerca yo la seguía 
Cuando ella entraba en la discotheque
Sentía que sus caderas
No las podía ya contener
Bailaba y yo la miraba 
Desde la barra con timidez
Cambiaba ya de pareja 
Por quinta vez
Por qué no me animo 

Con vos a bailar
Reina misteriosa 
Dame un tema más
Bailando contigo 
Estaré hasta el final
Reina misteriosa 
Bailas al compás
Pasaste cerca de mí 
Se te escapó una sonrisa
Tu boca dijo que sí 
No me podía resistir
Si hubieran visto su cara 
Cuando de pronto yo la besé

Seguro que en ese instante 
Me empezarían a comprender
Moviéndose seductora 
Y con la mirada fija hacia mí
Me acerque bien al oido 
Y le dije así
Por qué no me animo 
Con vos a bailar
Reina misteriosa 
Dame un tema más
Bailando contigo 
Estaré hasta el final
Reina misteriosa 
Bailas al compás",Paseando Por Temperley
Los Auténticos Decadentes,"Me traté de alejar del camino del mal
navegando en la tormenta de la angustia espiritual
Pero nunca pude abandonar 
la pizza con faina
Intenté comprender tu postura de mujer
controlando mi machismo para no meter el pie
Pero cuando converso con vos 
solo pienso en comer
Porque yo, sere un grasa toda mi vida!
Soy un diamante falso
medio desaliñado
Soy un galán de barrio
soy un romántico
Pero yo, te amaré con toda mi vida!
Tengo que ser sincero
no tengo nada, pero 
Juntate un dinero 

y nos ponemo' un almacén
Me traté de alejar del camino del mal
navegando en la tormenta de la angustia espiritual
Pero nunca pude abandonar 
la pizza con faina
Intenté comprender tu postura de mujer
controlando mi machismo para no meter el pie
Pero cuando converso con vos 
solo pienso en comer
Porque yo, sere un grasa toda mi vida!
Soy un diamante falso
medio desaliñado
Soy un galán de barrio
soy un romántico
Pero yo, te amaré con toda mi vida!
Tengo que ser sincero
no tengo nada, pero 
Traéte a tus hermanas 
y nos ponemo' un cabaret",La  Pizza con Faina
Los Auténticos Decadentes,"La noche está en silencio como el piano
Las luces como lágrimas de sal
Me duele el corazón y la sonrisa
Me duele el pecho de tanto fumar
Ya sé que vos andás con ganas de irte
Y que es muy tarde para conversar
Que ya te he enloquecido con mis penas
Y que mañana vas a trabajar

Pero, quedáte por favor un rato más
Contáme por lo menos algún chiste
No me dejes rodeado de fantasmas
Que esta noche tengo el vino triste
La soledad es mala para el hombre
Y es mala también para la mujer
Se llena la cabeza de pavadas
Y uno las termina por creer

Entre las nubes de mi entendimiento
No veo pero alcanzo a comprender
Que sobrevivo por tu compañía
Y sin tu compañía no lo sé
Por eso quedáte por favor un rato más
Contáme por lo menos otro chiste
No me dejes rodeado de fantasmas
Que esta noche tengo el vino triste",El  Vino Triste
Los Auténticos Decadentes,"Ella toma champagne 
En un vasito de plástico 
Y fuma como un murciélago
En verano se pone 
Sandalias hawaianas 
Toma mate en el cordón de la vereda
Y el fin de semana la pasamos encerrados 
En la cama mirando televisión
Prendemos el turbo
Bajamos laspersianas
Y miramos ""el crucero del amor""

Ella es auténtica, auténtica
No tengas miedo, no te va a traicionar
Ella es auténtica, auténtica
Vos sos un grasa, ella te quiere igual
Estoy casi seguro
La traicionaste mil veces
Y sin embargo te perdona y te comprende

Te das cuenta que siempre 
Vas a mirar a otras chicas 
Pero eso no significa nada, nada
Ella es auténtica, auténtica
No tengas miedo, no te va a traicionar
Ella es auténtica, auténtica
Vos sos un grasa, ella te quiere igual",Autentica [*]
Los Auténticos Decadentes,"En una noche de farra 
Recostado en una barra
A un viejito calavera conocí
Que sonriendo me decía
Que era su filosofía
Que en la vida te tenes que divertir 
Había estado en las carreras 
Y ganado en la tercera
Y esta noche el iba a festejar
A una gata con dulzura 
La tomo por la cintura
Y bailando se puso a cantar
La bebida, el juego y las mujeres 
Te llevaran al infierno
Y los diablos se asombraran 

De verte llegar contento
El dinero que traía 
Lo tiraba para arriba
Se gasto todo en el cabaret
Saludo a todas las chicas
Hasta luego señoritas 
Y se fue cantando esta canción
La bebida, el juego y las mujeres 
Te llevaran al infierno
Y los diablos se asombraran 
De verte llegar contento
La bebida, el juego y las mujeres 
Te llevaran al infierno
Y los diablos se asombraran 
De verte llegar contento","La Bebida, El Juego y las Mujeres"
Los Auténticos Decadentes,"Es la máxima expresión 
En la t.v. y en las revistas
Los hay pa' todos los gustos 
Y se te nubla la vista
Los infartos aumentaron 
Año a año por este asunto
Yo salgo con lente' negro
Para no morir de un susto

Entregá el marrón, entregá el marrón
Entregá el marrón, entregálo de una vez
Entregá el marrón, entregá el marrón
Entregá el marrón, entregálo de una vez

Yo quisiera saber 
Hasta cuando, hasta cuando
Con esta nueva moda 
Nos seguirán torturando
Mi cabeza no da mas
No nos sigan provocando
Ya que tienen todo eso 
Y no me alcanza con mirarlo

Entregá el marrón, entregá el marrón
Entregá el marrón, entregálo de una vez
Entregá el marrón, entregá el marrón
Entregá el marrón, entregálo de una vez",Entrega el Marron
Los Auténticos Decadentes,"Te vi llegar del brazo de un amigo
Cuando entraste al bar y te caíste al piso
Me tiraste el pingüino, me tiraste el sifón
Estallaron los vidrios de mi corazón
Te vi bailar, brillando con tu ausencia
Sin sentir piedad chocando con las mesas
Te burlaste de todos, te reíste de mí
Tus amigos escaparon de vos
y a mí me volvió loco tu forma de ser
A mí me vuelve loco tu forma de ser
Tu egoísmo y tu soledad
Son estrellas en la noche de la mediocridad
Me vuelve loco tu forma de ser
A mi me volvió loco tu forma de ser
Tu egoísmo y tu soledad
Son joyas en el barro de la mediocridad
Viniste a mí, tomaste de mi copa
Me sonreíste así, nadando en tu demencia
No sabía que hacer, te traté de besar
Me pegaste un sopapo y te pusiste a llorar
Me vuelve loco tu forma de ser
A mí me volvió loco tu forma de ser
Tu egoísmo y tu soledad
Son estrellas en la noche de la mediocridad
Me vuelve loco tu forma de ser
A mi me volvió loco tu forma de ser
Tu egoísmo y tu soledad
Son joyas en el barro de la mediocridad",Loco (Tu Forma de Ser)
