Band,Lyrics,Song
John Rich,"I'm a son of a preacher man
Everybody calls him Brother Jim
Seem like I spend my life
Trying to live up to him

Week he taught me wrong from right
But Lord knows I still sin
Hey I'm the son of a preacher man

Daddy said that the narrow road
Was the only road to take
But now I make my living on a tour bus
Rolling down interstates

All-nighters with cheaters and liars
Can sometimes test your faith
I'm still the son of a preacher man

Well the good books say that Jesus ran with a party crowd
So I believe and pray them Pearly Gates are still where I'm bound
And I don't know if the life I chose make my daddy proud
Of who I am
I'm just the son of a preacher man

Most Sunday mornings
I spend getting over Saturday nights
While he's down there preaching in the pulpit
Singing, ""I Saw The Light.""

And sometimes it's hard
To look my mirror in the eye
Knowing I'm the son of a preacher man

Well the good books say that Jesus ran with a party crowd
So I believe and pray them Pearly Gates are still where I'm bound
And I don't know if the life I chose make my daddy proud
Of who I am
I'm just the son of a preacher man

I'm just the son, I'm just the son
Hey I'm the son
Of a preacher man",Preacher Man
John Rich,"My daddy taught me in this country everyone's the same.
You work hard for your dollar and you never pass the blame,
When it don't go your way.
Now I see all these big shots whining on my evening news,
About how they're losing billions and it's up to me and you
To come running to the rescue.

Well pardon me if I don't shed a tear.
Their selling make believe and we don't buy that here.

Because in the real world they're shuttin' Detroit down,
While the boss man takes his bonus paid jets on out of town.
DC's bailing out them bankers as the farmers auction ground.
Yeah while they're living up on Wall Street in that New York City town,
Here in the real world they're shuttin' Detroit down.
Here in the real world they're shuttin' Detroit down.

Well that old man's been working in that plant most all his life,
Now his pension plan's been cut in half and he can't afford to die
And it's a crying shame, cus he ain't the one to Blame.
When I looked down to see his calloused hands,
Well let me tell you friend it gets me fightin' mad.

Cause in the real world they're shuttin' Detroit down,
While the boss man takes his bonus paid jets on out of town.
DC's bailing out them bankers as the farmers auction ground.
Yeah while they're living up on Wall Street in that New York City town,
Here in the real world they're shuttin' Detroit down.

Yeah while they're living up on Wall Street in that New York City town,
Here in the real world they're shuttin' Detroit down.
Here in the real world they're shuttin' Detroit down,
In the real world they're shuttin' Detroit down.
They're shuttin' Detroit down.",Shuttin' Detroit Down
John Rich,"He's got a sunburn on his left arms
From hangin' out a Peterbbilt window
Got a wife and three kids on the farm
Drivin' as fast as he can go, yeah

Minneapolis in his rear view
He's a dead headin' to tulsa
Got the hammer down on 82
With every mile marker getting closer
I said

[Chorus]
Hey he's a trucker man
Tryin' to get home just as fast as he can
Those red-eye runs are taking there torl
His eighteen-wheeler is a rollin' back home

Starin' a hole through the windshield
He's got nineteen on the CB
Well they call him the Bandit
'Cause he only brakes for the Smokies
I said

Hey he's a trucker man
Tryin' to get home just as fast as he can
Those red-eye runs are taking there torl
His eighteen-wheeler is a rollin' back home

He's got a Smith and Wesson in he glove box
And Mother Mary on the dashboard
He's a red-blooded blue-collar man
American right to the core

[Chorus: x2]

Well he's rollin' back home",Trucker Man
John Rich,"All you girls, readin' them rag magazines
Tryin' to figure out the male species
How to bring a boy down to his knees

Hey now girls, don't be believin' everythin' you read
It ain't as hard as they're makin' it seem
'Cause it don't matter if you're skinny or got meat on your bones
If you want to turn a country boy on

You got to jump up in his four wheel drive
Put them Wrangler jeans on and cut them off thigh high
Crank the Hank, find a football game and chug a beer ice cold
If you want to turn a country boy on

I don't know what's turnin' them city boys' heads
Probably high heels, short skirts and fishin' nets
All the ladies if you want to snag a down home man
I'll tell just how you can

You got to jump up in his four wheel drive
Put them Wrangler jeans on and cut them off thigh high
Crank the Hank, find a football game and chug a beer ice cold
If you want to turn a country boy on

First you got to jump up in his four wheel drive
Put them Wrangler jeans on and cut them off thigh high
Crank the Hank, find a football game, chug a beer ice cold

Hey, you got to jump up in his four wheel drive
Put them Wrangler jeans on and cut them off thigh high
Crank the Hank, find a football game and chug a beer ice cold
Hey, if you want to turn a country boy on
Turn a country boy on, turn a country boy on

You got to jump in his four wheel drive
You know what to do next
Put them Wrangler jeans on and cut them off thigh high
",Turn a Country Boy On
John Rich,"Mama said, ""Stay away from the train yard children
Don't be playin' on in the tracks
Those old big devils can sneak up on ya
And run you down just like that"", hey, hey

Well, little brother Jonah didn't heed her warnin'
Tried to chase a fast one down
I can still hear the words my mama was cryin'
As we laid him in the ground, yeah, yeah, hey, yeah

She said, ""Why does somebody always have to die?
Before people listen and open up their eyes
There ain't no need for hurtin' or the bloody tears we cry
So why does somebody always have to die?""

Mr. White collar in an uptown high rise
Finishin' a twelve hour day
A double tall glass of tequila sunrise
Takes a little stress away, hey, yeah, hey, yeah

Well, he came around the corner doing 87
Swerving all over the place
He sent a five year old straight to Heaven
And never even touched his brakes, hey, yeah, hey, yeah

Why does somebody always have to die?
Before people listen and open up their eyes
There ain't no need for hurtin' or the bloody tears we cry
So why does somebody always have to die?

There once was a carpenter living in Nazareth
Said He was the Son of God
Said He came here to free the captive
And bring faith to the lost, yeah, yeah, hey, yeah

Well, He tried to tell him all about life eternal
But they just wouldn't believe
And He said, ""Father, won't you please forgive them?""
As they nailed Him to the tree, hey, yeah, hey, yeah

Why does somebody always have to die?
Before people listen and open up their eyes
There ain't no need for hurtin' or the bloody tears we cry
So why does somebody, yeah why does somebody always have to die?
Always have to die

Mama said, ""Stay away from the train yard children
Don't be playin' on in the tracks
Those old big devils can sneak up on ya
And run you down just like that""",Why Does Somebody Always Have to Die
John Rich,"There’s a little girl
And she’s in for the fight of her life
Only six years old
Facing down the future, no fear in her eyes
Her mamma and daddy are praying down on their knees
For a miracle in Memphis
Lord won’t you help them please

For the kids, we’d trade all our tomorrows
And for the kids, we’d give our heart and souls
‘Cause they’re the heroes of our lives
Fighting to survive
So give all you can give
For the kids

And there’s a little boy
And he’s sittin’ in his daddy’s lap
He smiles and laughs
And covers his head in a St. Jude ballcap
It’s been a long battle but he’s gonna beat the odds
He’s gonna make it outta there ‘cause people care
And by the grace of God

For the kids, we’d trade all our tomorrows
And for the kids, we’d give our heart and souls
‘Cause they’re the heroes of our lives
Fighting to survive
So give all you can give
For the kids

And I sing for the ones
Whether far or near
We’ve got to lift
So we can give that all the world may hear
Music in their ears

For the kids, we’d trade all our tomorrows
And for the kids, we’d give our heart and souls
‘Cause they’re the heroes of our lives
Fighting to survive
So give all you can give
You gotta give all you can give
For the kids
Yeah, for the kids",For the Kids
John Rich,"What do you do when you're scared inside?
When all of your feelings just seem to collide
Emotions just seem to let go
All of your tears always follow
All of these things that you're feeling deep down
Then you realize that you're calling out loud

I love Thee, rescue me
Shine Your light, lead me home
Lord, all I need is Your love
I love Thee, rescue me
Shine Your light, lead me home
Lord, all I need is Your love
Rescue me

What do you do when the path leads nowhere?
When you need someone to be there
Now you're afraid of what's gonna come
And now there's nowhere to run
All of these things that you're feeling deep down
Then you realize that you're calling out loud

I love Thee, rescue me
Shine Your light, lead me home
Lord, all I need is Your love
I love Thee, rescue me
Shine Your light, lead me home
Lord, all I need is Your love
Rescue me

Oh it's love's sweet salvation
With Christ the Blessed Lamb
We can get through anything
As long as it's You and me

I love Thee, rescue me
Shine Your light, lead me home
Lord, all I need is Your love
I love Thee, rescue me
Shine Your light, lead me home
Lord, all I need is Your love
Rescue me",Rescue Me
John Rich,"She remembers when she first got her wings
And how she opened up the day she learned to sing
And then the colors came, erased the black and white
And her whole world changed, oh she realized

She's a butterfly, pretty as the crimson sky
Nothing's ever gonna bring her down
And everywhere she goes
Everybody knows, she's so glad to be alive
She's a butterfly

Like the purest light in a darkened world
So much hope inside such a lovely girl
You should see her fly, it's almost magical
It makes you wanna cry, she's so beautiful

She's a butterfly, pretty as the crimson sky
Nothing's ever gonna bring her down
And everywhere she goes
Everybody knows, she's so glad to be alive
She's a butterfly

God bless the butterfly,
Give her the strength to fly
Never let her wings touch the ground
God bless the butterfly,
Give her the strength to fly
Never let her wings touch the ground

She's a butterfly, pretty as the crimson sky
Nothing's ever gonna bring her down
And everywhere she goes
Everybody knows, she's so glad to be alive
She's a butterfly
She's a butterfly
She's a butterfly

God bless the butterfly,
Give her the strength to fly
Never let her wings touch the ground
God bless the butterfly,
Give her the strength to fly
Never let her wings touch the ground

God bless the butterfly,
Give her the strength to fly
Never let her wings touch the ground
God bless the butterfly,
Give her the strength to fly
Never let her wings touch the ground",She's a Butterfly
John Rich,"Little boys and girls, livin' lost in the world
I guess their mommas and their papas just forgot how to love them
Sad people everywhere, thinkin' nobody cares
How we ever gonna reach, each and every one of them

Oh the complicated nature in the way this world revolves
Can trick us into thinkin' we've got problems we can't solve
We gotta get back to the basics, break it down to black and white
Take a little time to rewind and simplify

Open up your heart, just one little spark
Can ignite that fire that'll guide us to Heaven
Right here, right now, everybody sing loud
One by one, we can help them together

Oh the complicated nature in the way this world revolves
Can trick us into thinkin' we've got problems we can't solve
We gotta get back to the basics, break it down to black and white
Take a little time to rewind and simplify

Oh the complicated nature in the way this world revolves
Can trick us into thinkin' we've got problems we can't solve
We gotta get back to the basics, break it down to black and white
Take a little time to rewind and simplify
Take a little time, take a little time
To simplify",Simplify
John Rich,"If it weren't for kids have you ever thought
There wouldn't be no Santa Clause
Look what the store just brought
Thank God for kids

We'd all live in a quiet house
Without Big Bird or a Mickey Mouse
And Kool-aid on the couch
Thank God for kids

Thank God for kids there's magic for a while
A special kind of sunshine in a smile
Did you ever stop to think, or wonder why?
The dearest thing to Heaven is a child

A 'Daddy how does this thing fly?'
A hundred other where's and why's
I really don't know but I try
Thank God for kids

When I look down in those trustin' eyes
That look to me, I realize
It's love that I can't buy
Thank God for kids

Thank God for kids there's magic for a while
A special kind of sunshine in a smile
Did you ever stop to think, or wonder why?
The dearest thing to Heaven is a child

When you get down on your knees tonight
To thank the Lord for his guiding light
And pray they turn out right
Thank God for kids
Hmmm, thank God for kids",Thank God for Kids
