Band,Lyrics,Song
Dave Barker,"Outside my window
A robin builds a nest
At last, winter's gone away to rest.
Once again the leaves have returned to the trees.
I can just feel that soft summer breeze.
There's magic in the air
Winter's disappeared
It's summer
Children will be playing in the park
Days will be longer till dark 
Nights will be cool
With star-filled sky
A perfect setting for a girl and a guy
There's magic in the air
Everywhere, in the summer
Don't you know it's summer time
And the livin' is easy, so easy
Everybody sing summer time
Now that summer's here
There'll be millions of things to do
Vacation near a farm
Whatever pleases you
Summer is the happiest season of them all
So everybody get together 
And have yourself a ball
There's magic in the air
Everywhere in the summer
There's magic in the air
Everywhere in the summer

It's summer time
It's summer",It's Summer
Dave Barker,"Each day through my window I watch her as she passes by
I say to myself you're such a lucky guy,
To have a girl like her is truly a dream come true
out of all the fellows in the world she belongs to me.
But it was Just my imagination,
once again runnin' away with me.
It was just my imagination runnin' away with me. Oo
 
Soon we'll be married and raise a family (Oh yeah)
A cozy little home out in the country with two children maybe three.
I tell you I can visualize it all 
this couldn't be a dream for too real it all seems;
But it was Just my imagination once again runnin' way with me.
Tell you it was just my imagination runnin' away with me.
 
Ev'ry night on my knees I pray Dear Lord, Hear my plea;
Don't ever let another take her love from me or I would surely die.
Her love is heavenly, when her arms enfold me,
I hear a tender rhapsody; but in reality she doesn't even know me.
 
Just my imagination once again runnin' way with me.
Tell you it was just my imagination runnin' away with me.
no, no, no, no, no, no, no, can't forget her
Just my imagination once again runnin' way with me.
Tell you it was just my imagination runnin' away with me.",Just My Imagination (Running Away With Me)
Dave Barnes,"When you say you love me
It's something I can feel
Your words like fire 
Melt my heart of steel
Only you do this to me
So let's take two and turn us into three

'Cause I can't grow tired of your love
'Cause I can't grow tired of your love

Tell me baby
What I can do
To take the love you give 
And give it back to you
Break it down, let me know
Point your finger and baby, I will go

'Cause I can't grow tired of your love
'Cause I can't grow tired of your love
'Cause I can't grow tired of your love
'Cause I can't grow tired of your love

The sun will go down
The tides will change
It seems that nothing stays the same
But you and me baby
We're breaking rules
We're leaving lonely to the fools

'Cause I can't grow tired of your love
'Cause I can't grow tired of your love
'Cause I can't grow tired of your love
'Cause I can't grow tired of your love
'Cause I can't grow tired of your love
'Cause I can't grow tired of your love",Can't Grow Tired of Your Love
Dave Barnes,"You don't have to tell me, girl, I know it –
And hallelujah is coming out my mouth – 
Cause you're my girl and girl I don't deserve you – 
But deserving love is not what you're about – 
I'm gonna tell the whole wide world about you – 
Tell them what you really mean to me – 

chorus – 
I'm crazy bout ya, baby, and I just can't help it – 
Some might call it selfish – 
I need you by my side – 
I'm crazy about you baby, and there's no denying – 
No use even trying – 
I need you by my side – 
I need you by my side –

all the girls in the papers and the movies – 
And the covers of the dirty magazines –They got nothing on your beauty, pretty baby – 
Cause you're everything they wish they could be – 
I'm gonna tell the whole wide world about you – 
Tell them what you really mean to me – 

chorus - 
I'm crazy bout ya, baby, and I just can't help it – 
Some might call it selfish – 
I need you to myself – 
I'm crazy about you baby, and there's no denying – 
No use even trying – 
I need you by my side
I need you by my side

You know I'm crazy-
About you baby-
There's no denying-
Need you by my side-
You know I'm crazy-
Bout you baby-
Call me selfish-
But I need, but I need you by my side-

I'm crazy about you baby, and there's no denying – 
No use even trying – 
I need you by my side
I need you by my side",Crazyboutya
Dave Barnes,"I said don't you ever leave me lonely baby
You didn't know what to say
Now you got me worried 'bout the future baby
Doubt I see upon your face

Sometimes, yeah we move just like a freight train
And sometimes we don't even move
Somehow we're stuck here in this circle
Where you wait on me
I wait on you

Well love ain't got to be something complicated
It can be as easy as it seems
So tell me if we're hot or cold baby
Just save me from the in-between

Monday, we're smiling and we're laughing
Tuesday, won't return my calls
Wednesday, I'm tearin' up your pictures baby
Thursday night we're havin' a ball 

Love ain't got to be something complicated
It can be as easy as it seems
So tell me if we're hot or cold baby
Just save me from the in-between

Give me proof we're going forward
And you know I won't ignore it 
I just need to know what's goin on.
If you like this indecision
Well I hate to cause division, but I'm gone
Baby I'm gone

Love ain't got to be something complicated
It can be as easy as it seems
So tell me if we're hot or cold baby
Just save me from the in

Love ain't got to be something complicated
It can be as easy as it seems
So tell me if we're hot or cold baby
Just save me from the in-between",The Inbetween
Dave Barnes,"She drives down on Sunset
With the windows down 
Just so she can let it in
She knows he's far-gone now
But there still are pieces
Pieces there still left of him

He uses love like a bullet from a gun
She's careful like a surgeon
Everywhere he goes they all know to run
But she can't help but love him
Love him

There is a picture sitting by her bed
Her reflection in his face
She has been meaning, meaning to move it
But it's always been his place

He uses love like a bullet from a gun
She's careful like a surgeon
Everywhere he goes they all know to run
But she can't help but love him
Love him

City of angels, everyone is sleeping
4 am and she's awake
She is moving, moving that picture
Someone will fill that space

Someone will fill that space",The L.A. Song
Dave Barnes,"There's nothing fancy bout the way I love you,
There's nothing you could not find, in any other man. 
There's nothing fancy bout the way I love you, 
But I love you as hard as I can. 

There's no good reason for the way you love me, 
But you're my walking dream come true. 
There's no good reason for the way you love me,
But I thank God that you do.

I don't know the perfect conversation,
I don't know the way to turn a head,
I don't know the perfect way to prove my love,
But I know I'll love you till I'm dead.

There's nothing fancy bout the way I love you,
It's as simple as the stars in the sky, and the blue in the sea.
There's nothing fancy bout the way I love you,
But it sure is fancy how you love me.

But it sure is fancy how you love me.",Nothing Fancy
Dave Barnes,"On a night like this
I could fall in love
I could fall in love with you

In this dark so dense
We talk so soft
The way young lovers do

The days last sight
Turns to cool nights breeze
And this love hangs thick like these willow leaves
I've hid myself away from this
But your silhouette is the Judas kiss

On a night like this
I could fall in love
I could fall in love with you",On a Night Like This
Dave Barnes,"Mama's alone where the sirens call
They're filling up her mind like they fill the hall
Mama can't fight what she don't know
Baby looks fine while the cancer grows

Talking about the prayers of the saints
They can do what most men can't
God bends his ears just to hear what they say
Talking about the way they move 
Makes them do the things that they do
Somewhere a saint is praying for you

Papa's alone while the sun sets red
Papa stands fine, baby lays in bed
Papa blames this on what he don't know
Baby looks fine while the cancer grows

Talking bout the prayers of the saints
They can do what most men can't
God bends his ears just to hear what they say
Talking about the way they move
Makes them do the things they do
Somewhere a saint is praying for you
Somewhere a saint is praying for you",Prayers of the Saints
Dave Barnes,"Let's just take our time
There's nothing else to do
What better way to spend the night
Than wasted here with you
The moon has won the war
The daylight waits to win
Stay here by my side we'll watch 
The struggles start again

I need you now and forever
So stay right here with me
Don't ever leave
Love was kept from me like a secret
And I swore that I was trhough
Until you, until you

The city settled down
I watch you as you sleep
There's a silent celebration for
Every breath you breathe
Now this all makes sense
You ask company
I left all I knew with the better part of me 

I need you now and forever
So stay right here with me
Don't ever leave
Love was kept from me like a secret
And I swore that I was trhough
Until you, until you

The time it took to find you
I will wait again 
The feelings that I feel 
When you lie yeah yeah yeah

I need you now and forever
So stay right here with me
Don't ever leave
Love was kept from me like a secret
And I swore that I was trhough
Until you, until you

Until you until you until you",Until You
