Band,Lyrics,Song
Max Pezzali,"Musica che spacca in due stomaco e cervello
fuori ha smesso o piove ancora io non ho l'ombrello
e tu balli balli balli ballano le gambe
infilate in un collant o in un autoreggente
quel vestito nero che ti avvolge stretto
tanto tanto stretto che si vede quasi tutto
il condizionatore ti respira vicino
ed il freddo fa apparire qualche cosa sul tuo seno
Lasciati toccare fa sentire cosa c'è
Lasciati slacciare sei una libidine
Lasciati toccare fa sentire cosa c'è
Lasciati toccare sei una libidine
Luci stroboscopiche ti vedo non ti vedo
curve che si muovono mi siedo se no cado
le tue unghie rosse cercano il pacchetto
dentro nella borsa tra la cipria ed il rossetto
poi ne sfili una l'accendi piano piano
chiudi gli occhi un attimo avvolta da quel fumo
tutti qui ti osservano ma non vedi nessuno
guardi un po' la gonna e poi l'accarezzi con la mano
Lasciati toccare fa sentire cosa c'è
Lasciati slacciare sei una libidine
Lasciati toccare fa sentire cosa c'è
Lasciati toccare sei una libidine",Lasciati Toccare [2012]
Max Pezzali,"Quando torni a casa alle sei
Come una ninja fai le scale
Entri con passo felpato ma poi
Accende la luce e lei ti assale
S'inkazza, s'inkazza
S'inkazza, s'inkazza
S'inkazza, s'inkazza
S'inkazza, s'inkazza

Questa casa non è un albergo
Per fare quello che vuoi
Non ne possiamo più io ti avverto
Dei porci comodi tuoi

Quando ti fai troppe docce
Quando proprio non ne fai
Quando lasci le mutande in giro
Quando il lesso non lo vuoi
S'inkazza, s'inkazza
S'inkazza, s'inkazza
S'inkazza, s'inkazza
S'inkazza, s'inkazza

Questa casa non è un albergo
Lo dice anche papà
Tu te ne freghi non hai rispetto
E neanche la dignità

Quando ti alzi a mezzogiorno
Quando a casa non sei mai
Quando invece ci stai sempre
Devo pulire te ne vai
S'inkazza, s'inkazza
S'inkazza, s'inkazza
S'inkazza, s'inkazza
S'inkazza, s'inkazza

Questa casa non è un albergo
Per fare quello che vuoi
Non ne possiamo più io ti avverto
Dei porci comodi tuoi
Questa casa non è un albergo
Lo dice anche papà
Tu te ne freghi non hai rispetto
E neanche la dignità
S'inkazza 
S'inkazza 
S'inkazza 
S'inkazza",S'inkazza [2012]
Max Pezzali,"Tu ti vesti da fotomodella
di quelle di Vogue tu ti credi più bella
passi le ore allo specchio nel bagno
trucco indelebile il tuo grande sogno
credi di essere intelligente
anche se parli da vera demente
perché impegnandoti al massimo riesci
a dire se toro sta bene coi pesci
cammini cammini cammini mini
facevi prima ad uscire in bikini
si vede tutto di tutto di più
e tu che tiri la gonna più su
però tu vuoi fare la donna all'antica
quella che ti fa vedere la ""house""
ma poi si tira indietro non voglio
prima do un occhio al tuo portafoglio
te la tiri
te la tiri
te la tiri
te la tiri
Con quel profumo pesante da Dio
che metti su a litri lo proverò anch'io
per farti vedere che cosa si sente
che fa quasi male
che impesta l'ambiente
quando ti passa vicino una donna
con che disprezzo le guardi la gonna
oddio che gambe che trucco è dipinta
e poi che seno io porto la quinta
in un mondo di cessi sei l'unica bella
ti credi grande una diva una stella
quando ci guardi dall'alto dei tacchi
lo sai che sappiamo che tu tiri pacchi
perché in effetti nessuno ti caga
sei troppo tesa fai troppo la figa
anche se poi veramente lo ammetto
quando tu provochi sai fare effetto
te la tiri
te la tiri
te la tiri
te la tiri
Quando vuoi fare la fuori di testa
fingi di bere comincia la festa
ridi da oca sculetti di brutto
e tutti che pensano adesso mi butto
ma il due di picche è sempre in agguato
e tu scendi in pista col passo felpato
balli in un modo che non c'entra niente
perché vuoi soltanto arrapare la gente
tu punti solo quei tipi importanti
soldi pochissimi debiti tanti
solo che sanno colpire nel segno
e tu che ci caschi nel loro disegno
passano a prenderti con l'ammiraglia
cenetta con aragosta e tenaglia
quando alla fine li hai conosciuti
ti portano a letto e poi tanti saluti
te la tiri
te la tiri
te la tiri
te la tiri",Te la Tiri [2012]
Max Pezzali,"Figlio mio questa storia è una storia di gente come noi
Che si alzava ogni mattina senza lamentarsi mai
Persone semplici che lavoravano duro solamente per
Un futuro per I figli e un pò di serenità per se
E figlio mio questa storia è la storia di quello che è successo poi
Della corsa all'oro
Che però l'oro nessuno ha visto mai
Da quando sono arrivati in città avventurieri e businessmen
Che si son presi tutto quanto anche le briciole

Questa città una volta era un posto bellissimo
Pieno di ragazze profumate che ballavano
Fino all'alba e regalavano gioia di vivere
E voglia di sorridere
Però sai che I cowboy non mollano
Se gli spari poi si rialzano
Il destino può rallentarli però
I cowboy non mollano

Figlio mio questa storia è la storia di questi tempi bui
Di balordi che vengono giù in città a cercare guai
E whiskey e donne facili e risse nei salono e slot machine
Fino all'ultimo centesimo a bruciarsi il venerdì

E figlio mio questa storia è una storia di uomini del west
Di ciarlatani e imbonitori in giro a vendere
Pozioni miracolose che curano ogni disturbo e malattia
Dalla caduta dei capelli al crollo dell'economia
Questa città sarà ancora un posto bellissimo
Pieno di ragazze profumate che ballano
Fino all'alba regalando gioia di vivere
Le guarderai sorridere
Perché sai che I cowboy non mollano
Se gli spari poi si rialzano
Il destino può rallentarli però
I cowboy non mollano
Figlio mio questa storia è la storia
delle storie a cui non crederai
Quando te le racconteranno come han fatto con noi
Farai un cenno con la testa come per dirgli che ci stai
Ma poi monterai in sella come fa un vero cowboy

Perché sai che I cowboy non mollano
Se gli spari poi si rialzano
Il destino può rallentarli però
I cowboy non mollano
Perché sai che I cowboy non mollano
Quando cadono si rialzano
Il destino può fargli male però
I cowboy non mollano",I cowboy non mollano
Max Pezzali,"Ti ho incontrata ma tu non mi hai visto
Eri in macchina è stato un attimo
Ma il mio cuore si è come bloccato
O era fermo prima e, ha ripreso a battere
Tante volte io l’ho immaginato
Rivedere te che effetto mi farà
Però adesso che è capitato
Non importa più se sia, stata colpa tua o mia

Eravamo quel che tutti sognano quell’amore
Che i cantanti cantano
Tanto forte, potente, immenso che
Sembra esagerato e impossibile
Con il petto che sembra esplodere
Che non serve altro in più per vivere
Che potrebbe scomparire l’Universo
Tranne noi, tranne noi

I ricordi che sembrano lame
Fanno male ma Forse li cerco
Io per rivivere per ricordare
Ogni istante accanto a te
Una vita accanto a te
E il cervello sa che è complicato
Ciò che è rotto ormai non si riparerà
Però il cuore, sai, me l’ha giurato
Sa che un giorno tornerai
Sì
Dice presto tornerai

E saremo quel che tutti sognano quell’amore
Che i cantanti cantano
Tanto forte, potente, immenso che
Sembra esagerato e impossibile
Con il petto che sembra esplodere
Che non serve altro più per vivere
Che non c’è parola per descrivere
Che non ti sceglie e che non si fa scegliere
E saremo quel che tutti cercano
Quell’amore che i cantanti cantano
Tanto forte, potente, immenso che
Sembra esagerato e irrealizzabile
E che il petto fa quasi esplodere
Senza il quale non si può più vivere
Che potrebbe scomparire l’Universo
Tranne noi
Tranne noi.",L'universo tranne noi
Max Pezzali,"L'uomo nell'altra macchina ha
Una faccia che già ho capito
Non mi farà passare
Che piuttosto preferisce morire
Che concedere un centimetro a me

Quattro gocce ed è sempre così
Siamo bloccati qui
A guardare le lancette girare
Per non diventare matti, sognare
E scappare di non tornare mai più

Grazie a Dio è venerdì e
Grazie a Dio sei qui
E cacceremo via i pensieri
Torneranno lunedì ma non pensiamoci
E godiamoci ogni istante

Guardo il tergicristallo che va
Corre di qua e di là ogni volta
Cancellare la pioggia
Ma ogni volta viene giù un'altra goccia
Poi altre mille finché ripasserà

Forse siamo anche noi come lui
Non ci fermiamo mai
Ma poi il vetro si continua a bagnare
Quello dietro ha cominciato a suonare
Metto in prima sennò mi ucciderà

Grazie a Dio è venerdì
E grazie a Dio sei qui
E cacceremo via i pensieri
Torneranno lunedì ma non pensiamoci
E godiamoci ogni istante

Mi apro un Chiringuito in spiaggia al sole dei tropici
Ed io saluto non cercatemi, sì

Grazie a Dio è venerdì
E grazie a Dio sei qui
E cacceremo via i pensieri
Torneranno lunedì ma non pensiamoci
E godiamoci ogni istante

Grazie a Dio è venerdì
E grazie a Dio sei qui
E cacceremo via problemi
Torneranno lunedì ma non pensiamoci
E godiamoci ogni istante",È Venerdì
Max Pezzali,"Non ci sarà mai più un giorno
Mai più un giorno inutile
Senza dirti grazie
Per avermi fatto vivere
Il tuo nome
Il tuo nome scriverò
Sul mio cuore così so
Che non potrò perderlo
 
Lascerò che le emozioni
Mi trasportino da te
Come un fiume lento
Ma che tutto può travolgere
Il tuo nome
Il tuo nome canterò
Finché voce non avrò
Più né fiato in gola
 
I fiori nel deserto
A volte nascono
Pensavo non fosse così
Ed invece vedi
 
I fiori nel deserto
A volte sbocciano
Sconfiggono sabbia
E polvere
 
Nulla potrà il tempo
E nulla potrà l'abitudine
La tua mano nella mia vincerà
Pioggia e grandine
Il tuo nome
Il tuo nome suonerà
Con ogni sua sillaba
La più dolce musica
 
Sotto luci colorate
Balleremo immobili
Mentre il mondo sarà in festa
Anche solo guardandoci
Il tuo nome
Il tuo nome esploderà
Scritto su una nuvola
Per la vita intera
 
I fiori nel deserto
A volte nascono
Pensavo non fosse così
Ed invece vedi
 
I fiori nel deserto
A volte sbocciano
Sconfiggono sabbia
E polvere

I fiori nel deserto
A volte nascono
Pensavo non fosse così
Ed invece vedi
 
I fiori nel deserto
A volte sbocciano
Sconfiggono sabbia
E polvere",I fiori nel deserto
Max Pezzali,"Suona in lontananza
Un allarme che poi si sa
Che non serve a niente
Tanto nessuno controllerà
Serve ad azzerare
Ogni mia probabilità
Di prendere sonno
In questa notte che mi stritola

Non dormirò mai più
In questo letto mi manchi tu
Non dormirò ormai
Arriva l'alba tra un po'
L'alba tra un po'

Sopravviverai
(Però sarò stanco)
Anche questa volta
(Altra notte in bianco)
Sì però non insistere
(Altro sbattimento)
Lascia perdere
(Altro tempo tempo)

Devo respirare
Col diaframma perché così
Pare si rilassino
Perfettamente I muscoli
Abbassare l'ansia
E pensare a qualcosa che
Mi ricordi dei momenti belli
È ovvio, esclusa te

Non dormirò mai più
In questo letto mi manchi tu
Non dormirò ormai
Arriva l'alba tra un po'

Non partirò mai più
In questa estate mi manchi tu
Non partirò ormai
Verrà settembre tra un po'
Meglio tra un po'

Sopravviverai
(Però sarò stanco)
Anche questa volta
(Altra notte in bianco)
Sì però non insistere
(Altro sbattimento)
Lascia perdere
(Altro tempo tempo)

Sopravviverai
(Però sarò stanco)
Pero adesso basta
(Altra notte in bianco)
Sì però non insistere
(Altro sbattimento)
Lascia perdere
(Al finito il tempo)",Sopravviverai
Max Pezzali,"Alcuni vengono qui solo per vederti
Mentre con il vassoio pieno tu vai 
Si fingono indecisi solo per poterti
Chiedere che cocktail gli consiglierai 
Ma tu non vedi tu sei lontana 
Ma il cuore non cederà, non cederà ma  

Superstar  in questo posto tu sei l’unica superstar 
E scivoli tra I tavoli da superstar 
Sorridi a tutti però poi di confidenza non ne dai 

Tu balli e canti una canzone che ti piace 
E non ti importa di cosa penserà
La gente anche se il tuo corpo e la tua voce
Fanno ancora più effetto a tutti I tuoi fans 
Ma tu non vedi tu sei lontana 
Ma il cuore non cederà, non cederà ma

Superstar in questo posto tu sei l’unica superstar 
E scivoli tra I tavoli da superstar 
Sorridi a tutti però poi di confidenza non ne dai 

Superstar  acqua e sapone senza trucco superstar 
Soltanto un filo di rossetto superstar 
È come se ci fosse sempre un faro che ti illumina 
Come un sipario è scesa la saracinesca 
Saluti tutti e poi scomparirai 
Un tipo fuma teso con le mani in tasca
Sperando che sta volta lo noterai 

Ma tu non vedi  tu sei lontana 
Ma il cuore non cederà  non cederà ma  
Superstar di questo posto sei l’unica superstar 
E scivoli tra I tavoli da superstar 
Sorridi a tutti però poi di confidenza non ne dai 
Superstar acqua e sapone senza trucco superstar 
Soltanto un filo di rossetto superstar 
È come se ci fosse sempre un faro che ti illumina 
Superstar, superstar, superstar, superstar",Superstar
Max Pezzali,"Tu non ascoltare le cose che non servono 
Se c’è una verità la sappiamo solo noi 
Queste cose si sanno solo se si vivono 
Ciò che porti dentro non si dimentica 
Mentre passa il tempo anche delusioni e lacrime 
Perdono colore  e poi si dissolvono 
Butta giù quel muro da me, non ti difendere 
Che ragione e rabbia non sempre vincono

Tu ricorderai le serate a non pensare 
E rimpiangerai in un pensiero per tornare 
E se non capirai ricorda che si può cambiare 
Lo diresti mai che proprio noi

Non lo so 
Nel mio viaggio dove arriverò 
Non lo so 
Per la strada che cosa troverò 
Però so 
Che da dentro al mio cuore 
Non si riesce a scappare 
Sarai in ogni pensiero che avrò

I momenti belli sono anche i più difficili 
Quando fanno perdere la lucidità 
Mi dovrai pagare se tu vorrai convincermi 
Che non era vera quella felicità

E ti ritroverai alle serate in riva al mare 
E non scorderai perché ti chiamavo amore 
Se non capirai ricorda che si può tornare 
Lo diresti mai che proprio noi

Non lo so 
Nel mio viaggio dove arriverò 
Non lo so 
Per la strada che cosa troverò 
Però so 
Che da dentro al mio cuore 
Non si riesce a scappare 
Sarai in ogni pensiero che avrò 
Non lo so 
Se in un nuovo giorno anche io cambierò 
Non lo so 
Se quel giorno ti dimenticherò 
Però so 
Che per ora il mio cuore 
Non ne vuole sapere 
Tu sei in ogni pensiero che ho",Non Lo So
