Band,Lyrics,Song
Elliott,"[Instrumental with mild choir singing in background]



",Voices
Elliott,Is it worth the wait? As time and motions are gold and you're the fair land. Cause I believe what you are. I believe in you. Too long to wait. You close your eyes over us. And the sun rised everywhere. Cause I believe what you are. I believe in you.,Believe
Elliott Brood,"Gave you a minute
When you needed an hour
Just to push it aside
Instead of leaving it behind you

If any word that I said
Could have made you forget
I'd have given you them all
But it was all in your head

And we're burning all the bridges now
Watching it go up in flames
And then we'd build it up again

And we're burning all the bridges now
Cause it was sink or swim and I went down, down, down

And we're burning all the bridges
Burning all the bridges now
And we're burning all the bridges
Burning all the bridges now

If I didn't hid it
Would you still say you needed me?
Guess I walked right into it
Guess I made it too easy

If any word that you said could have made me forget
Would I get up off the floor
Cause this is all in my head

And we're burning all the bridges now
Watching it go up in flames
And then we'd build it up again

And we're burning all the bridges
Burning all the bridges now
And we're burning all the bridges
Burning all the bridges now

Can we forget about it?
Can we forget
Can we forget about it?
Can we forget

Burning all the bridges
Burning all the bridges now
And we're burning all the bridges
Burning all the bridges",The Bridge
Elliott Carter,"The shadow of your smile
When you have gone
Will color all my dreams
And light the dawn

Look into my eyes my love and see
All the lovely things you are to me

Our wistful little star
It was far, too high
A teardrop kissed your lips
And so did I

Now when I remember spring
All the joys that love can bring
I will be remembering
The shadow of your smile",Sandpiper
Elliott Murphy,"I remember when you were on the farm
Dreaming about Andy Warhol
Wo ho ho Getting felt up in the barn
Wondering if that's moral
But hey look at you now
You've got everything that a girl could want
You've got high heel slippers baby but that's all right

Hollywood
Hollywood

You shaped my life with Technicolor carving knife and
Now I don't know what to feel
All my emotions are wrapped up reel to reel

You know you turned me around stuck my face in the ground
When I sat down on Garbo's sofa
And I like some James Dean clown that you can make laugh
or frown - I just want to know when it's over

But hey look at me now you know just can't find nothing real
And the movies are all outside baby but that's all right

Hollywood
Hollywood
You gave me the best I got this
Soundtrack of violence and sex
and
Now I don't know who to be
Cause every time I look in the
mirror I see some movie star
You know it just doesn't look
like me

And us rebel's got too many causes
But that's all right
And I can't find a happy ending
But that's all right
And like Jimi said 'There just ain't no life nowhere""
But that's all right
Hollywood, Hollywood, Hollywood",Hollywood
Elliott Murphy,"The mother of the outlaw thinks about the time he had the mumps
And she's really very sorry
And she hopes this has nothing to do
With the way she brought him up
And the outlaw he lies wounded as the doctor gives the police sergeant a
nod
And the last words he was saying
Something about I do believe in God

And who divides the oceans
When a generation's lost its place
And who sets the motion
Of the human race

And the sister of the prostitute
She's trying to find the right way to love
Cause when it gets down to make a living
These days it's pretty hard for a girl to get it up
And the romance on her street corner
He rides around in Eldorado fame
And lately she's been thinking
That what she's been seeing in the movies just ain't the same

And who divides the oceans
When a generation's lost its place
And who sets the motion
Of the human race

And the legless Vietnam survivor
He's trying to find a job or a wife
Cause he can't find peace with honor
As he gets conditioned to his wheelchair life
And the killers still run the country
And they count their money
With their bloodstained hands
And lately I've been thinking
Maybe it s time we really took a stand

And who divides the oceans
When a generation's lost its place
And who sets the motion
Of the human race",Lost Generation
Elliott Murphy,"The sun is setting in an orange glow
But it's raining in my car
Can't even think of where I want to go 
Cause I've already gone too far 
 
All I need is a little push to fall 
In love with you tonight
All I need is a little push
And I'm heading over the top

It's not a question of what I want to do 
It's a question of what's right 
Cause when I find myself alone with you 
On this quiet Sunday night 

The sun is setting in an orange glow
But it's raining in my car
Cause I just want to go too far
Can't even think of where I want to go 
Cause I just want to go too far",A Little Push
Elliott Smith,"She took the Oldsmobile out past condor avenue
And she locked the car and slipped past
Into rhythmic quietude
Lights burning
Voice dry and hoarse
I threw the screen door like a bastard back and forth
The chimes fell over each other
I fell onto my knees
The sound of the car driving off made me feel diseased
A sick shouting like you hear at the fairground
Now I'm picking up to put away anything of yours that's still around
I don't know what to do with your clothes or your letters
It'll make a whisper out of you 
She took the Oldsmobile out past condor avenue
The fairground's lit
A drunk man sits by the gate she's driving through
Got his hat tipped bottle back in between his teeth
Looks like he's buried in the sand at the beach
I can't think about you driving off to leave barely awake
To take a little nap while the road is straight
I wish that car had never been discovered 
They took away the bottle and the hat he was under
That's the one thing that he could never do
And it'll make a whisper out of you
She took the Oldsmobile out past condor avenue
Cops were running around the scene
Looking for some kind of clue
They never get uptight when a moth gets crushed
Unless a light bulb really loved him very much
I'm lying down
Blowing smoke from my cigarette 
Little whisper smoke signs that you'll never get
You're in your Oldsmobile driving by the moon
Headlights burning bright ahead of you
And someone's burning out, out on condor avenue
Trying to make a whisper out of you
What a shitty thing to say
Did you really mean it?
You never said a word to me about what passed between us
So now I'm leaving you alone
You can do whatever the hell you want to
Na, na, na, na, na, na.",Condor Ave.
Elliott Smith,"Two dollar color pictures from a photo booth
Dirty stepped on lying out on the floor of their room
Faces fell long in the half light
He looks all wrong but that's her alright

Look at him smiling full of teeth
Clenched tight
He knew the one time with the army captain
He got one that whole deal before it happened

Said its okay I knew exactly what you meant
When you said you were an accident
But when it's 3am he wonders where in the hell she went
And he'll drive all over town

Drive all over town
And he'll drive all over town
Drive all over town
Until he tracks her down
He'll drive all over town",Drive All over Town
Elliott Smith,"Last Call
He was sick of it all
Asleep at home
Told you off and goodbye

Well you know one day it'll come to haunt you
That you didn't tell him quite the truth
You're a crisis
You're an icicle

You're a tongueless talker
You don't care what you say
You're a jaywalker and you just just walk away
And that's all you do

The clap of the fading out sound of your shoes
Made him wonder who he thought that he knew
Last call
He was sick of it all

The endless stream of reminders
Made him so sick of you sick of you sick of you
Sick of your sound
Sick of you coming around

Trying to crawl under my skin
When I already shed my best defense
It comes out all around that you won
And I think I'm all done

You can switch me off safely
While I'm lying here waiting for sleep to overtake me
Yeah yeah you're still here but just check to make sure
All you aspired to do was endure

You can't ask for more ask for more
Knowing you'll never get that which you ask for
So you cast your shadow everywhere like the man in the moon
You start to drink you just want to continue

It'll all be yester year soon
You start to drink you just want to continue
It'll all be yester year soon
Church bells and now I'm awake and I guess it must be some kind of holiday

I can't seem to join in the celebration
But I'll go to the service
And I'll go to pray
And I'll sing the praises of my maker's name

Like I was as good as she made me
And I wanted her to tell me that she would never wake me

I wanted her to tell me that she would never wake me
I wanted her to tell me that she would never wake me
I wanted her to tell me that she would never wake me
I wanted her to tell me that she would never wake me
I wanted her to tell me that she would never wake me
I wanted her to tell me that she would never wake me
I wanted her to tell me that she would never wake me
I'm lying here waiting for sleep to overtake me",Last Call
