Band,Lyrics,Song
Renato Russo,"In every heart there is a room
A sanctuary safe and strong
To heal the wounds from lovers past
Until a new one comes along

I spoke to you in cautious tones
You answered me with no pretense
And still feel I said too much
My silence is my self defense

And every time I've held a rose
It seems I only felt the thorns
And so it goes, and so it goes
And so will you soon I suppose

But if my silence made you leave
Then that would be my worst mistake
So I will share this room with you
And you can have this heart to break

And this is why my eyes are closed
It's just as well for all I've seen
And so it goes, and so it goes
And you're the only one who knows

So I would choose to be with you
That's if the choice were mine to make
But you can make decisions too
And you can have this heart to break

And so it goes, and so it goes
And you're the only one who knows",And So It Goes
Renato Russo,"Sing a song of sad young man
Glasses full of rye
All the news is bad again so
Kiss your dreams goodbye

All the sad young men sitting in the bars
Knowing neon nights missing all the stars
All the sad young men drifting through the town
Drinking up the night trying not to drown
All the sad young men singing in the cold
Trying to forget that they're growing old
All the sad young men choking on their worth
Trying to be brave, running from the truth
Autumm turns the leaves gold
Slowly dies the heart
Sad young men are growing old
And that's the cruelest part
All the sad young men seek a certain smile
Someone they can hold for a little while
Tired little girl does the best she can
Trying to be gay for her sad young man
While the grimy moon watches from above
All the sad young men play of making love
Misbegotten moon shine for sad young men
Let your gentle light guide them home tonight
All the sad young men",The Ballad of the Sad Young Men
Renato Russo,"I got the call today, I didn't want to hear
But I knew that it would come
An old, true friend of ours was talkin' on the phone
She said you found someone
And I thought of all the bad luck
And the struggles we went through
And how I lost me and you lost you
What are those voices outside love's open door
Make us throw off our contentment
And beg for something more?

I'm learning to live without you now
But I miss you sometimes
The more I know, the less I understand,
All the things I thought I knew, I'm learning again
I've been tryin' to get down
To the heart of the matter
But my will gets weak
And my thoughts seem to scatter
But I think it's about forgiveness
Forgiveness
Even if, even if you don't love me anymore

These times are so uncertain
There's a yearning undefined
People filled with rage
We all need a little tenderness
How can love survive in such a graceless age?
Ah, the trust and self-assurance that lead to happiness
They're the very things we kill, I guess
Oh, pride and competition
Cannot fill these empty arms
And the work I put between us, you know it doesn't keep me warm

I'm learning to live with out you now
But I miss you, baby
And the more I know, the less I understand
All the things I thought I'd figured out
I have to learn again
I've been trying to get down
To the heart of the matter
But everything changes
And my friends seem to scatter
But I think it's about forgiveness
Forgiveness
Even if, even if you don't love me anymore

There are people in your life
Who've come and gone
They let you down
You know they've hurt your pride
You better put it all behind you baby
'Cause life goes on
You keep carryin' that anger
It'll eat you  up inside baby

I've been trying to get down
To the heart of the matter
But my will gets weak
And my thoughts seem to scatter
But I think it's about forgiveness
Forgiveness
Even if, even if you don't love me

I've been tryin' to get down
To the heart of the matter
Because the flesh will get weak
And the ashes will scatter
So, I'm thinkin' about forgiveness
Forgiveness
Even if , even if you don't love me

Forgiveness, forgiveness, baby
Forgiveness, forgiveness
Forgiveness, forgiveness
Even if, even if you don't love me
Forgiveness, forgiveness
Forgiveness, forgiveness
Forgiveness, forgiveness",The Heart of the Matter
Renato Russo,"Sometimes late at night 
I lie awake and watch him sleeping 
He's lost in peaceful dreams 
So I turn out the lights and lay there in the dark 
And the thought crosses my mind 
If I never wake up in the morning 
Would he ever doubt the way I feel 
About him in my heart 

If tomorrow never comes 
Will he know how much I loved him 
Did I try in every way to show him every day 
That he's my only one 
And if my time on earth were through 
And he must face the world without me 
Is the love I gave him in the past 
Gonna be enough to last 
If tomorrow never comes 

'Cause I've lost loved ones in my life 
Who never knew how much I loved them 
Now I live with the regret 
That my true feelings for them 
Never were revealed 
So I made a promise to myself 
To say each day how much he means to me 
And avoid the circumstance 
Where there's no second chance to tell him 
How I feel 

So tell that someone that you love 
Just what you're thinking of 
If tomorrow never comes",If Tomorrow Never Comes
Renato Russo,"Love is a shiny car 
Love is a steel guitar 
Love is a battle scar 
Love is the morning star 

Love is a twelve-bar blues 
Love is your blue suede shoes 
Love is a heart abused 
Love is a mind confused 

Love is the pleasures untold 
And for some love is still a band of gold 
My love has no reason has no rhyme 
My love crossed the double line 

Love is a minor chord 
Love is a mental ward 
Love is a drawn sword 
Love is it's own reward 

Love is the pleasures untold 
And for some love is still a band of gold 
My love has no reason has no rhyme 
My love crossed the double line",Love Is
Renato Russo,"Everytime I've lost another lover 
I call up my old friend 
And say let's get together 
I'm under the weather 

Another love has suddenly come to an end 
And he listens as I tell him my sad story 
And wonders at my taste in men 
And we wonder why I do it 

And the pain of getting through it 
And he laughs and says: ""You'll do it again !"" 
And we sit in a bar and talk till two 
'Bout life and love as old friends do 

And tell each other what we've been through 
How love is rare, life is strange 
Nothing lasts, people change 
And I ask him if his life is ever lonely 

And if he ever feels despair 
And he says he's learned to love it 
'Cause that's really a part of it 
And it helps him feel the good times when they're there 

And we wonder if I'll live with any lover 
Or spend my life alone 
And the bartender is dozing 
And it's getting time for closing 
So we figure that I'll make it on my own 

But we'll meet the year we're sixty-two 
And travel the world as old friends do 
And tell each other what we've been through 
How love is rare, life is strange 
Nothing lasts, people change",Old Friend
Renato Russo,"I'll give to you this paper of pins 
If that's the way our love begins 
If you will marry me, me, me 
If you will marry me

I'll not accept your paper of pins 
If that's the way our love begins 
And I'll not marry you, you, you 
No, I'll not marry you

I'll give to you this dress of red 
All stitched around with golden thread 
If you will marry me, me, me 
If you will marry me

I'll not accept your dress of red 
All stitched around with golden thread 
And I'll not marry you, you, you 
No, I'll not marry you

I'll give to you this golden chest 
So you may have money at your request 
If you will marry me, me, me 
If you will marry me

I'll not accept your golden chest 
So I may have money at my request 
And I won't marry you, you, you 
No, I won't marry you

Well, I'll give to you my hand and my heart 
So we may marry and never part 
If you will marry me, me, me 
If you will marry me 

I will accept you hand and your heart 
That we may marry and never part 
And I will marry you, you, you 
And you will marry me, me, me 
Yes, I will marry you",Paper of Pins
Renato Russo,"You can't stop people from talking
And they're talking my dear
And the things they're saying
Fill my heart with fear
Now I could never believe them
When they say you're untrue
I know that they're mistaken
Still I want to hear it from you

Say it isn't so
Say it isn't so
Everyone is saying you don't love me,
Say it isn't so
Everywhere I go, everyone I know,
Whispers that you're growing tired of me,
Say it isn't so

People say that you found somebody new
And it won't be long before you leave me
Say it isn't true
Say that everything is still okay
That's all I want to know
And what they're saying, say it isn't so",Say It Isn't So
Renato Russo,"You made up your mind it was time it was over 
After we had come so far 
But I think there's enough pieces of forgiveness 
Somewhere in my broken heart 

I would not have chosen the road you have taken 
It has left us miles apart 
But I think can still find the will to keep going 
Somewhere in my broken heart 

So fly, go ahead and fly 
Until you find out who you are 
I will keep my love unspoken 
Somewhere in my broken heart 

I hope that in time you will find 
what you long for 
Love that's written in the stars 
And when you finally do I think you will see it's 
Somewhere in my broken heart 
Oh, I will keep my love unspoken 
Somewhere in my broken heart 
I hope that in time you will find 
what you long for 
Love that's written in the stars 
And when you finally do I think you will see it's 
Somewhere in my broken, 
somewhere in my broken 
Somewhere in my broken heart",Somewhere in My Broken Heart
Renato Russo,"When a star is born
They possess a gift or two
One of them is this
They have the power to make a wish come true

When you wish upon a star
Makes no difference who you are
Anything your heart desires will come to you

If your heart is in your dream
No request is too extreme
When you wish upon a star
As dreamers do
Fate is kind

She brings to those who love
The sweet fulfillment of their secret longing

Like a bolt out of the blue
Fate steps in and sees you through
When you wish upon a star
Your dreams come true

When you wish upon a star
Makes no difference who you are
Anything your heart desires will come to you

If your heart is in your dream
No request is too extreme
When you wish upon a star
As dreamers do

Fate is kind
She brings to those who love
The sweet fulfillment of their secret longing
Like a bolt out of the blue
Fate steps in and sees you through
When you wish upon a star
Your dreams come true",When You Wish Upon a Star
