Band,Lyrics,Song
Clara Nunes,"É água no mar, é maré cheia ô
Mareia ô, mareia
É água no mar

Contam que toda tristeza
Que tem na Bahia
Nasceu de uns olhos morenos
Molhados de mar

Não sei se é conto de areia
Ou se é fantasia
Que a luz da candeia alumia
Pra gente contar

Um dia morena enfeitada
De rosas e rendas
Abriu seu sorriso moça
E pediu pra dançar

A noite emprestou as estrelas
Bordadas de prata
E as águas de Amaralina
Eram gotas de luar

Era um peito só
Cheio de promessa era só
Era um peito só cheio de promessa
Era um peito só cheio de promessa

Quem foi que mandou
O seu amor
Se fazer de canoeiro
O vento que rola das palmas

Arrasta o veleiro
E leva pro meio das águas de Iemanjá
E o mestre valente vagueia
Olhando pra areia sem poder chegar
Adeus, amor

Adeus, meu amor
Não me espera
Porque eu já vou me embora
Pro reino que esconde os tesouros
De minha senhora

Desfia colares de conchas
Pra vida passar
E deixa de olhar pros veleiros
Adeus meu amor eu não vou mais voltar

Foi beira mar, foi beira mar que chamou
Foi beira mar ê, foi beira
Foi beira mar ê, foi beira

",Conto de Areia [Grain of Sand]
Clara Nunes,"Dorival Caymmi falou para Oxum
Com Silas tô em boa companhia
O Céu abraça a Terra
Deságua o rio na Bahia

Jêje, minha sede é dos rios
A minha cor é o arco-íris
Minha fome é tanta
Planta flor, irmã da bandeira
A minha sina é verde-amarela
Feito a bananeira

Ouro cobre o espelho esmeralda
No berço-esplêndido a floresta em calda
Manjedoura d'alma
Labarágua, sete quedas em chama
Cobra de ferro, Oxum-Maré
Homem e mulher na cama

Jêje tuas asas de pomba
Presas nas costas
Com mel e dendê
Agüentam por um fio

Sofrem o bafio da fera
O bombardeiro de Caramuru
A sanha d'Anhanguera

Jêje tua boca do lixo
Escarra o sangue
De outra hemoptise
No canal do mangue

O uirapuru das cinzas chama
Rebenta a louça, Oxum-Maré
Dança em teu mar de lama

",Nação
Clara Nunes,"Pelo curto tempo que você sumiu
Nota-se aparentemente que você subiu
Mas o que eu soube a seu respeito
Me entristeceu, ouvi dizer
Que pra subir você desceu
Você desceu

Todo mundo quer subir
A concepção da vida admite
Ainda mais quando a subida
Tem o céu como limite

Por isso não adianta estar
No mais alto degrau da fama
Com a moral toda enterrada na lama",Lama
Clara Nunes,"O mar serenou quando ela pisou na areia
Quem samba na beira do mar é sereia

O pescador não tem medo
É segredo se volta ou se fica no fundo do mar
Ao ver a morena bonita sambando
Se explica que não vai pescar
Deixa o mar serenar

O mar serenou quando ela pisou na areia
Quem samba na beira do mar é sereia

A lua brilhava vaidosa
De si orgulhosa e prosa com que deus lhe deu
Ao ver a morena sambando
Foi se acabrunhando então adormeceu o sol apareceu

O mar serenou quando ela pisou na areia
Quem samba na beira do mar é sereia

Um frio danado que vinha
Do lado gelado que o povo até se intimidou
Morena aceitou o desafio Sambou
E o frio sentiu seu calor e o samba se esquentou

O mar serenou quando ela pisou na areia
Quem samba na beira do mar é sereia

A estrela que estava escondida
Sentiu-se atraída depois então apareceu
Mas ficou tão enternecida Indagou
A si mesma a estrela afinal será ela ou sou eu

O mar serenou quando ela pisou na areia
Quem samba na beira do mar é sereia

",O Mar Serenou
Clara Smith,"When my sugar walks down the street
All the little birdies go tweet, tweet, tweet.
And in the evening when the sun goes down
It's never dark when she's around

She's so affectionate and I'll say this
That when she kisses me I sure stay kissed
When my sugar walks down the street
The little birdies go tweet tweet tweet.
",When My Sugar Walks Down the Street
Clara Smith,"Now won't you listen honey, while I say, 
How could you tell me that you're goin' away? 
Don't say that we must part, 
Don't break your baby's heart 

You know I've loved you for these many years, 
Loved you night and day,
Oh! honey baby, can't you see my tears? 
Listen while I say

After you've gone and left me cryin'
After you've gone there's no denyin'
You'll feel blue, you'll feel sad
You'll miss the dearest pal you've ever had

There'll come a time, now don't forget it
There'll come a time when you'll regret it
Someday, when you grow lonely
Your heart will break like mine and you'll want me only
After you've gone, after you've gone away

After you've gone and left me cryin'
After you've gone there's no denyin'
You're gonna feel blue, and you're gonna feel sad
You're gonna feel bad
And you'll miss, and you'll miss,
And you'll miss the bestest pal you ever had

There'll come a time, now don't forget it
There'll come a time when you'll regret it
But baby, think what you're doin'
I'm gonna haunt you so, I'm gonna taunt you so
It's gonna drive you to ruin
After you've gone, after you've gone away.",After You've Gone Away [Clara Smith (No. 2) 1927][*]
Clara Ward,"Oh well, I'm tired and so weary
But I must go alone
Till the lord comes and calls, calls me away, oh yes
Well the morning's so bright
And the lamp is alight
And the night, night is as black as the sea, oh yes

There will be peace in the valley for me, some day
There will be peace in the valley for me, oh Lord I pray
There'll be no sadness, no sorrow
No trouble, trouble I see
There will be peace in the valley for me, for me

Well the bear will be gentle
And the wolves will be tame
And the lion shall lay down by the lamb, oh yes
And the beasts from the wild
Shall be lit by a child
And I'll be changed, changed from this creature that I am, oh yes

There will be peace in the valley for me, some day
There will be peace in the valley for me, oh Lord I pray
There'll be no sadness, no sorrow
No trouble, trouble I see
There will be peace in the valley for me, for me",Peace in the Valley
Clara Ward,"I looked over Jordan and what did I see?
Comin' for to carry me home
There was a band of angels, a-comin' after me

Comin' for to carry me home
Swing low, sweet chariot
Comin' for to carry me home
Swing low, sweet chariot
Comin' for to carry me home

I'm sometimes up, and I'm sometimes down
Comin' for to carry me home
But but I know my soul is heavenly bound
Comin' for to carry me home

Swing low, sweet chariot
Comin' for to carry me home
Swing low, sweet chariot
Comin' for to carry me home
If you get there before I do
Comin' for to carry me home
Tell all my friends that I'm a-comin' too

Comin' for to carry me home
Swing low, sweet chariot
Comin' for to carry me home
Swing low, sweet chariot
Comin' for to carry me home
And now they're comin' for to carry me home","Swing Low, Sweet Chariot"
Clare Bowditch,"Rain fell red, red like the dust from my Uncle's
Campfire Woodie Guthrie songs
(""Can't make me"").
You let it cake on your car for some some some time after.

You were always asking strange questions
And hoping I could hoo hoo.
And when I could not, I ran me I ran so fast
And I could not hoo hoo hoo hoo hoo hoo.

Won't you love me like you did before?
Won't you love me like you did before?

There were times when you were almost there.
There were nights when you were almost there.

Crying crying. Mother Mary save me.
Crying my back-catalogue entirely
(""Can't make me"").
And when I could not, you gave me that damn rash and
I had to return my goggles to the past.

You were always asking such strange questions and
Hoping I could hoo hoo.
When I could not I ran me I ran so fast
And I tried baby but hoo hoo haa haa hoo hoo.

Won't you love me like you did before?
Won't you love me like you did before?

There were nights when you were almost there,
There were times when you were almost there.
You were almost there. You were almost there.

Nobody would have liked it better than me if I
Could have been more helpful in that way.

Nobody would have liked it better than me if I
Could have been more helpful.

I could have been more helpful.
If I could have been more helpful...

You were always asking such strange questions and
Hoping I could help you answer them.",Strange Questions
Clare Burson,"The words that I spoke
Came out crooked and broke
Before I could straighten them out
The curses I cried came out harsher this time
Than the last time I cried out

But I just want everything right
Rosebud lipped kisses in lullaby light
So when everything I say seems wrong
Hold on, hold on, hold on

All the things that you loved, 

I emptied you of
Before I could put them all back
Whatever I did was again and again
It was something that I could not stop

'Cause I'm losin' sleep

The pinafore's gone
Ain't no use holdin' on to the way that it was
But I promise I'll try to do better next time
I'll do better next time",Hold on
Clare Fischer,"Tall and tan and young and lovely
The girl from Ipanema goes walking
And when she passes, each one she passes goes - ah

When she walks, she's like a samba
That swings so cool and sways so gentle
That when she passes, each one she passes goes - ah

(Ooh) But he watch her so sadly
How can he tell her he loves her
Yes I would give my heart gladly
But each day, that she walks to the sea
She looks straight ahead, not at he

Tall, (and) tan, (and) young, (and) lovely
The girl from Ipanema goes walking
And when she passes, he smile - but she doesn't see
(Doesn't see)
(She just doesn't see, she never sees him)",The Girl from Ipanema
Clare Fischer,"What of a morning
That brings a day so gently
And bathes the leaves
Of memories
That fell so long ago

I still recall you
In all these early hours
Though I were there
Once more to share
A love lost long ago

Crassness of youth
Concluding only half of the truth
Exuding only one small percent
Of what I surely felt for you

And then one morning
That brought a day so gently
We set apart
Things of the heart
And lost love long ago",Morning
Clare Fischer,"A time for summer skies
For hummingbirds and butterflies
For tender words that harmonize with love

A time for climbing hills
For leaning out of windowsills
Admiring daffodils above

A time for holding hands together
A time for rainbow coloured weather
A time of make believe that we've been dreaming of

As time goes drifting by
The willow bends and so do I
But all my friends whatever skies above
I know a time for spring
A time for fall
But best of all
A time for love

A time for holding hands together
A time for rainbow coloured weather
A time of make believe that we've been dreaming of

As time goes drifting by
The willow bends and so do I
But all my friends whatever skies above
I know a time for spring
A time for fall
But best of all
A time for love",A Time for Love
Clare Fischer,"Ooh

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.

I believe that God put sun and moon up in the sky.
I don't mind the gray skies
'cause they're just clouds passing by.

Heaven is a goodness time. 
A brighter light on high.

Do unto others as you would have them do to you.

And have a brighter by and by.

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.

I believe God is now, was then and always will be.
With God's blessing we can make it through eternity.

Lord, dear Lord above, God almighty,
God of love, please look down and see my people through.",Come Sunday
Clare Fischer,"If you could see me now, you'd know how blue I've been
One look is all you'd need to see the mood I'm in.
Perhaps then you'd realize I'm still in love with you.
If you could see me now, you'd find me being brave
And trying awfully hard to make my tears behave
But that's quite impossible, I'm still in love with you.
 
You'll happen my way on some mem'rable day
And the month will be May for a while.
I'll try to smile but can I play the part
Without my heart behind the smile?
 
The way I feel for you I never could disguise
The look of love is written plainly in my eyes.
I think you'd be mine again if you could see me now.",If You Could See Me Now
