Band,Lyrics,Song
Needtobreathe,"Shortfalls and little sins
Close calls where no one wins
Stand tall we're running thin
I'm wearing thin

Oh, why are we keeping score

'Cause if you're not laughing
Who is laughing now
I've been wondering
If we stop sinking
Could we stand our ground
And through everything we've learned
We've finally come to terms
We are the outsiders
Oh oh oh
We are the outsiders
Oh oh oh

I'm not leaving without a fight
I got my holster around my side
Just 'cause I'm wrong it don't make you right
No, you ain't right

Oh, why are we keeping score

'Cause if you're not laughing
Who is laughing now
I've been wondering
If we stop sinking
Could we stand our ground
And through everything we've learned
We've finally come to terms
We are the outsiders
Oh oh oh
We are the outsiders
Oh oh oh

We are the outsiders
Oh oh oh
We are the outsiders
Oh oh oh
We are the outsiders
Oh oh oh
We are the outsiders
Oh oh oh
We are the outsiders

On the outside
You're free to roam
On the outside
We found a home
On the outside
There's more to see
On the outside
We choose to be

On the outside
You're free to roam
On the outside
We found a home
On the outside
There's more to see
On the outside
We choose to be",The Outsiders
Needtobreathe,"I'm down in a hole, baby
You're lockin' me up, you're lockin' me up
I got found by a cold lady
She's lockin' me up, she's lockin' me up
I am down in hole baby,
I'm 'bout to give up, just about to give up
I got found by a cold lady
She's lockin' me up, lockin' me up

And this pain, this pain I feel
Won't set me free from you

'Cause I'm a prisoner of your heart
Takin' it slow, but then I locked up hard
I am a prisoner of your heart
I was takin' it slow, and I was caught off guard

I'm helpless, and I'm hurting
I'm affixed to your moves and you're shakin' me down
You got me locked up
In the doghouse
You had to chain me up 'cause I was fallin' for you
I am a hopeless situation
I've been cut to the bone and I'm coming for more
So if you need me I'll be waiting
For the girl that I love just to figure me out

This lockless cage you trapped me in
Has brought me to my knees

'Cause I'm a prisoner of your heart
Takin' it slow, but then I locked up hard
I am a prisoner of your heart
I was takin' it slow when I got caught off guard
I am a prisoner of your heart
Takin' it slow, but then I locked up hard
I am a prisoner of your heart



Well I'm a prisoner of your heart
Takin' it slow, but then I locked up hard
I am a prisoner of your heart
I was takin' it slow when I got caught off guard
I am a prisoner of your heart
Takin' it slow, but then I locked up hard
I am a prisoner of your heart
Takin' it slow, and I got caught off guard",Prisoner
Needtobreathe,"In your ocean, I'm ankle deep
I feel the waves crashin' on my feet
It's like I know where I need to be
But I can't figure out, yeah I can't figure out

Just how much air I will need to breathe
When your tide rushes over me
There's only one way to figure out
Will ya let me drown, will ya let me drown

Hey now, this is my desire
Consume me like a fire, 'cause I just want something beautiful
To touch me, I know that I'm in reach
'Cause I am down on my knees, I'm waiting for something beautiful
Oh, oh, ohh something beautiful

And the water is risin' quick
And for years I was scared of it
We can't be sure when it will subside
So I won't leave your side, no I can't leave your side

Hey now, this is my desire
Consume me like a fire, 'cause I just want something beautiful
To touch me, I know that I'm in reach
'Cause I am down on my knees, I'm waiting for something beautiful
Oh, oh, ohh something beautiful
Oh, oh, ohh something beautiful

In a daydream, I couldn't live like this
I wouldn't stop until I found something beautiful
When I wake up, and all I want I have
You know I still won't have what I need
Something beautiful

Hey now, this is my desire
Consume me like a fire, 'cause I just want something beautiful
To touch me, I know that I'm in reach
'Cause I am down on my knees, I'm waiting for something beautiful
Oh, oh, ohh something beautiful
Oh, oh, ohh something beautiful",Something Beautiful
Needtobreathe,"Why don't we dance anymore
I'm not okay with that
Why don't we laugh anymore
I'm not okay with that

The years go by like stones under rushing water
We only know, we only know when it's gone

Yeah, the years go by like stones under rushing water
We only know, we only know when it's gone

Why don't we smile anymore
I'm not okay with that
Why don't we dance slowly
I'm not okay with that

'Cause the years go by like stones under rushing water
We only know, we only know when it's gone

Yeah, the years go by like stones under rushing water
We only know, we only know when it's gone

Cause the years go by like stones under rushing water
We only know, we only know when it's gone

Yeah, the years go by like stones under rushing water
We only know, we only know when it's gone

Why don't we dance anymore",Stones Under Rushing Water
Needtobreathe,"Give me something brighter
Give me something I can see
Give me something vicious
Give me something I can be
Give me all the love and peace
To end these wars
Give me something sacred
Something worth fighting for

It's clear enough to me
The ugliness I see
Is evidence of who I need

Give me an answer
Give me the way out
Give me the faith
To believe in these hard times

Give me the answer
Give me the way out
Give me the faith
To believe in these hard times

Give me motivation
Give me all my heart's desires
Show me something gorgeous
Show me 'til my eyes get tired
Give me all the drums and
Show me how to play them loud
Show me how to move
When I can't feel that you're around

It's clear enough to me
The ugliness I see
Is evidence of who I need

Give me the answer
Give me the way out
Give me the faith
To believe in these hard times

Give me the answer
Give me the way out
Give me the faith
To believe in these hard times

We hide like thieves in shadows
Scared of the sun
'Cause we know the light will find us
Us and all we've done

Give me an answer
Give me a way out
Give me the faith
To believe in these hard times

Give me the answer
Give me the way out
Give me the faith
To believe in these hard times

Give me the faith to believe in these hard times",These Hard Times
Needtobreathe,"Before the Truth will come to fill our eyes
The world comes down in the form of fire
And when the the answers and the Truth have cut their ties

Will you still find me
Will you still see me
Through smoke

I was born in a house in a town just like your own
I was raised to believe in the power of the unknown
'Cause when the answers and the Truth take different sides

When the whispers have painted pictures that make you doubt what you once believed in
Paper stories that hide the Glory to keep us searching
Through smoke

Who do you believe when you can't get through
When everything you know seems so untrue
When I'm lost in a place that I thought I knew
Give me some way that I might find You",Through Smoke
Needtobreathe,"I am a troubled mind, I am a calloused heart
A failing engine from driving way too hard
Trying way too hard
I pulled a thirty eight out of my bleeding heart
I killed my selfishness for bringing me this far
This far away from you

When the daylight breaks through the buildings of Chicago
I will stand alone in the valley of tomorrow

Oh, this is the way I wanna go down
(This is the last time) I'm starting over with you
This is the way I wanna go out

I never second-guessed the little voice I heard
It's just a whisper, that sounded like a scream
I ain't never felt so free

When the daylight breaks through the buildings of Chicago
I will stand alone in the valley of tomorrow

Oh, this is the way I wanna go down
(This is the last time) I'm starting over with you
This is the way I wanna go out
(This is the last time) I'm starting over with you

I never second-guessed the little voice I heard
It's just a whisper",Valley of Tomorrow
Needtobreathe,"I'm finally broken, falling too far
Burned up in pieces from chasing your stars
With twilight approaching all that I've seen
I could never get over what you've done to me

She was the picture of a Midwest sweetheart
Wrapped in a grace to make a good man come apart
She wrote my siren?s song a tune with one dance
Then gave it words with just a glance

I'm finally broken, falling too far
Burned up in pieces from chasing your stars
With twilight approaching all that I've seen
I could never get over what you've done to me

I thought that love was just a song we made up
Some kind of chant to make us strong
But when she left me with a word
I knew that I had never been so wrong

Finally broken, falling too far
Burned up in pieces from chasing your stars
With twilight approaching all that I've seen
I could never get over what you've done to me

I'm finally broken, falling too far
Burned up in pieces from chasing your stars
With twilight approaching all that I've seen
I could never get over what you've done to me",What You've Done to Me
Needtobreathe,"Lonely like a sailor
Who's left his girl at home
No storm could overtake the love he knows

So tell me why I should run for cover
At the sound of the coming thunder
All I hear is the cry of my lover
So take your shot
I won't turn back

I won't turn back

Faithful like a soldier
Who's answered to the call
Even when his back's against the wall

So tell me why I should run for cover
At the sound of the coming thunder
All I hear is the cry of my lover
Yeah take your shot
I won't turn back

No I won't turn back
No I won't turn
No I won't turn

So tell me why I should run for cover
At the sound of the coming thunder
All I hear is the cry of my lover
Yeah take your shot
I won't turn back

I won't turn back
I won't turn back
I won't turn back

No I won't turn back
No I won't turn back
No I won't turn back

Yeah, I won't turn back
I won't turn
I won't turn",Won't Turn Back
Needtobreathe,"There's a host of hurts we come across
None of which alike
From the air inside the birthing room
To the darkness where we die
Though I feel I'm just as strong as any man I know
I'm not able
I'm not able
I'm not able
On my own

Carry around the secrets
Only heaven knows
Crawl into our darkened rooms where only victims go
Though I feel I'm strong enough to carry all this load
I'm not able
I'm not able
I'm not able
On my own

I'm not able
I'm not able
I'm not able
On my own

I'm not able
I'm not able
I'm not able
On my own

All my actions, false or true
Selfish motives I will use
We were born with knives in hand
Trained to kill our fellow man
If we're not better than the rest
How will children do their best
Find your patience, find your truth
Love is all we have to lose
Have to lose

'Cause I'm not able
I'm not able
I'm not able
On my own",Able
