Band,Lyrics,Song
Delaney Walsh,"How many days has it been
Since I was born
How many days until I die
Do I know any ways
That I can make you laugh
Or do I only know how to make you cry

When the baby looks around him
It's such a sight to see
He shares a simple secret
With the wise man

He's a stranger in a strange land
Just a stranger in a strange land
Tell me why
He's a stranger in a strange land
Just a stranger in a strange land

How many miles will it take
To see the sun
And how many years until it's done
Kiss my confusion away in the night
Lay by side when the morning comes

And the baby looks around him
And shares his bed of hay
With the burrow in the palace of the king

He's a stranger in a strange land
Tell me why
He's a stranger in a strange land
Just a stranger in a strange land

Well, I don't exactly know
What's going on in the world today
Don't know what there is to say
About the way the people are treating
Each other, not like brothers

Leaders take us far away from ecology
With mythology and astrology
Has got some words to say
About the way we live today
Why can't we learn to love each other
It's time to turn a new face
To the whole world wide human race

Stop the money chase
Lay back, relax
Get back on the human track
Stop racing toward oblivion
Oh, such a sad, sad state we're in
And that's a thing

Do you recognize the bells of truth
When you hear them ring
Won't you stop and listen
To the children sing
Won't you come on and sing it children

He's a stranger in a strange land
Just a stranger in a strange land",Stranger In a Strange Land
Delays,"Underneath the table for shade
I leave you to the living again
Arabesque a flowery grave
I watch a real star winning

Over this twilight
Shouting at Jesus
Absolute closeness
Could be beneath us

If you
Lose yourself through touch
Lose yourself in love
It leaves me nothing to know
Just a stationary role
In your bedroom scene

Maybe what I'm trying to say is
I lost you in translation
To lover from the hand of a friend
Too much, too hard to mention

So don't
Lose yourself through touch
Lose yourself in love

Lose yourself through touch
Lose yourself in love
Lose yourself through touch
Lose yourself in love",Bedroom Scene
Delays,"Hey girl
Where in the world did you come from
Hey girl
Where in the world do you belong
Hey girl
Watching you walk is like a dream
Hey girl
You've got nerve and you sure got me

As I wanted
Singing lost and found
Like a fever running
We could clear this town

Hey girl
Where in the world did you come from
Hey girl
Nobody knows where you belong

So why don't you tell me
You're hanging above me
There's room everywhere
And I can't walk on air

Hey girl
Hey girl

Hey girl
Where in the world did you come from
Hey girl
Never return 'cause you belong

I said
Hey girl
I said
Hey girl",Hey Girl
Delays,"Tore it up and walked away 
Why'd you wanna go do that for? 
Threw your Lego in the lake 
Why'd you wanna go do that for? 

And your a long time coming 
A long time coming home. 
Do you see me reeling 
Off the lines I've seen your 
I've seen your eyes. 

How can you grow old you were my triumph 
How can you grow old you were my triumph 

Turn your face into the squall. 
Why'd you wanna go do that for? 
You carved your name into the wall 
Why'd you wanna go do that for? 

And your a long time coming 
A long time coming home. 
Do you see me reeling 
Off the lines I've seen your 
I've seen your eyes. 

How can you grow old you were my triumph 
How can you grow old you were my triumph 

But your a long time coming 
A long time coming home. 
Do you see me reeling 
Off the lines I've seen your 
I've seen your eyes. 

How can you grow old you were my triumph 
How can you grow old you were my triumph 

But your a long time coming 
A long time coming home. 

Been a long time coming",Long Time Coming
Delays,"You are nearer than heaven
I get the feeling I get nearer by the day
I've seen the people go forever descending
It's when we're all inside that summer's on the way

Bullet took it easy dollar lit the room
Monsters making the evening news
Packing up a round trip, I get in the way

Now I know that
You are nearer than heaven
I get the feeling I get nearer by the day
I've seen the people go forever descending
It's when we're all inside that summer's on the way

We could talk forever nothing would get done
Stake your claim on the morning sun
I get in the way

Now I see that
You are nearer than heaven
I get the feeling I get nearer by the day
I've seen the people go forever descending
It's when we're all inside that summer's on the way

Yeah yeah",Nearer Than Heaven
Delays,"I've seen you hanging from blistering skies
Holding yourself with a grace that defies
Law after law as well spit in the eye
Fall on me when you come down

You've seen me panic and kick without sight
Of any danger except what I might
Know of myself and see in you tonight
Fall on me when you come down

The air is thin and hard to breath
With sweetness that you lost to me
Despite the noose around that kiss
I try to tell myself this is
No ending

Seeing you buzzing from flickering signs
Bringing on warnings of incoming fire
Blood on your hands from the tongue of a liar
Fall on me when you come down

The air is thin and hard to breath
With sweetness that you lost to me
Despite the noose around that kiss
I try to tell myself this is
No ending
It's no ending

Leaving alone and I see you're still breathing
Head out of sight, but the neon's deceiving
There is no danger of you getting anywhere here

I know I'm prone to rushing in
With no pretense of listening
Despite this noose around our kiss
I try to tell myself this is
No ending
It's no ending",No Ending
Delays,"I can see you
I can see you
I can see you
I can see you

On and on and on we'll go until we freeze
On and on and on because we like it
On and on and on we'll go until we freeze
On and on and on because we like it",On
Delays,"There's nothing in the morning
Just flowers and a feeling
That yesterday was stalling
For time to let the scene in

But you know how everything grows
And you know the feeling is love
But you're one night away
You're one night away

The snow has started falling
And covered our graffiti
I wander through the city
To find we're still in evening

But you know how everything grows
And you know the feeling is love
But you're one night away
You're one night away
Oh you're one night away

The feeling is love
The feeling is love",One Night Away
Delays,"This satellites lost,
Where has the fire gone
Down deeper he knows,
There's
Still a chance to find it
But should he stay lost,
You are the reason you are the
Cause
This satellite's lost,
But I know that he wants you

I know you're there,
I can
Hear you breathe
It only takes a minute

To get yourself lost watching the day
Dissolve
Down deeper he knows,
There's still a chance to find it

I know you're there,
I can hear you breathe
It only takes a minute
And though you're there you can surely
See
It only takes a minute
Oh no

Nobody's gonna wait for you (3x)



",Satellites Lost
Delays,"Tell everybody I'm leaving
Not treading water today
I've left the spoons in the backroom
It's better ending this way, hey

But don't worry (don't worry)
I'll be there (don't worry)
Unless you try to gain my defences
Don't worry (don't worry)
I'll be there (don't worry)
Unless you walk away

Stay where you are
Stay where you are

Tell everybody I'm leaving
Not treading water today
I've left the spoons in the backroom
It's better ending this way

But don't worry (don't worry)
I'll be there (don't worry)
Unless you try to gain my defences
Don't worry (don't worry)
I'll be there (don't worry)
Unless you walk away

Stay where you are
Stay where you are

But don't worry (don't worry)
I'll be there (don't worry)
Unless you try to gain my defences
Don't worry (don't worry)
I'll be there (don't worry)
Unless you walk away

Stay where you are
Stay where you are",Stay Where You Are
