Band,Lyrics,Song
Chet Baker,"They're writing songs of love
But not for me
A lucky star's above
But not for me
With love to lead the way
I've found more clouds of grey
Than any Russian play could guarantee
I was a fool to fall and get that way
Heigh-ho! Alas! And also, lack-a-day
Although I can't dismiss the memory of her kiss
I guess she's not for me

I was a fool to fall and get that way
Heigh-ho! Alas! And also, lack-a-day
Although I can't dismiss the memory of her kiss
I guess she's not for me",But Not for Me
Chet Baker,"I get along without you very well
Of course I do
Except when soft rains fall
And drip from leaves, then I recall
The thrill of being sheltered in you arms
Of course I do
But I get along without you very well

I've forgotten you just like I should
Of course I have
Except to hear your name or someone's laugh
That is the same
But I've forgotten you just like I should

What a guy, what a fool am I
To think my breaking heart could kid the moon
What's in store, should I phone once more?
No, it's best that I stick to my tune

I get along without you very well
Of course I do
Except perhaps in spring, but I should
Never think of spring
For that would surely break my heart in two",I Get Along Without You Very Well
Chet Baker,"Maybe I should have saved those left over dreams
Funny, but here's that rainy day
Here's that rainy day they told me about
And I laughed at the thought that it might turn out this way

Where is that worn out wish that I threw aside
After it brought my lover near
It's funny how love becomes a cold rainy day
Funny, that rainy day is here

Funny how love becomes a cold rainy day
Funny, that rainy day is here",Here's That Rainy Day
Chet Baker,"Embrace me, my sweet embraceable you!
Embrace me, you irreplaceable you!

Just one look at you
My heart grew tipsy in me,
You and you alone
Bring out the gypsy in me! 

I love all, the many charms about you!
Above all, I want my arms about you! 

Don't be a naughty baby,
Come to papa, come to papa, do!
My sweet embraceable you!",Embraceable You
Chet Baker,"Magic mirror come and search my heart
Can you tell me what you see
There's a thousand voices whispering
Songs and you're the melody

So I imagine my heart with you
See what imagination can do
It's not hard to conceive
Love ecstasy imagining you with me

Many, many days our shadows passed
Seeing visions of a new bright horizon
Set the morning light
And that morning light is you
So I imagine my heart with you

See what imagination can do
It's not hard to conceive 
love ecstasy imagining you, imagining me
The beauty we both can see

You're the dream I prayed would come along
To make my fantasy
Day and night you live inside my heart
You're the flame of love to me
",Imagination
Chet Baker,"Long ago my heart and mind
Got together and designed
The wonderful girl for me
Oh what a fantasy

Thought the ideal of my heart
Can't be ordered a la carte
I wonder if she will be
Always a fantasy

Will I ever find the girl in my mind?
The one who is my ideal
Maybe she's a dream and yet she might be
Just around the corner waiting for me

Will I recognize the light in her eyes
That no other eyes reveal
Or will I pass her by and never even know
That she was my ideal

Will I recognize the light in her eyes
That no other eyes reveal
Or will I pass her by and never even know
That she is my ideal",My Ideal
Chet Baker,"Oh, there's a lull in my life 
It's just a void and empty space 
When you are not in my embrace
Oh, there's a lull In my life 
The moment that you go away 
There is no night, there is no day
The clock stops ticking
The world stops turning
Everything stops but the flame in my heart 
That keeps burning, burning
Oh, oh, oh
There's a lull In my life 
No matter how I may pretend
I know that you alone can end",There's a Lull in My Life
Chet Baker,"Once I had a secret love,
That lived within the heart of me
All too soon my secret love,
Became impatient to be free

So I told a friendly star,
The way that dreamers often do
Just how wonderful you are,
And why I'm so in love with you

Now, I shout it from the highest hills
Even told the golden daffodils
At last my hearts an open door,
And my secret love's
No secret anymore.",Secret Love
Chet Baker,"What's new?
How is the world treating you?
You haven't changed a bit
Handsome as ever I must admit

What's new?
How did that romance come through?
We haven't met since then
Gee, but it's nice to see you again

What's new?
Probably I'm boring you
But seeing you is grand
And you were sweet to offer your hand
I understand

Adieu
Pardon my asking what's new
Of course you couldn't know
I haven't changed
I still love you so

Adieu
Pardon my asking what's new
Of course you couldn't know
I haven't changed
I still love you so",What's New?
Chet Baker,"Let's build a stairway to the stars
And climb that stairway to the stars
With love beside us to fill the night with a song
We'll hear the sound of violins
Out yonder where the blue begins
The moon will guide us as we go drifting along
Can't we sail away on a lazy daisy petal
Over the rim of the hill?
Can't we sail away on a little dream 
And settle high on the crest of a thrill!
Let's build a stairway to the stars
A lovely stairway to the stars",Stairway to the Stars
